#{"env_id": "RegularMiniPacmanNoFrameskip-v0", "t_start": 1526847323.2402556}
r,l,t
11.0,49,1960.972525
41.0,85,1967.429523
1.0,24,1967.450448
39.0,60,1972.34045
15.0,30,1973.942278
42.0,82,1980.431042
26.0,120,1989.55046
49.0,98,1997.974754
2.0,24,1998.454421
20.0,74,2004.497623
1.0,25,2004.517111
48.0,105,2013.272771
10.0,108,2019.847126
10.0,64,2023.333163
4.0,29,2024.484048
4.0,39,2026.174604
12.0,84,2033.23204
12.0,66,2038.391382
1.0,23,2039.648212
50.0,158,2050.832846
44.0,75,2056.815453
35.0,78,2062.228197
20.0,59,2067.03525
1.0,25,2067.861753
13.0,88,2074.602753
13.0,36,2076.226358
9.0,11,2076.785141
47.0,90,2082.795089
8.0,22,2083.355023
3.0,29,2084.269443
9.0,43,2085.567701
25.0,116,2094.625293
1.0,15,2094.637405
9.0,29,2095.848315
42.0,75,2101.44778
33.0,70,2107.005866
127.0,3000,2365.215565
5.0,6,2365.616798
18.0,38,2368.677711
9.0,41,2370.010107
26.0,76,2375.526278
12.0,31,2376.998335
37.0,109,2384.434436
9.0,163,2397.05887
6.0,16,2397.908926
5.0,36,2398.489048
5.0,42,2399.70729
14.0,69,2403.566666
10.0,23,2404.459437
137.0,3000,2660.979886
22.0,76,2666.453611
1.0,7,2666.459562
36.0,69,2670.402522
5.0,35,2670.849394
71.0,210,2688.848578
7.0,41,2690.172051
3.0,22,2690.280284
5.0,37,2691.196287
22.0,28,2693.666791
4.0,29,2694.225098
4.0,36,2694.935921
41.0,65,2698.428705
74.0,129,2707.719629
15.0,68,2712.097106
7.0,39,2713.778481
37.0,98,2719.884125
8.0,26,2720.798856
4.0,14,2721.633077
32.0,62,2726.677102
7.0,14,2727.185983
60.0,141,2739.320948
31.0,83,2743.957879
1.0,29,2743.979594
33.0,52,2748.364314
22.0,65,2752.553084
1.0,71,2756.535519
10.0,54,2761.0428
9.0,47,2763.251273
62.0,205,2780.634673
44.0,95,2786.234648
39.0,148,2797.092677
16.0,45,2799.620122
2.0,45,2801.375564
17.0,104,2807.951733
32.0,86,2814.657245
56.0,143,2826.713681
13.0,53,2831.160017
26.0,34,2833.720411
67.0,147,2845.866321
7.0,22,2846.636823
19.0,23,2848.494535
7.0,24,2850.257489
28.0,72,2855.536701
58.0,102,2863.742577
1.0,29,2863.764042
66.0,112,2873.431858
2.0,37,2874.23663
16.0,33,2876.994989
73.0,228,2895.587647
64.0,182,2909.690614
5.0,12,2910.107844
22.0,44,2913.582021
39.0,83,2919.158778
12.0,36,2920.095419
12.0,41,2922.311532
31.0,90,2927.845976
16.0,18,2929.148823
31.0,91,2934.687816
1.0,37,2935.746944
58.0,110,2944.390806
1.0,20,2944.417891
32.0,73,2950.16108
59.0,91,2956.505708
55.0,149,2967.395377
36.0,51,2970.508922
1.0,17,2971.73626
1.0,10,2971.744734
1.0,13,2971.754703
68.0,134,2982.668086
38.0,90,2988.266842
8.0,34,2989.603528
36.0,87,2997.037373
12.0,26,2999.002318
7.0,25,3000.436198
5.0,75,3006.776642
74.0,156,3018.781167
71.0,142,3030.530503
190.0,2641,3253.683335
76.0,129,3263.049612
65.0,102,3271.33709
9.0,41,3272.706101
1.0,17,3272.71981
59.0,90,3279.562758
46.0,80,3285.43326
1.0,24,3285.450995
6.0,8,3285.872684
75.0,177,3300.674316
1.0,27,3300.696775
2.0,15,3301.947813
61.0,102,3309.627448
64.0,176,3323.122128
47.0,72,3327.84838
7.0,31,3328.318643
53.0,86,3334.141584
10.0,17,3334.980778
2.0,18,3335.029959
7.0,21,3335.510451
23.0,69,3338.994439
1.0,9,3339.012281
46.0,104,3348.020789
56.0,119,3355.908868
54.0,131,3364.753352
8.0,23,3365.524865
16.0,63,3368.429146
1.0,22,3368.452268
34.0,37,3371.255276
1.0,22,3371.271537
48.0,84,3378.218081
10.0,23,3379.718664
14.0,35,3380.995275
3.0,28,3381.300932
29.0,56,3385.290188
73.0,109,3394.050322
1.0,20,3394.067183
74.0,161,3407.860536
16.0,45,3409.610006
1.0,16,3409.622037
54.0,91,3416.367337
59.0,91,3423.604002
29.0,66,3428.248442
44.0,69,3431.710605
34.0,57,3436.073982
16.0,33,3437.718945
8.0,46,3439.475898
54.0,119,3447.725591
22.0,25,3449.750899
1.0,8,3449.757559
63.0,126,3460.00936
11.0,27,3461.614839
1.0,17,3461.627128
13.0,31,3463.369907
63.0,203,3479.583059
46.0,99,3486.022807
55.0,74,3491.171102
142.0,3000,3743.409459
6.0,24,3743.827836
56.0,150,3754.504958
1.0,20,3754.520007
83.0,187,3770.498622
48.0,82,3777.212042
31.0,37,3779.889932
18.0,25,3781.940879
20.0,53,3784.53823
2.0,30,3784.599154
16.0,53,3787.066017
38.0,72,3791.891366
72.0,180,3806.509778
63.0,108,3815.491014
67.0,102,3823.660675
1.0,36,3824.424495
52.0,73,3829.190216
73.0,108,3838.079363
1.0,8,3838.086382
30.0,64,3841.577004
140.0,3000,4096.847033
25.0,38,4098.996406
1.0,20,4099.014561
73.0,133,4110.228029
82.0,131,4119.568483
15.0,24,4120.580737
60.0,112,4127.620836
66.0,146,4137.823814
1.0,26,4137.842499
1.0,29,4139.94958
54.0,65,4144.995181
47.0,59,4149.750848
74.0,154,4162.109183
7.0,14,4162.925585
56.0,117,4171.166569
64.0,99,4179.23129
70.0,276,4202.046837
56.0,140,4212.447941
5.0,27,4212.632759
62.0,107,4221.708901
63.0,128,4231.007612
56.0,171,4243.112997
1.0,37,4243.673848
3.0,38,4244.516995
60.0,148,4255.961811
66.0,142,4266.296973
3.0,18,4266.591679
87.0,179,4281.277455
21.0,23,4283.04933
54.0,69,4287.798122
26.0,33,4289.925808
17.0,39,4292.525984
54.0,100,4298.848592
17.0,37,4301.431647
83.0,159,4314.648468
37.0,80,4319.35134
53.0,95,4325.134783
63.0,78,4331.33779
10.0,11,4332.308081
22.0,33,4334.331649
73.0,150,4346.756176
53.0,67,4351.075354
52.0,57,4355.741026
53.0,78,4361.626155
1.0,21,4361.642249
51.0,97,4369.63581
145.0,3000,4629.28967
81.0,148,4641.030061
1.0,30,4641.507494
14.0,39,4642.720892
26.0,30,4644.925932
28.0,35,4647.919218
21.0,73,4651.783926
1.0,28,4651.80545
74.0,88,4659.040636
13.0,18,4660.267518
62.0,100,4668.090594
7.0,32,4668.787568
37.0,45,4671.429026
143.0,3000,4931.78404
71.0,75,4937.857521
68.0,126,4947.650389
1.0,19,4947.664867
109.0,248,4968.163368
57.0,78,4974.550439
57.0,85,4980.629055
137.0,3000,5237.478394
100.0,188,5252.718248
62.0,91,5259.849043
4.0,28,5261.015516
62.0,80,5266.365884
11.0,62,5270.288522
51.0,53,5274.378342
59.0,90,5279.839275
54.0,66,5285.26035
74.0,114,5293.478082
40.0,69,5296.856079
32.0,39,5299.712276
47.0,97,5307.67646
99.0,229,5326.340315
87.0,121,5334.965238
62.0,85,5341.750345
10.0,27,5342.629506
54.0,68,5348.599274
142.0,3000,5609.074421
2.0,29,5609.340603
7.0,17,5609.823456
40.0,63,5613.818474
87.0,97,5622.346662
24.0,54,5624.847191
2.0,23,5625.246127
18.0,35,5626.817305
58.0,78,5632.780794
104.0,179,5649.54975
54.0,68,5656.040076
6.0,28,5656.581018
1.0,14,5656.592027
80.0,99,5665.118564
38.0,55,5669.812193
58.0,69,5676.381796
82.0,157,5689.471275
46.0,54,5693.917527
14.0,38,5695.384882
62.0,99,5702.346329
103.0,218,5723.91579
82.0,102,5732.449445
1.0,17,5732.466654
87.0,116,5742.741015
25.0,30,5744.914504
45.0,49,5749.333148
56.0,97,5757.026505
70.0,82,5764.093379
8.0,28,5764.926658
76.0,138,5776.005538
65.0,74,5782.907787
1.0,11,5782.921782
61.0,87,5789.900995
80.0,235,5811.704905
57.0,85,5819.364962
1.0,24,5819.385131
23.0,21,5821.427193
105.0,179,5838.280154
89.0,121,5850.427175
72.0,101,5858.53934
94.0,180,5873.616473
74.0,96,5882.52622
19.0,24,5884.496071
35.0,50,5888.430537
54.0,65,5894.89106
145.0,3000,6196.630102
81.0,125,6208.898525
42.0,101,6216.57397
54.0,73,6222.095744
27.0,38,6225.148077
101.0,133,6236.83707
84.0,98,6245.834692
2.0,30,6245.905947
78.0,93,6253.876194
1.0,19,6253.894899
27.0,30,6256.375697
31.0,68,6260.491412
48.0,73,6265.610803
13.0,21,6266.993245
1.0,8,6266.99976
37.0,56,6271.49252
140.0,3000,6573.505635
3.0,23,6573.643858
115.0,158,6588.071352
113.0,186,6605.497747
30.0,54,6608.472244
65.0,99,6617.663505
108.0,166,6632.952159
107.0,147,6645.858907
108.0,153,6660.968731
141.0,3000,6964.76113
79.0,100,6973.441368
4.0,32,6973.857607
22.0,26,6976.244889
67.0,74,6983.520671
54.0,84,6989.012166
76.0,115,6999.478019
113.0,346,7030.921155
99.0,152,7045.077448
100.0,145,7058.08342
120.0,209,7077.010259
12.0,32,7078.044032
1.0,27,7078.065315
88.0,104,7088.763122
89.0,197,7106.364381
144.0,3000,7405.23779
98.0,119,7416.357945
110.0,186,7435.089716
1.0,24,7435.112638
21.0,22,7437.086603
12.0,34,7438.191647
19.0,48,7440.076365
13.0,17,7441.329207
5.0,13,7441.786444
91.0,159,7457.224221
1.0,21,7457.242573
16.0,19,7458.801175
1.0,27,7458.821303
93.0,108,7469.237936
107.0,144,7483.21533
79.0,150,7496.900171
105.0,145,7509.147086
125.0,228,7529.080546
2.0,14,7529.138801
1.0,20,7529.154145
210.0,2737,7762.134043
63.0,79,7768.568172
105.0,123,7778.527651
1.0,14,7778.541222
101.0,167,7791.966506
1.0,20,7791.980976
63.0,74,7797.818648
142.0,3000,8052.528161
2.0,18,8052.577135
117.0,268,8072.696637
115.0,223,8090.969877
44.0,66,8095.137773
121.0,255,8114.200751
144.0,3000,8367.513088
6.0,26,8367.933387
1.0,23,8367.950224
112.0,163,8381.502284
116.0,162,8394.287047
80.0,108,8401.703689
118.0,241,8421.616224
1.0,20,8421.630626
47.0,54,8425.820617
122.0,222,8442.418164
109.0,167,8456.062763
129.0,254,8475.144251
58.0,60,8479.7673
61.0,103,8486.296329
128.0,221,8504.180629
112.0,155,8516.700347
76.0,102,8523.759223
117.0,188,8536.947997
1.0,16,8536.959379
60.0,78,8543.284739
97.0,144,8554.825077
111.0,191,8568.738544
122.0,186,8583.271518
31.0,31,8586.039032
85.0,151,8596.684358
93.0,151,8607.669723
112.0,227,8626.927915
111.0,139,8638.839991
63.0,65,8644.18443
109.0,257,8664.011611
109.0,221,8682.629477
56.0,62,8687.841814
106.0,188,8701.957479
1.0,22,8701.976196
142.0,3000,8955.203263
107.0,123,8965.243085
116.0,161,8978.489356
73.0,94,8986.285609
2.0,30,8986.354768
82.0,135,8995.726127
22.0,32,8997.494863
124.0,213,9013.217887
11.0,35,9014.075972
117.0,179,9027.241315
122.0,174,9040.927514
96.0,117,9049.63044
44.0,61,9054.025368
108.0,167,9066.823643
93.0,133,9075.61487
112.0,150,9086.956429
131.0,254,9107.38223
129.0,220,9125.652076
73.0,101,9131.849252
87.0,105,9139.466717
32.0,32,9142.041364
88.0,103,9150.510471
28.0,75,9156.374917
30.0,71,9161.719586
115.0,189,9175.564244
105.0,160,9188.394386
128.0,396,9222.585825
122.0,216,9238.717027
1.0,24,9238.734875
90.0,121,9249.014531
103.0,145,9259.27939
1.0,23,9259.294865
112.0,142,9271.518462
48.0,55,9275.858452
136.0,385,9305.930059
132.0,244,9325.040876
125.0,203,9341.485944
102.0,261,9362.917886
132.0,292,9387.357702
110.0,189,9402.478445
109.0,170,9415.166054
1.0,27,9415.186698
112.0,135,9426.448878
121.0,228,9443.494115
8.0,21,9444.00248
74.0,112,9452.074543
108.0,142,9462.75123
111.0,143,9474.720821
143.0,3000,9727.387356
125.0,193,9743.549374
128.0,317,9769.99518
90.0,140,9781.567425
142.0,3000,10041.204712
142.0,3000,10307.097125
113.0,148,10319.152205
137.0,327,10345.668709
88.0,130,10356.420575
100.0,155,10367.569779
18.0,28,10369.235928
1.0,22,10369.25373
80.0,79,10376.077454
39.0,61,10379.147732
99.0,107,10388.306976
43.0,70,10392.885717
119.0,254,10413.516064
88.0,160,10424.797285
22.0,29,10426.709715
15.0,24,10428.150506
94.0,155,10441.941544
71.0,121,10452.584565
79.0,102,10460.660222
224.0,1437,10582.688172
115.0,167,10596.670763
39.0,43,10600.193475
267.0,816,10668.68259
10.0,29,10669.810236
106.0,119,10679.302422
9.0,12,10680.167431
130.0,213,10697.650417
82.0,100,10705.06347
129.0,205,10720.359304
135.0,210,10736.587894
126.0,237,10755.627001
26.0,46,10757.88001
131.0,248,10779.697177
69.0,104,10788.939144
76.0,122,10799.415731
121.0,198,10816.171677
115.0,230,10834.723453
127.0,188,10849.314384
107.0,143,10859.993292
128.0,222,10877.196121
134.0,224,10894.87467
117.0,195,10908.995356
114.0,193,10923.763751
134.0,274,10944.147521
83.0,120,10951.922268
133.0,395,10985.046901
136.0,306,11010.783729
137.0,276,11031.546059
96.0,136,11042.434865
1.0,22,11042.450472
135.0,332,11071.803219
93.0,114,11080.765983
69.0,81,11086.674199
131.0,212,11102.818058
137.0,270,11123.820132
139.0,258,11143.438366
108.0,154,11154.210709
1.0,21,11154.225329
136.0,173,11168.207607
46.0,60,11171.892875
139.0,246,11190.330505
141.0,348,11217.252552
141.0,303,11242.137418
72.0,90,11248.242281
138.0,205,11265.178823
64.0,87,11272.565149
133.0,229,11292.280228
1.0,11,11292.289038
138.0,226,11311.791313
114.0,220,11329.200086
137.0,224,11348.679218
9.0,15,11349.459036
123.0,172,11364.624552
80.0,95,11371.860886
84.0,106,11380.625728
1.0,21,11380.640569
109.0,162,11395.051376
334.0,808,11466.464969
91.0,149,11477.43408
169.0,446,11516.507839
115.0,175,11530.76312
126.0,201,11546.579656
3.0,29,11546.902101
81.0,102,11555.212531
122.0,234,11574.143078
172.0,416,11608.87739
92.0,118,11616.622495
105.0,153,11627.032774
1.0,18,11627.045517
73.0,79,11633.228953
88.0,133,11642.441905
276.0,611,11691.38687
379.0,2182,11874.477981
12.0,33,11875.594561
140.0,229,11894.700018
136.0,189,11910.230197
36.0,41,11913.081347
1.0,23,11913.09838
8.0,9,11913.593484
95.0,130,11922.596349
128.0,182,11937.814847
170.0,402,11972.773332
1.0,28,11972.79313
46.0,47,11976.939809
177.0,268,12000.199193
113.0,144,12011.998147
8.0,13,12012.891347
139.0,317,12039.025212
56.0,63,12043.820911
126.0,151,12056.395189
10.0,35,12057.275843
256.0,537,12104.281992
102.0,175,12117.487149
307.0,556,12164.880035
158.0,400,12198.194462
12.0,22,12199.824097
135.0,209,12215.294639
292.0,671,12270.443335
141.0,589,12319.542158
141.0,423,12352.620408
102.0,181,12365.570544
141.0,266,12387.746851
230.0,365,12416.283376
136.0,215,12433.654893
132.0,198,12448.817771
130.0,225,12467.331515
111.0,130,12477.096225
94.0,113,12485.327351
1.0,8,12485.33472
30.0,40,12487.861637
119.0,166,12501.28952
139.0,354,12530.094801
212.0,291,12554.587523
100.0,131,12562.945143
18.0,22,12564.506293
1.0,13,12564.516037
349.0,569,12612.715624
119.0,208,12628.837068
136.0,274,12650.102547
103.0,130,12659.740662
281.0,725,12721.242513
162.0,358,12750.737638
76.0,134,12759.389812
126.0,182,12774.408518
135.0,212,12792.694182
140.0,310,12817.875819
135.0,260,12839.154816
117.0,126,12849.897273
93.0,118,12858.962117
97.0,148,12871.320783
124.0,165,12885.391575
104.0,146,12896.950358
366.0,526,12943.542011
138.0,262,12965.51846
106.0,139,12977.072252
67.0,102,12984.80441
61.0,106,12993.479722
60.0,86,13000.517529
329.0,535,13047.215191
119.0,130,13058.44852
1.0,17,13058.46195
126.0,158,13071.287014
1.0,16,13071.299042
141.0,1041,13160.468262
1.0,15,13160.48007
103.0,131,13171.71889
1.0,18,13171.734156
203.0,697,13232.578788
141.0,648,13288.35409
268.0,482,13327.547573
1.0,24,13327.565529
137.0,237,13347.320831
279.0,419,13384.642206
133.0,180,13399.848157
168.0,276,13423.732623
224.0,396,13457.394202
1.0,29,13457.416173
217.0,278,13482.270797
128.0,175,13496.724504
272.0,384,13528.723672
136.0,203,13544.639413
188.0,366,13575.243259
1.0,21,13575.26048
216.0,300,13601.37698
139.0,305,13624.661209
134.0,198,13641.046968
80.0,123,13649.701108
252.0,472,13689.020179
141.0,281,13712.480727
105.0,123,13722.653927
1.0,28,13722.676935
371.0,597,13774.631256
261.0,412,13808.815278
130.0,276,13830.895165
110.0,122,13840.789597
300.0,608,13893.006753
3.0,34,13893.472034
2.0,20,13894.28794
102.0,115,13903.167783
94.0,142,13913.574828
1.0,21,13913.591979
271.0,529,13960.394515
45.0,44,13964.131492
60.0,71,13969.622937
132.0,208,13984.701334
2.0,24,13986.361142
354.0,566,14033.209939
51.0,62,14038.448915
394.0,624,14093.087551
127.0,166,14105.907804
1.0,23,14105.92695
216.0,300,14134.801149
241.0,284,14162.052606
268.0,426,14207.923207
239.0,417,14248.913509
43.0,78,14253.268124
122.0,150,14272.765082
61.0,82,14283.109351
137.0,230,14311.239767
306.0,515,14357.87961
126.0,175,14370.250318
132.0,226,14389.585433
232.0,403,14423.243781
376.0,899,14498.247319
137.0,201,14513.149296
138.0,202,14529.05781
5.0,29,14529.450125
305.0,840,14598.149328
264.0,427,14633.032064
141.0,263,14654.814215
70.0,131,14664.995527
4.0,16,14665.124066
231.0,422,14698.847215
61.0,80,14703.929951
9.0,16,14704.667243
67.0,70,14710.052439
281.0,510,14751.779121
1.0,24,14751.795625
104.0,128,14761.796109
279.0,508,14802.729765
160.0,250,14823.480149
427.0,725,14882.775828
62.0,76,14888.619874
349.0,586,14936.138656
303.0,537,14978.989395
141.0,604,15028.31526
116.0,161,15039.799752
4.0,33,15040.140985
32.0,56,15043.533017
121.0,158,15056.064654
81.0,108,15063.07568
77.0,129,15071.708972
96.0,140,15081.80425
197.0,285,15105.669768
118.0,180,15118.098485
137.0,224,15135.736096
106.0,146,15145.95599
280.0,1011,15228.03846
268.0,613,15278.186987
192.0,265,15300.398971
314.0,495,15341.600784
307.0,568,15388.007262
214.0,296,15413.006582
134.0,181,15427.91903
113.0,123,15437.935001
1.0,15,15437.946439
299.0,485,15476.89772
1.0,19,15476.910828
156.0,310,15502.00238
138.0,228,15520.733019
254.0,374,15549.29265
26.0,30,15551.38984
126.0,281,15574.397123
37.0,62,15578.218485
38.0,46,15581.719798
1.0,29,15581.73998
136.0,226,15600.45887
129.0,186,15614.675524
57.0,86,15621.300503
10.0,27,15622.640059
2.0,31,15623.825552
47.0,64,15628.410284
335.0,541,15673.329061
100.0,130,15682.815282
182.0,269,15704.213666
283.0,501,15745.367709
1.0,14,15745.378793
103.0,122,15755.635635
110.0,142,15765.635612
110.0,153,15778.165943
1.0,25,15778.183763
192.0,254,15799.517831
1.0,23,15799.533346
128.0,172,15813.917689
127.0,168,15828.082297
185.0,295,15851.345196
75.0,99,15859.0951
83.0,114,15866.251915
139.0,255,15885.685562
132.0,171,15899.3165
141.0,610,15948.717333
73.0,110,15955.892451
387.0,582,16003.929495
168.0,241,16022.422435
1.0,23,16022.438289
131.0,175,16036.986116
80.0,111,16043.871796
418.0,768,16105.980561
197.0,296,16129.07692
260.0,390,16161.250565
126.0,209,16178.532588
2.0,29,16178.953266
208.0,320,16203.942553
158.0,683,16259.534008
6.0,28,16260.678086
1.0,15,16260.689463
137.0,305,16285.403645
211.0,401,16317.849785
131.0,186,16332.077753
380.0,693,16388.014777
1.0,15,16388.032809
136.0,202,16404.596992
287.0,481,16443.826013
116.0,208,16460.410936
138.0,313,16485.438426
136.0,206,16500.503936
11.0,38,16501.397723
112.0,145,16512.096879
89.0,142,16523.536404
38.0,40,16526.846168
435.0,959,16604.318223
1.0,19,16604.332336
141.0,458,16641.653732
126.0,179,16656.288493
265.0,465,16694.219168
114.0,146,16704.143701
105.0,140,16713.894634
1.0,22,16713.910835
12.0,26,16715.815961
91.0,140,16725.907935
138.0,260,16747.13631
296.0,697,16804.80675
116.0,144,16815.289907
3.0,16,16815.380924
65.0,93,16821.117285
141.0,303,16845.605842
104.0,158,16857.430464
138.0,288,16881.686081
260.0,586,16929.684752
81.0,127,16937.98306
115.0,132,16948.938402
496.0,922,17023.999193
273.0,464,17061.719025
65.0,87,17067.579309
2.0,27,17067.63339
283.0,468,17106.373114
282.0,504,17146.885424
325.0,789,17210.694407
485.0,766,17273.452278
1.0,17,17273.464579
55.0,63,17277.927602
170.0,303,17302.686209
269.0,482,17341.84661
105.0,137,17352.091143
139.0,281,17374.355773
135.0,240,17392.122561
273.0,492,17432.861319
264.0,443,17468.756129
167.0,309,17493.064101
119.0,159,17505.718886
319.0,499,17546.960393
133.0,200,17562.237646
81.0,114,17570.27623
129.0,169,17582.523238
1.0,27,17582.5419
282.0,516,17625.31662
135.0,271,17647.343389
110.0,159,17659.496354
1.0,25,17659.864102
116.0,138,17671.167607
135.0,249,17691.61818
141.0,282,17714.917358
285.0,563,17762.442453
237.0,943,17841.46445
141.0,354,17870.209742
1.0,27,17870.228345
232.0,313,17896.14807
130.0,222,17913.404868
116.0,152,17923.886364
405.0,631,17974.686389
134.0,230,17993.78261
162.0,296,18017.805166
97.0,146,18027.696748
119.0,150,18040.166075
135.0,221,18056.356077
139.0,200,18072.438008
1.0,8,18072.444553
155.0,270,18093.968718
1.0,10,18093.976353
126.0,173,18107.741501
18.0,23,18109.045995
282.0,552,18153.891991
109.0,154,18164.749374
51.0,70,18169.350178
1.0,24,18169.367054
16.0,22,18170.851064
294.0,681,18225.703238
141.0,471,18264.594606
372.0,578,18311.358538
266.0,424,18345.288707
1.0,16,18345.300193
409.0,802,18411.73971
114.0,143,18422.964568
13.0,39,18423.907982
209.0,286,18446.935238
304.0,595,18494.613855
141.0,465,18531.400647
71.0,72,18537.498872
152.0,281,18559.007376
522.0,1034,18644.158051
278.0,470,18681.999594
404.0,636,18734.134352
422.0,890,18809.077737
120.0,187,18823.284326
279.0,575,18870.419159
411.0,715,18930.030161
348.0,514,18970.837169
76.0,104,18977.73635
225.0,306,19003.001972
126.0,194,19017.184226
6.0,16,19017.59303
274.0,475,19054.95606
66.0,94,19060.772987
98.0,106,19068.704768
127.0,154,19081.304224
119.0,194,19096.715216
128.0,198,19111.133389
124.0,194,19125.62635
113.0,175,19139.382885
401.0,683,19196.055503
279.0,984,19278.042023
134.0,199,19293.046001
1.0,22,19293.061182
270.0,685,19349.638723
98.0,130,19358.77037
102.0,139,19368.37973
155.0,264,19387.875057
275.0,419,19422.120299
281.0,455,19457.320092
281.0,892,19531.502286
106.0,151,19541.756827
121.0,150,19554.073203
120.0,197,19568.784984
262.0,477,19608.526347
4.0,32,19608.914097
140.0,398,19641.378367
407.0,824,19708.200234
136.0,275,19729.435613
425.0,1483,19852.602636
136.0,222,19868.8868
141.0,253,19889.58718
132.0,214,19905.200285
241.0,395,19936.935746
1.0,14,19936.950534
244.0,467,19975.141104
281.0,470,20013.392707
275.0,443,20048.496622
400.0,613,20098.309334
120.0,148,20110.241468
73.0,90,20116.084299
78.0,103,20123.624753
141.0,303,20146.905237
1.0,18,20146.918039
110.0,144,20158.518749
90.0,108,20166.585071
380.0,673,20223.008409
292.0,655,20277.098004
136.0,266,20299.426025
59.0,67,20304.784722
84.0,140,20314.443124
