#{"env_id": "RegularMiniPacmanNoFrameskip-v0", "t_start": 1526847323.1944892}
r,l,t
1.0,24,2810.642627
24.0,27,2812.516603
6.0,21,2813.29058
7.0,14,2814.277829
57.0,136,2824.631825
1.0,15,2824.64555
17.0,48,2828.239493
1.0,21,2828.258089
54.0,78,2834.96194
1.0,12,2834.977393
4.0,21,2835.890996
10.0,23,2837.316445
10.0,41,2839.000432
67.0,167,2853.363041
6.0,21,2853.888509
6.0,26,2854.616718
1.0,10,2854.632384
21.0,29,2856.755825
20.0,71,2862.092387
54.0,91,2869.881252
2.0,25,2869.939781
1.0,24,2869.963333
42.0,56,2874.792166
1.0,37,2875.413239
5.0,8,2875.799262
1.0,25,2875.821787
30.0,57,2880.559386
29.0,62,2885.717901
58.0,160,2897.345966
53.0,121,2905.372168
43.0,129,2915.255302
30.0,52,2918.425227
18.0,41,2920.430164
6.0,11,2920.860485
13.0,50,2922.827472
16.0,70,2928.428471
59.0,136,2938.437733
8.0,35,2939.225403
70.0,163,2952.719998
60.0,109,2961.691043
1.0,20,2961.717067
14.0,19,2963.097889
5.0,20,2963.56705
58.0,119,2972.094946
10.0,24,2973.364451
20.0,117,2982.899343
16.0,26,2984.513314
50.0,79,2989.645304
5.0,32,2990.161308
10.0,61,2994.581101
1.0,13,2994.592839
7.0,23,2995.381777
1.0,15,2995.397313
2.0,26,2996.9942
17.0,42,2999.940231
1.0,26,2999.973051
7.0,10,3000.469036
38.0,91,3006.104917
3.0,16,3006.402818
15.0,42,3008.643575
1.0,14,3008.661326
206.0,2534,3223.618196
12.0,17,3224.863524
67.0,97,3232.069679
37.0,50,3235.666689
56.0,121,3245.419212
72.0,99,3253.584316
54.0,141,3263.237865
46.0,55,3267.872551
6.0,36,3268.718224
25.0,57,3273.463103
23.0,50,3276.889592
57.0,119,3285.575179
44.0,56,3289.424321
61.0,140,3300.776393
1.0,17,3300.796806
31.0,80,3306.785794
79.0,169,3321.375542
79.0,161,3333.880732
54.0,138,3344.761094
1.0,23,3344.780228
5.0,15,3345.60012
7.0,32,3346.318035
1.0,21,3346.34053
58.0,198,3363.340761
1.0,20,3363.358123
2.0,15,3363.85586
63.0,81,3370.70589
1.0,21,3371.247207
64.0,139,3382.640641
56.0,102,3391.050667
51.0,76,3395.879622
8.0,24,3397.085769
13.0,39,3398.490431
63.0,135,3408.719098
51.0,66,3413.852364
53.0,71,3419.874972
12.0,41,3421.345038
56.0,76,3426.721493
60.0,86,3433.450778
86.0,248,3454.075434
55.0,87,3460.96144
57.0,74,3466.596587
58.0,93,3472.035538
11.0,17,3472.892248
52.0,98,3479.809749
9.0,35,3481.087137
46.0,132,3489.967456
33.0,46,3493.207795
23.0,32,3495.355642
1.0,25,3495.378113
67.0,184,3510.842883
1.0,22,3510.864119
10.0,39,3513.989435
8.0,32,3515.10043
63.0,117,3522.81525
15.0,56,3525.400222
16.0,21,3526.719612
40.0,79,3531.029402
6.0,17,3531.862682
73.0,165,3544.874876
2.0,25,3545.62209
1.0,21,3545.637896
51.0,87,3553.094864
65.0,230,3570.413464
47.0,70,3574.622267
1.0,8,3574.633129
10.0,29,3575.65575
86.0,189,3590.243282
1.0,21,3590.263496
60.0,78,3596.481081
36.0,51,3599.867372
3.0,24,3600.588423
38.0,97,3607.915393
61.0,170,3621.788972
52.0,89,3628.593004
8.0,33,3629.094393
21.0,31,3631.062459
1.0,24,3631.080935
26.0,30,3633.546284
1.0,8,3633.555802
1.0,25,3633.756043
70.0,106,3642.854607
9.0,27,3644.393798
30.0,99,3650.050986
26.0,80,3656.456988
61.0,124,3664.824798
36.0,40,3667.693536
44.0,45,3671.179234
12.0,36,3672.72524
13.0,19,3673.939564
11.0,49,3677.506619
1.0,19,3677.52348
83.0,147,3689.810302
4.0,28,3690.221575
56.0,110,3697.049125
55.0,119,3704.693418
84.0,233,3723.379911
7.0,11,3724.137856
9.0,26,3724.677921
7.0,33,3725.446319
57.0,130,3735.471189
58.0,83,3742.264543
47.0,89,3748.247954
38.0,86,3754.929274
61.0,131,3765.680357
55.0,112,3774.800208
17.0,17,3776.337024
15.0,23,3778.135335
12.0,45,3779.561272
32.0,69,3785.070758
31.0,97,3791.04892
27.0,29,3793.57504
24.0,48,3796.100936
5.0,32,3796.898705
9.0,25,3798.165244
28.0,70,3802.646296
68.0,119,3811.200538
48.0,99,3816.921307
49.0,57,3821.011526
4.0,26,3821.890087
67.0,107,3830.058974
1.0,14,3830.075217
21.0,42,3832.226995
1.0,13,3832.246812
13.0,30,3833.417744
49.0,53,3837.645505
4.0,33,3838.027274
60.0,104,3846.64633
3.0,12,3847.168644
77.0,142,3859.18848
56.0,74,3865.215372
54.0,75,3870.389858
67.0,241,3889.52549
145.0,3000,4143.374274
10.0,20,4144.431901
68.0,111,4152.706571
32.0,63,4155.79443
54.0,77,4161.29111
76.0,147,4171.74555
74.0,155,4183.121816
13.0,31,4184.081745
90.0,202,4200.34465
2.0,28,4200.403965
45.0,51,4204.598843
1.0,42,4207.427804
50.0,63,4211.682918
139.0,3000,4468.825694
16.0,29,4470.123281
18.0,50,4472.142462
77.0,188,4487.086209
75.0,128,4496.29435
53.0,59,4501.057954
146.0,3000,4757.530745
68.0,82,4764.48726
84.0,202,4779.181618
2.0,17,4779.494566
145.0,3000,5039.282596
10.0,17,5040.182577
73.0,95,5048.130252
50.0,100,5055.789683
9.0,34,5056.715762
2.0,49,5059.7386
56.0,82,5066.156087
88.0,154,5078.314258
14.0,65,5081.505345
139.0,3000,5340.894311
57.0,71,5346.156797
89.0,133,5357.010481
1.0,17,5357.028484
95.0,150,5369.530447
1.0,10,5369.542014
93.0,150,5382.624543
80.0,129,5393.240188
31.0,52,5395.960927
25.0,39,5398.32842
45.0,61,5402.444925
52.0,61,5407.337769
145.0,3000,5674.439135
3.0,24,5674.817409
62.0,128,5686.042604
85.0,131,5697.065911
92.0,145,5710.781319
80.0,141,5722.81822
80.0,106,5731.436526
13.0,22,5732.562015
7.0,20,5733.114539
140.0,3000,6032.642952
7.0,40,6034.084658
110.0,177,6051.049413
87.0,125,6062.660481
86.0,163,6078.713224
83.0,119,6088.984396
81.0,146,6101.581726
88.0,114,6111.882973
78.0,86,6120.353113
9.0,19,6121.480786
9.0,11,6122.152392
80.0,155,6137.715273
6.0,32,6139.462818
13.0,19,6140.932252
30.0,37,6144.019815
84.0,128,6154.085036
55.0,81,6159.231727
139.0,3000,6462.324237
73.0,129,6473.380032
91.0,113,6484.699295
5.0,27,6485.156491
11.0,15,6486.297092
67.0,93,6494.782209
134.0,3000,6796.226138
22.0,38,6798.257152
53.0,100,6805.614917
1.0,55,6809.735332
141.0,3000,7111.021275
1.0,18,7111.049308
40.0,38,7114.986895
1.0,19,7115.020854
100.0,112,7125.8166
108.0,191,7145.03211
119.0,230,7167.55156
65.0,108,7178.12627
76.0,77,7185.880894
121.0,251,7209.16792
115.0,256,7231.917894
129.0,257,7254.976282
47.0,58,7259.340556
66.0,129,7270.787406
89.0,190,7289.39497
97.0,101,7299.450113
30.0,47,7302.330409
76.0,138,7313.786905
66.0,91,7320.260569
55.0,58,7325.692246
118.0,190,7344.75358
142.0,3000,7626.634479
73.0,82,7632.979912
93.0,135,7643.833754
93.0,180,7658.552432
96.0,177,7671.230454
113.0,240,7689.188044
51.0,78,7693.239682
10.0,21,7694.016184
78.0,106,7702.722238
54.0,70,7707.286635
96.0,149,7719.069626
145.0,3000,7972.955575
88.0,111,7982.329091
90.0,113,7990.849421
94.0,162,8004.749304
84.0,105,8012.268406
83.0,156,8023.717385
78.0,110,8030.772216
121.0,227,8048.002569
93.0,132,8057.602901
87.0,125,8066.754194
102.0,128,8075.995158
48.0,50,8079.890844
53.0,65,8085.257499
74.0,91,8092.317205
25.0,26,8094.377563
67.0,83,8100.382153
11.0,20,8101.21151
113.0,155,8113.045107
125.0,272,8134.63714
95.0,100,8143.026911
141.0,3000,8395.297444
124.0,231,8413.843703
52.0,71,8418.713834
1.0,17,8418.731148
52.0,66,8423.399579
103.0,124,8434.127198
121.0,178,8447.885852
96.0,130,8456.597364
122.0,224,8474.811614
80.0,129,8483.97076
121.0,197,8500.071229
50.0,75,8503.814215
86.0,99,8511.422833
63.0,75,8516.270213
125.0,313,8540.4533
108.0,193,8556.325289
84.0,96,8564.142897
44.0,58,8567.951556
13.0,27,8568.917676
1.0,23,8568.939365
85.0,109,8577.804479
75.0,96,8584.705862
33.0,49,8587.647112
1.0,29,8587.670344
107.0,157,8600.96104
1.0,9,8600.970653
24.0,27,8602.783671
13.0,15,8603.96356
4.0,33,8604.102081
1.0,17,8604.118963
30.0,36,8606.925716
78.0,96,8614.126821
101.0,119,8624.119096
52.0,76,8628.293786
123.0,280,8652.492021
118.0,216,8668.354694
77.0,117,8676.270071
103.0,176,8689.543575
98.0,112,8698.990117
118.0,174,8713.25862
98.0,120,8722.370064
142.0,3000,8975.595253
265.0,1836,9130.979623
48.0,64,9134.731497
14.0,38,9135.701598
80.0,86,9142.813726
122.0,217,9160.677619
107.0,158,9173.538293
122.0,214,9190.800927
133.0,282,9213.633323
28.0,39,9216.060467
7.0,18,9216.55467
107.0,139,9226.88906
2.0,32,9227.278021
109.0,153,9239.139561
41.0,49,9242.511398
61.0,92,9248.038802
8.0,11,9248.584375
87.0,134,9257.925514
30.0,51,9260.420858
109.0,165,9274.451496
130.0,237,9292.724495
13.0,25,9293.841912
1.0,10,9293.85302
106.0,152,9305.560647
124.0,216,9322.049786
11.0,40,9322.924452
69.0,87,9328.663263
74.0,86,9335.160991
63.0,69,9341.063644
142.0,3000,9595.177485
137.0,323,9621.307164
117.0,207,9637.295843
7.0,8,9637.972177
106.0,132,9648.94004
1.0,15,9648.95584
94.0,113,9658.516153
51.0,74,9664.434475
124.0,208,9681.80829
36.0,56,9684.788179
93.0,133,9695.637322
66.0,82,9701.229053
54.0,66,9705.913173
3.0,21,9706.224222
115.0,149,9717.533259
125.0,228,9735.275566
135.0,252,9756.517082
1.0,22,9756.533986
77.0,87,9763.275484
29.0,38,9765.75882
104.0,123,9775.436099
49.0,76,9780.620446
2.0,24,9780.679474
95.0,110,9790.002906
4.0,24,9790.46988
73.0,85,9796.406741
33.0,59,9799.339641
125.0,201,9816.081307
111.0,128,9826.920696
114.0,157,9839.872988
117.0,184,9854.059097
124.0,231,9873.1804
33.0,63,9876.127571
1.0,17,9876.178176
78.0,92,9882.997468
20.0,29,9884.670283
126.0,203,9899.504154
121.0,198,9915.18214
79.0,117,9922.462167
50.0,56,9927.20782
17.0,27,9928.887029
2.0,26,9928.945218
130.0,249,9948.797051
82.0,81,9956.045886
137.0,292,9980.556628
20.0,69,9985.634512
6.0,13,9986.09406
72.0,91,9992.685103
26.0,32,9994.818565
6.0,29,9995.269033
121.0,166,10009.227883
15.0,44,10010.563646
142.0,3000,10276.494097
99.0,115,10285.635573
1.0,23,10285.655837
102.0,141,10297.653733
135.0,292,10321.357817
1.0,27,10321.382837
92.0,164,10335.188387
9.0,35,10336.345783
111.0,230,10354.633275
1.0,20,10354.654571
130.0,273,10377.764337
134.0,269,10401.201555
85.0,99,10408.611706
95.0,152,10419.835465
95.0,179,10434.243358
97.0,120,10444.532007
76.0,108,10452.727458
33.0,52,10455.479227
1.0,8,10455.485701
73.0,111,10464.09727
135.0,197,10479.754751
13.0,35,10480.677916
115.0,201,10495.643504
128.0,258,10517.012032
131.0,359,10546.212594
138.0,275,10568.627587
25.0,49,10570.858819
87.0,97,10578.438068
108.0,132,10587.870014
50.0,77,10592.196336
1.0,28,10592.21943
129.0,226,10611.990178
50.0,60,10616.699399
133.0,270,10638.832289
131.0,259,10659.433716
136.0,242,10678.893108
91.0,125,10688.379951
140.0,543,10735.312938
25.0,53,10737.59528
2.0,23,10737.935408
110.0,179,10752.861982
1.0,25,10752.880652
81.0,84,10760.502769
268.0,1800,10915.639473
53.0,58,10920.070601
120.0,147,10931.234552
103.0,145,10942.106561
1.0,18,10942.119219
126.0,189,10957.343335
128.0,263,10978.012513
1.0,24,10978.340183
137.0,334,11006.512977
121.0,188,11020.972482
139.0,389,11053.645675
1.0,23,11053.665798
28.0,34,11056.345306
113.0,167,11069.271249
121.0,185,11083.174449
128.0,227,11101.223663
57.0,67,11105.922085
229.0,1403,11223.4278
288.0,1470,11348.212162
21.0,46,11350.066875
6.0,19,11350.563162
111.0,149,11361.498366
94.0,162,11373.790511
48.0,63,11378.363621
106.0,159,11391.279136
98.0,127,11400.182192
126.0,163,11413.601739
25.0,34,11416.193941
251.0,370,11448.84427
89.0,114,11457.73039
229.0,317,11485.800485
42.0,49,11489.667412
225.0,425,11524.121462
31.0,60,11526.963489
90.0,92,11534.636575
119.0,138,11545.648076
56.0,76,11550.599912
134.0,194,11564.526438
137.0,228,11583.304795
378.0,1057,11671.447875
79.0,105,11679.721211
1.0,26,11679.743985
97.0,153,11692.522764
117.0,182,11705.664521
96.0,121,11714.095466
136.0,336,11740.90035
120.0,179,11754.476593
4.0,17,11754.884386
136.0,230,11772.869532
138.0,245,11793.285564
67.0,70,11798.44136
140.0,296,11821.265625
34.0,43,11824.20583
108.0,163,11836.417408
1.0,10,11836.427338
123.0,206,11853.981611
251.0,402,11885.512332
66.0,91,11891.465475
139.0,258,11913.50464
264.0,494,11955.851434
141.0,260,11978.246127
136.0,243,11999.79833
106.0,117,12009.462684
19.0,37,12010.927385
73.0,102,12017.960736
1.0,16,12017.973083
141.0,341,12046.689692
22.0,50,12048.556348
141.0,438,12087.786189
95.0,120,12096.063478
98.0,131,12106.963747
66.0,87,12112.280729
94.0,144,12122.662831
116.0,169,12136.265624
1.0,26,12136.289401
127.0,144,12148.362839
102.0,139,12158.463553
86.0,87,12166.287851
82.0,92,12173.79726
153.0,287,12196.441893
72.0,98,12202.318131
171.0,328,12228.319234
270.0,588,12276.633978
112.0,159,12289.104712
139.0,364,12319.583474
90.0,114,12328.020769
112.0,141,12338.325081
53.0,90,12343.604757
117.0,137,12354.830509
97.0,102,12363.095818
129.0,225,12381.501017
220.0,368,12409.964208
11.0,23,12410.890874
1.0,8,12410.899194
283.0,646,12464.148405
122.0,151,12476.738073
60.0,65,12482.06116
109.0,162,12494.56702
127.0,186,12509.838074
1.0,14,12509.850651
116.0,165,12523.28092
124.0,163,12535.880122
21.0,27,12537.544472
63.0,95,12543.878637
1.0,29,12543.903273
83.0,93,12551.769082
223.0,379,12582.458376
141.0,331,12609.111354
134.0,221,12625.55372
1.0,22,12625.571989
306.0,788,12692.28266
79.0,133,12701.723331
123.0,166,12715.167655
136.0,235,12733.266083
1.0,23,12733.294714
66.0,71,12738.748554
123.0,199,12753.736919
275.0,396,12786.264476
283.0,533,12833.889669
136.0,229,12852.937947
275.0,520,12900.806597
60.0,88,12908.353941
129.0,312,12933.402781
1.0,17,12933.414928
127.0,174,12948.075743
135.0,201,12966.042487
152.0,322,12994.336343
85.0,126,13003.931023
130.0,248,13023.674987
4.0,26,13024.095948
33.0,37,13027.046586
89.0,97,13034.702701
43.0,82,13040.232418
27.0,45,13042.637576
141.0,375,13073.915162
416.0,878,13149.268411
100.0,129,13159.542716
1.0,17,13159.559278
117.0,156,13173.526807
124.0,168,13186.361225
336.0,612,13239.403235
43.0,48,13243.00112
226.0,346,13271.146413
137.0,195,13287.017004
128.0,192,13302.48428
139.0,255,13322.075227
72.0,124,13332.561652
188.0,302,13357.949735
177.0,479,13399.7858
270.0,532,13444.933203
65.0,78,13450.420752
128.0,198,13466.141492
286.0,470,13505.423584
121.0,170,13519.378465
251.0,358,13550.08327
8.0,35,13550.59736
368.0,578,13600.944744
115.0,122,13610.716413
283.0,513,13652.740422
414.0,765,13718.860754
6.0,9,13719.273008
371.0,607,13770.460928
1.0,13,13770.546942
274.0,409,13805.30331
102.0,144,13817.438057
97.0,101,13825.468965
118.0,137,13837.035336
175.0,266,13858.555792
102.0,110,13868.366947
283.0,659,13923.619625
62.0,71,13929.25702
281.0,615,13980.541585
279.0,450,14016.522708
275.0,520,14060.20326
125.0,175,14074.838888
86.0,104,14082.726734
34.0,63,14085.85315
84.0,136,14095.36891
374.0,597,14151.922414
128.0,293,14183.426032
191.0,300,14212.911265
267.0,555,14272.644415
137.0,201,14297.801074
12.0,29,14300.270088
84.0,122,14313.247659
111.0,159,14326.733859
281.0,535,14371.120756
25.0,40,14373.225208
79.0,96,14380.961854
186.0,332,14408.738561
83.0,93,14415.793275
147.0,232,14434.341613
240.0,399,14468.358316
23.0,42,14470.117105
241.0,351,14498.701072
270.0,513,14540.402205
222.0,576,14587.482295
113.0,146,14599.755449
282.0,715,14658.881981
87.0,122,14667.718035
275.0,438,14704.054694
63.0,82,14709.312053
299.0,583,14755.565041
313.0,541,14799.06193
339.0,677,14855.629474
279.0,490,14896.886883
1.0,29,14896.90885
75.0,101,14905.264188
62.0,69,14910.74848
1.0,17,14910.762477
201.0,275,14933.267598
370.0,674,14987.927621
162.0,307,15011.124014
104.0,133,15021.998607
263.0,402,15054.30644
140.0,261,15074.722701
218.0,603,15123.668412
33.0,49,15126.480906
116.0,239,15145.517869
138.0,200,15160.198135
273.0,478,15198.032821
73.0,98,15204.153566
115.0,161,15217.364073
348.0,591,15265.674886
117.0,165,15278.634688
73.0,85,15284.761354
158.0,292,15308.235876
31.0,56,15311.980776
280.0,489,15352.224477
279.0,439,15388.129525
110.0,129,15397.519147
346.0,551,15442.224108
55.0,68,15447.131766
45.0,54,15450.930717
129.0,161,15463.756291
183.0,259,15485.014453
275.0,611,15533.403793
115.0,156,15544.859962
1.0,23,15544.876484
141.0,358,15574.574385
54.0,125,15583.043861
1.0,18,15583.060379
140.0,264,15604.508712
138.0,265,15623.909884
75.0,136,15634.690668
342.0,493,15674.155278
354.0,541,15718.032478
216.0,369,15747.4881
3.0,28,15747.904572
108.0,171,15760.323782
128.0,263,15780.763567
1.0,21,15780.778898
217.0,298,15805.515876
23.0,34,15807.295778
46.0,45,15811.05888
141.0,306,15836.155975
274.0,421,15871.415916
215.0,311,15896.477621
74.0,116,15906.139329
54.0,70,15911.529356
135.0,191,15927.071897
172.0,466,15964.956665
92.0,119,15972.894113
106.0,127,15982.900135
265.0,374,16013.780389
146.0,222,16031.508186
129.0,170,16043.422616
108.0,109,16052.194201
14.0,21,16053.541937
1.0,10,16053.550071
408.0,629,16104.515659
218.0,393,16135.73534
1.0,20,16135.750093
300.0,555,16181.898228
1.0,20,16181.918298
267.0,385,16213.90301
91.0,105,16222.482455
86.0,108,16230.416443
105.0,179,16244.494014
136.0,226,16262.532291
10.0,29,16263.760931
2.0,26,16264.567752
113.0,149,16277.035015
131.0,166,16290.240164
136.0,506,16332.918236
94.0,97,16340.971071
304.0,528,16383.145829
1.0,22,16383.161345
358.0,582,16431.84318
282.0,619,16482.839413
76.0,124,16491.396082
136.0,605,16539.414645
332.0,492,16578.151186
139.0,246,16596.918706
134.0,239,16614.553669
136.0,219,16631.486972
141.0,724,16690.974001
124.0,188,16706.680046
303.0,534,16750.972956
133.0,212,16767.66695
50.0,80,16771.8494
111.0,122,16782.286147
1.0,23,16782.305024
139.0,232,16801.23734
104.0,131,16812.121592
140.0,219,16830.771319
139.0,307,16854.949347
75.0,107,16862.04671
420.0,687,16918.452382
114.0,184,16932.566613
1.0,20,16932.586046
295.0,620,16983.440488
111.0,127,16993.575896
115.0,145,17005.193169
130.0,181,17018.301848
508.0,801,17084.900788
248.0,319,17111.313791
141.0,232,17130.279173
88.0,120,17138.529657
281.0,562,17184.096939
23.0,32,17185.991035
292.0,532,17230.448588
139.0,235,17248.49633
135.0,178,17263.277216
5.0,29,17264.203947
1.0,18,17264.221419
113.0,141,17275.101395
137.0,257,17296.661369
139.0,255,17316.043027
257.0,850,17386.85702
138.0,289,17410.172838
283.0,521,17452.660112
440.0,1070,17540.450768
75.0,92,17546.589554
280.0,439,17582.160818
45.0,73,17587.575589
271.0,1223,17687.861048
141.0,291,17711.180956
127.0,162,17723.348866
135.0,221,17739.364952
98.0,131,17749.254143
102.0,133,17758.681735
130.0,200,17775.302769
