#{"env_id": "RegularMiniPacmanNoFrameskip-v0", "t_start": 1526847323.241007}
r,l,t
1.0,26,1599.275637
1.0,24,1599.293146
6.0,31,1601.488134
8.0,24,1602.351784
13.0,50,1604.919364
5.0,30,1606.802227
2.0,17,1607.537538
6.0,12,1608.148894
3.0,12,1608.483002
28.0,138,1619.28229
1.0,22,1619.298885
20.0,70,1625.127334
43.0,91,1631.985589
35.0,53,1636.225756
31.0,148,1648.294747
1.0,26,1648.317573
1.0,30,1650.569697
16.0,58,1654.361401
8.0,38,1656.06764
18.0,46,1659.076493
40.0,82,1665.692478
5.0,28,1666.8969
14.0,50,1669.242276
24.0,71,1674.256547
33.0,114,1682.575385
13.0,36,1684.196506
25.0,123,1693.509425
11.0,34,1694.735709
57.0,134,1705.453852
34.0,83,1711.990468
4.0,31,1712.384057
27.0,134,1722.906586
28.0,153,1733.700179
9.0,18,1735.541548
5.0,24,1736.435483
41.0,151,1747.752589
27.0,90,1754.182763
18.0,37,1756.841571
18.0,65,1761.941457
25.0,71,1766.815122
3.0,30,1767.179455
17.0,100,1774.552778
138.0,3000,2036.651196
16.0,70,2040.604248
1.0,21,2040.622297
4.0,43,2043.656141
55.0,177,2057.979652
13.0,32,2059.318033
8.0,16,2060.10843
1.0,32,2060.26511
26.0,47,2064.130769
5.0,36,2065.697598
21.0,34,2068.378322
34.0,57,2072.004997
31.0,48,2075.866584
3.0,43,2077.631622
26.0,67,2081.810416
1.0,12,2081.820277
18.0,25,2084.092024
16.0,46,2087.76626
1.0,26,2087.791753
19.0,51,2092.108035
50.0,98,2099.583416
5.0,38,2100.568722
21.0,40,2103.213223
39.0,147,2113.337896
15.0,63,2118.197207
8.0,16,2118.909007
18.0,299,2143.699934
12.0,40,2146.654573
11.0,55,2149.291799
24.0,56,2152.269507
1.0,26,2152.292851
9.0,41,2155.408901
24.0,58,2158.796792
4.0,26,2159.293866
50.0,144,2170.56267
16.0,63,2174.000791
6.0,57,2177.49695
11.0,43,2179.363208
5.0,28,2180.077853
34.0,60,2184.455616
1.0,40,2187.000156
24.0,55,2191.360913
15.0,65,2196.65859
6.0,113,2205.626226
1.0,47,2209.399049
49.0,114,2216.87724
29.0,77,2223.593559
14.0,48,2227.566701
25.0,107,2234.932153
1.0,36,2237.303596
44.0,116,2244.818665
61.0,156,2257.531564
3.0,23,2257.952615
9.0,30,2259.75956
46.0,125,2268.30829
1.0,8,2268.31479
1.0,14,2268.325081
8.0,15,2269.173883
1.0,26,2269.1948
1.0,31,2271.433117
2.0,22,2272.992316
1.0,11,2273.002558
3.0,28,2274.017188
24.0,53,2278.102102
1.0,48,2280.687345
6.0,33,2282.936159
44.0,90,2288.625822
2.0,39,2289.448075
5.0,34,2290.31095
20.0,57,2293.811196
3.0,32,2294.162127
40.0,114,2302.678717
17.0,70,2306.955211
67.0,188,2323.034228
10.0,30,2325.135247
3.0,26,2325.568015
23.0,103,2334.194875
56.0,123,2344.228519
1.0,20,2344.248022
21.0,105,2353.444097
16.0,75,2357.773064
8.0,37,2359.84306
4.0,27,2361.315211
6.0,28,2361.813232
16.0,48,2365.516928
23.0,44,2368.056719
36.0,103,2376.430266
13.0,58,2380.912302
2.0,24,2380.969423
36.0,83,2387.320968
6.0,11,2388.087736
28.0,50,2391.513616
39.0,136,2402.248935
7.0,23,2403.241682
29.0,84,2408.382008
25.0,77,2412.333024
62.0,135,2422.165534
44.0,78,2428.592832
10.0,17,2430.052754
1.0,19,2430.071414
14.0,24,2431.518566
15.0,39,2433.195408
5.0,38,2435.810763
1.0,21,2435.826576
24.0,73,2441.934218
1.0,15,2441.94766
47.0,117,2450.918704
1.0,24,2450.937104
40.0,107,2459.75859
6.0,14,2460.599667
5.0,62,2464.563722
15.0,40,2466.773481
15.0,45,2468.888832
45.0,120,2477.209612
11.0,102,2485.458998
1.0,18,2485.47243
12.0,26,2487.232759
11.0,81,2491.653066
29.0,103,2499.269326
23.0,66,2502.981923
12.0,39,2505.658327
21.0,63,2508.739458
13.0,59,2513.637188
3.0,27,2513.781787
14.0,56,2517.25035
15.0,37,2519.42802
33.0,105,2527.827976
34.0,61,2532.087895
6.0,25,2532.61238
6.0,30,2533.092138
11.0,41,2534.713743
1.0,25,2534.732118
54.0,177,2549.530876
12.0,47,2550.981721
71.0,170,2564.771895
10.0,37,2566.131255
6.0,20,2566.82758
47.0,99,2573.763685
3.0,38,2575.467595
44.0,98,2583.75246
20.0,51,2586.663637
37.0,89,2592.268874
5.0,27,2594.376514
56.0,95,2600.823159
6.0,32,2602.248202
16.0,31,2603.914922
49.0,147,2615.182125
4.0,18,2615.619135
8.0,70,2620.5779
34.0,123,2628.820124
57.0,114,2636.857012
72.0,192,2652.373288
60.0,89,2659.204228
34.0,106,2667.35911
16.0,40,2670.226041
19.0,40,2672.865068
54.0,150,2684.91459
6.0,45,2686.681733
9.0,21,2688.013629
11.0,56,2690.722282
72.0,122,2700.967802
39.0,95,2707.289599
19.0,35,2709.874966
17.0,66,2713.772789
38.0,84,2720.210941
69.0,218,2736.354889
12.0,45,2740.004818
63.0,215,2756.031871
57.0,114,2765.033103
7.0,38,2766.362206
27.0,47,2769.782961
38.0,108,2777.178271
54.0,118,2786.668982
5.0,26,2787.447392
1.0,28,2787.509763
73.0,223,2806.285061
19.0,48,2808.530042
56.0,95,2815.361333
6.0,36,2816.836594
46.0,156,2830.278184
13.0,41,2832.542856
33.0,40,2835.587763
6.0,19,2836.019283
6.0,37,2838.522122
61.0,108,2846.719881
1.0,25,2846.737606
12.0,43,2850.152003
20.0,78,2854.51993
14.0,97,2861.073232
25.0,73,2865.916935
4.0,26,2866.122705
8.0,16,2866.95001
1.0,23,2866.967971
18.0,27,2868.988692
68.0,188,2883.964813
38.0,89,2890.948044
55.0,171,2905.38627
4.0,28,2906.633109
54.0,120,2916.168446
21.0,50,2919.600918
6.0,29,2920.571253
11.0,40,2923.481632
27.0,67,2928.763493
51.0,122,2938.455061
1.0,24,2938.473213
21.0,42,2941.820887
12.0,21,2943.213525
38.0,68,2947.142686
21.0,47,2949.892739
1.0,14,2949.903758
31.0,97,2958.217574
22.0,59,2961.321433
146.0,3000,3215.261017
64.0,113,3224.394284
10.0,37,3225.662943
1.0,39,3227.126909
49.0,74,3232.902442
43.0,73,3237.24634
61.0,116,3246.658976
24.0,79,3252.634246
7.0,24,3253.106819
135.0,3000,3510.05191
53.0,79,3516.034618
70.0,142,3526.579473
27.0,86,3531.410791
7.0,19,3533.012004
67.0,134,3543.162275
13.0,24,3544.446256
91.0,216,3560.688843
5.0,24,3561.096952
57.0,94,3567.436853
9.0,14,3568.605458
58.0,151,3578.901892
88.0,193,3593.800428
7.0,36,3594.284071
77.0,169,3607.441691
2.0,31,3608.185126
55.0,97,3615.774377
50.0,99,3622.613696
30.0,48,3625.155084
139.0,3000,3879.28493
2.0,17,3879.626846
40.0,52,3883.464967
57.0,93,3890.563405
50.0,89,3897.016663
3.0,30,3897.317731
71.0,200,3912.36048
16.0,39,3914.732171
53.0,70,3919.18085
10.0,14,3920.360337
23.0,36,3922.178877
2.0,29,3922.234595
70.0,178,3937.12573
7.0,40,3938.156561
17.0,47,3941.843572
3.0,22,3941.946278
4.0,20,3942.474757
23.0,29,3944.477464
57.0,107,3951.200929
73.0,136,3962.190937
72.0,116,3970.630966
2.0,36,3971.813457
1.0,14,3971.828854
10.0,38,3973.60855
4.0,37,3974.390045
9.0,40,3977.617063
18.0,19,3978.930183
49.0,71,3983.194563
3.0,13,3983.607901
33.0,54,3986.926218
2.0,10,3987.30259
76.0,263,4009.045408
32.0,73,4012.610256
81.0,197,4028.309926
2.0,25,4029.691175
14.0,46,4032.173286
1.0,27,4032.228497
140.0,3000,4287.370301
21.0,24,4289.397685
75.0,140,4300.168271
79.0,143,4312.057732
28.0,59,4315.471565
52.0,74,4320.340499
37.0,42,4323.386081
55.0,77,4328.053453
65.0,123,4337.428749
11.0,17,4338.303673
52.0,93,4344.318017
2.0,28,4346.045474
69.0,106,4354.472295
84.0,155,4366.732831
23.0,48,4368.780235
1.0,23,4368.801288
54.0,81,4375.528602
10.0,22,4376.327438
1.0,35,4376.958592
23.0,31,4379.032061
46.0,67,4384.391839
3.0,13,4384.806478
84.0,187,4399.906364
64.0,149,4410.72918
9.0,18,4411.899798
64.0,115,4419.378216
38.0,55,4423.271904
1.0,15,4423.318346
76.0,127,4432.442732
57.0,85,4437.82509
1.0,22,4437.842413
66.0,97,4445.593762
80.0,163,4459.748193
1.0,19,4459.762552
56.0,82,4466.834256
20.0,50,4469.902452
55.0,87,4475.805418
50.0,85,4481.516015
143.0,3000,4738.30901
1.0,11,4738.321126
146.0,3000,4999.071283
1.0,11,4999.080271
78.0,128,5009.247107
89.0,152,5020.101738
1.0,13,5020.112927
140.0,3000,5277.693835
56.0,69,5282.756289
1.0,14,5282.767579
70.0,118,5291.399737
139.0,3000,5554.372751
68.0,104,5562.741946
64.0,98,5568.753631
111.0,206,5583.858762
1.0,16,5585.097772
90.0,133,5595.745205
81.0,118,5605.568465
51.0,101,5612.794663
11.0,40,5613.665069
73.0,111,5620.94141
37.0,38,5624.323584
114.0,219,5645.038912
138.0,3000,5943.795544
103.0,154,5958.216027
98.0,128,5970.821076
51.0,66,5977.331723
46.0,55,5982.041705
28.0,40,5985.085487
82.0,135,5997.245291
104.0,149,6010.62585
115.0,191,6028.769879
45.0,68,6034.2562
13.0,20,6035.612714
114.0,167,6051.612168
34.0,55,6055.081546
94.0,144,6067.572395
55.0,73,6073.434639
91.0,167,6088.943864
5.0,24,6089.843612
33.0,58,6093.044194
68.0,114,6101.595713
1.0,20,6101.610504
28.0,36,6104.522769
1.0,16,6104.538751
85.0,124,6115.914953
69.0,146,6129.040233
62.0,68,6135.643585
113.0,173,6152.016661
85.0,125,6164.294894
82.0,97,6173.925426
17.0,33,6175.779438
66.0,83,6183.618627
45.0,71,6188.198972
69.0,92,6195.607401
101.0,134,6206.74374
30.0,47,6209.789105
118.0,212,6229.933758
117.0,184,6245.902474
1.0,24,6245.919781
27.0,27,6248.438986
76.0,86,6256.601097
55.0,90,6262.936955
17.0,21,6264.975233
93.0,136,6278.966886
110.0,171,6295.260107
127.0,265,6320.702059
98.0,171,6335.075753
48.0,72,6340.600647
14.0,20,6341.780182
1.0,22,6341.799946
64.0,99,6351.879847
8.0,11,6352.487011
78.0,100,6361.583921
56.0,87,6367.650826
28.0,36,6370.297812
83.0,125,6381.983331
61.0,96,6388.536213
78.0,91,6397.003468
87.0,112,6405.54141
52.0,76,6411.613556
41.0,49,6415.715019
58.0,85,6422.584343
83.0,87,6430.995382
56.0,63,6436.508282
59.0,65,6442.462954
1.0,18,6442.477952
58.0,59,6448.493538
22.0,23,6450.478932
100.0,122,6461.339659
55.0,61,6466.798724
18.0,22,6468.422768
17.0,39,6470.054193
16.0,16,6471.568867
83.0,105,6481.55099
5.0,23,6481.76668
92.0,143,6494.273255
65.0,86,6500.848285
8.0,35,6501.707067
47.0,84,6506.909016
67.0,83,6513.761405
4.0,38,6514.793959
61.0,90,6523.422301
142.0,3000,6824.731733
77.0,108,6833.777535
1.0,24,6833.797439
23.0,24,6836.697737
112.0,208,6854.686566
95.0,177,6871.662587
1.0,47,6874.669446
106.0,157,6888.518402
5.0,8,6889.291149
84.0,135,6901.613823
99.0,139,6913.018514
1.0,21,6913.036435
11.0,11,6914.047214
102.0,137,6925.427052
57.0,60,6931.017179
66.0,74,6938.553918
118.0,243,6962.317797
3.0,27,6962.450893
34.0,38,6965.963273
5.0,26,6966.43261
57.0,73,6972.227388
111.0,167,6986.539702
65.0,88,6993.466444
9.0,15,6994.31728
23.0,28,6996.53455
141.0,3000,7296.477129
5.0,13,7297.048915
141.0,3000,7585.190438
106.0,181,7600.621609
70.0,120,7608.565431
91.0,163,7622.308651
110.0,204,7637.173074
63.0,106,7643.79143
93.0,162,7655.62073
256.0,1530,7785.219986
91.0,179,7799.029664
72.0,94,7805.257969
118.0,170,7818.231741
142.0,3000,8071.457031
115.0,202,8087.963882
1.0,20,8087.978452
55.0,60,8092.679174
36.0,41,8095.701055
13.0,47,8097.63485
13.0,43,8099.021189
116.0,142,8110.353915
96.0,134,8121.306695
113.0,152,8132.966817
1.0,17,8133.025395
26.0,45,8135.564748
81.0,118,8144.826602
1.0,20,8144.841639
58.0,73,8150.341762
18.0,42,8153.228564
1.0,11,8153.236974
108.0,144,8164.225641
265.0,1579,8296.606298
62.0,86,8302.320782
73.0,158,8313.761818
64.0,116,8321.569302
89.0,147,8331.659169
42.0,59,8335.165528
15.0,24,8336.397764
224.0,2730,8565.697312
99.0,200,8580.148869
220.0,1934,8745.287476
13.0,14,8746.410898
121.0,174,8760.103369
105.0,131,8770.74342
113.0,169,8783.109292
100.0,131,8793.053167
107.0,139,8803.361004
85.0,110,8811.426293
1.0,16,8811.437886
51.0,63,8815.677874
105.0,151,8827.077016
117.0,169,8839.780213
38.0,61,8843.113224
4.0,8,8843.234014
66.0,110,8850.358701
142.0,3000,9100.555826
71.0,80,9106.829066
71.0,101,9114.77949
84.0,132,9124.321241
11.0,28,9125.187989
53.0,66,9129.78319
80.0,93,9136.930803
30.0,42,9139.466467
98.0,133,9150.046444
1.0,8,9150.052851
34.0,76,9154.722832
69.0,90,9161.899081
101.0,203,9176.756697
42.0,94,9182.246133
62.0,64,9187.234971
1.0,25,9187.253459
4.0,8,9187.580416
11.0,22,9188.6774
96.0,129,9197.671073
12.0,40,9198.581547
112.0,166,9211.862905
97.0,117,9222.082541
38.0,47,9225.237644
1.0,21,9225.255821
117.0,252,9246.731353
82.0,88,9253.676544
3.0,21,9254.101084
134.0,359,9283.057729
112.0,186,9297.543666
1.0,29,9297.563689
122.0,168,9311.329207
109.0,149,9322.140559
42.0,62,9325.573477
107.0,147,9337.9305
76.0,119,9345.439986
33.0,40,9348.256835
4.0,9,9348.390955
142.0,3000,9602.679744
127.0,252,9621.774285
137.0,444,9658.392261
117.0,183,9674.068179
120.0,166,9687.551251
115.0,141,9699.072087
141.0,3000,9955.389028
65.0,109,9963.102977
55.0,62,9968.080797
36.0,74,9972.713947
115.0,179,9986.052709
86.0,130,9995.36028
36.0,59,9999.860413
4.0,28,10000.001405
101.0,163,10012.404397
42.0,48,10015.718348
32.0,42,10018.364997
112.0,169,10031.153424
27.0,53,10033.876267
5.0,30,10034.455289
86.0,106,10043.003742
12.0,17,10043.900984
68.0,86,10049.991615
101.0,123,10059.110316
60.0,82,10064.564971
134.0,280,10087.416326
30.0,53,10090.348444
53.0,66,10095.841733
135.0,315,10124.358713
137.0,404,10158.684255
1.0,17,10158.698122
120.0,159,10172.252646
110.0,135,10184.817829
91.0,122,10194.1463
142.0,3000,10453.959657
81.0,129,10463.499411
123.0,282,10487.544092
83.0,90,10494.733781
89.0,111,10502.05943
11.0,32,10502.961659
219.0,2836,10749.198385
97.0,142,10761.468527
1.0,13,10761.480446
126.0,260,10784.388945
134.0,264,10807.4725
88.0,114,10817.073373
24.0,54,10820.660349
50.0,92,10826.490386
107.0,156,10837.607107
51.0,49,10841.472785
121.0,180,10856.439376
116.0,177,10871.636256
132.0,229,10890.680072
130.0,205,10907.347916
121.0,189,10920.945205
55.0,66,10925.765212
40.0,55,10928.753631
9.0,33,10929.497246
131.0,208,10945.046857
59.0,60,10949.866811
13.0,45,10951.924938
122.0,184,10966.816794
85.0,117,10974.543576
132.0,199,10990.769724
31.0,42,10993.270301
1.0,24,10993.287184
133.0,251,11014.581538
91.0,132,11024.489652
157.0,243,11042.080079
1.0,14,11042.090897
119.0,170,11056.246412
1.0,14,11056.258
89.0,105,11064.794546
4.0,26,11065.185569
275.0,709,11123.328228
131.0,197,11138.393939
64.0,95,11145.075351
141.0,253,11164.66654
2.0,25,11164.720058
110.0,158,11176.097061
83.0,103,11182.801378
283.0,828,11250.803291
133.0,218,11269.43101
40.0,57,11272.476991
10.0,22,11273.267559
123.0,197,11287.940305
43.0,52,11292.218348
137.0,270,11313.895493
16.0,25,11315.186141
93.0,123,11324.008797
116.0,147,11336.362978
91.0,116,11344.742719
137.0,237,11366.641102
68.0,82,11374.103881
120.0,212,11391.782705
134.0,280,11413.201004
121.0,148,11424.65456
43.0,56,11428.516372
119.0,154,11440.94188
135.0,222,11461.285925
137.0,284,11485.353949
12.0,36,11486.329736
14.0,32,11487.727749
140.0,236,11507.264226
121.0,196,11522.064066
117.0,164,11535.046452
190.0,284,11558.050715
137.0,261,11579.614579
280.0,428,11614.390678
135.0,287,11637.529157
54.0,74,11642.495606
81.0,96,11649.872229
129.0,182,11664.234937
120.0,169,11677.046645
112.0,158,11689.148773
75.0,105,11695.834074
119.0,145,11706.374754
140.0,279,11729.385497
136.0,287,11751.965703
108.0,141,11762.297013
1.0,16,11762.309087
92.0,111,11770.587846
10.0,15,11771.156632
3.0,22,11771.985601
5.0,28,11772.362683
128.0,209,11788.774049
1.0,17,11788.78623
141.0,280,11811.270034
111.0,124,11821.555687
134.0,218,11839.049754
73.0,89,11845.597207
59.0,87,11851.655018
7.0,12,11852.299823
141.0,401,11884.577958
1.0,12,11884.588145
141.0,313,11911.456738
140.0,246,11930.239527
59.0,65,11935.299083
99.0,136,11946.868161
283.0,474,11989.692475
26.0,31,11992.02804
1.0,19,11992.043446
120.0,158,12005.771948
252.0,405,12038.18598
20.0,31,12040.236199
102.0,106,12049.824184
260.0,408,12086.465601
389.0,718,12148.222528
183.0,360,12178.362242
126.0,207,12194.479032
18.0,34,12196.104866
165.0,299,12219.826211
1.0,15,12219.837097
136.0,186,12234.549245
76.0,106,12242.00194
16.0,37,12243.244463
404.0,612,12294.081364
58.0,74,12299.362901
1.0,22,12299.378778
69.0,83,12305.58595
123.0,141,12317.16737
210.0,326,12344.398488
135.0,228,12362.996181
52.0,90,12368.130643
1.0,17,12368.144169
20.0,29,12369.820543
47.0,52,12373.543759
2.0,28,12373.843009
21.0,27,12375.563855
62.0,72,12381.45997
1.0,16,12381.473641
18.0,18,12382.865131
278.0,475,12421.554204
20.0,20,12422.962735
64.0,82,12428.687796
95.0,99,12436.988253
134.0,248,12456.159198
140.0,250,12476.56755
3.0,21,12477.098165
74.0,111,12484.471711
127.0,194,12499.654516
63.0,78,12505.333208
139.0,272,12525.882288
371.0,707,12584.692585
119.0,154,12597.014974
139.0,282,12618.768081
272.0,571,12665.730453
161.0,262,12686.403233
56.0,85,12692.244555
74.0,101,12699.499941
137.0,219,12716.37182
141.0,261,12736.793943
112.0,139,12746.604805
303.0,554,12791.840899
5.0,27,12792.269205
14.0,41,12794.527992
1.0,20,12794.549312
132.0,205,12812.488686
222.0,334,12841.345521
99.0,137,12851.161826
53.0,66,12857.107922
124.0,188,12871.835281
57.0,61,12876.792722
273.0,770,12945.306072
105.0,158,12957.718227
4.0,28,12958.873472
127.0,187,12974.732851
111.0,161,12987.139661
5.0,17,12987.828256
61.0,78,12993.529067
93.0,118,13002.880427
177.0,562,13052.74239
72.0,92,13058.899982
98.0,135,13068.009209
1.0,23,13068.027162
165.0,232,13087.487157
136.0,316,13112.242633
4.0,32,13112.422069
241.0,412,13146.64961
1.0,21,13146.664868
84.0,113,13156.458794
272.0,509,13199.964848
135.0,204,13217.009703
8.0,38,13217.876187
165.0,326,13244.692804
86.0,107,13252.682354
198.0,293,13276.694813
363.0,805,13344.950001
288.0,536,13391.005301
288.0,608,13444.845931
141.0,823,13515.106328
280.0,680,13571.191567
283.0,538,13616.645355
54.0,91,13622.970791
137.0,204,13637.703584
1.0,15,13637.714997
188.0,331,13666.680739
1.0,24,13666.701123
64.0,79,13673.080661
243.0,348,13702.912609
421.0,707,13763.508127
378.0,802,13831.035841
325.0,510,13873.806162
79.0,100,13881.576735
136.0,229,13900.183331
111.0,160,13912.690322
121.0,167,13926.434994
85.0,96,13933.719552
262.0,383,13967.505109
7.0,33,13968.01386
141.0,556,14012.714009
139.0,235,14031.419814
71.0,94,14039.238647
5.0,31,14039.895198
20.0,25,14041.94912
47.0,58,14045.928508
141.0,421,14081.823085
127.0,202,14097.535887
280.0,492,14143.838976
138.0,271,14169.182238
84.0,95,14179.787688
258.0,476,14231.277888
19.0,42,14233.621323
104.0,134,14245.03066
230.0,333,14282.161074
133.0,253,14314.560636
277.0,433,14353.158541
124.0,188,14368.609311
141.0,236,14389.197762
1.0,24,14389.215773
47.0,55,14393.417718
56.0,73,14398.929955
282.0,599,14450.79529
138.0,234,14468.73481
135.0,188,14484.52921
1.0,18,14484.542711
139.0,270,14506.391197
301.0,561,14551.896552
362.0,744,14613.119925
46.0,83,14618.049844
74.0,82,14624.59263
119.0,214,14641.204736
36.0,63,14644.101333
309.0,751,14705.557573
132.0,173,14719.586444
105.0,171,14732.184059
134.0,201,14746.780213
125.0,171,14758.914095
1.0,11,14758.922469
138.0,204,14774.959726
231.0,333,14800.249077
424.0,815,14867.012344
1.0,10,14867.022196
304.0,562,14912.843876
93.0,104,14921.088145
213.0,373,14951.611803
114.0,146,14963.317139
253.0,394,14996.134803
94.0,116,15005.148995
141.0,254,15025.247764
275.0,424,15058.491967
47.0,70,15063.026962
323.0,567,15109.540057
121.0,226,15126.490188
42.0,76,15131.104074
1.0,16,15131.116843
107.0,118,15140.636346
138.0,323,15166.346327
11.0,34,15167.169836
138.0,257,15187.941846
1.0,30,15187.962894
141.0,292,15212.118123
175.0,268,15233.306002
269.0,507,15273.087003
58.0,93,15278.94017
173.0,263,15300.808751
7.0,21,15301.265419
47.0,94,15307.493954
192.0,296,15330.283615
268.0,425,15365.278731
4.0,20,15365.418208
141.0,348,15393.906151
