#{"env_id": "RegularMiniPacmanNoFrameskip-v0", "t_start": 1526847323.2184987}
r,l,t
34.0,80,993.397746
2.0,34,995.689457
18.0,88,1002.202657
16.0,39,1004.436325
116.0,3000,1266.257873
4.0,16,1267.121082
1.0,20,1267.137577
19.0,55,1271.598654
40.0,135,1281.851402
25.0,95,1288.017115
12.0,59,1291.349682
17.0,48,1294.486256
21.0,29,1296.973154
14.0,21,1298.662736
12.0,33,1301.337617
18.0,57,1305.808001
1.0,28,1305.830322
36.0,149,1318.516241
41.0,122,1328.853083
13.0,66,1334.0971
4.0,44,1335.579797
25.0,80,1339.891352
2.0,22,1341.431569
1.0,28,1341.454608
1.0,35,1344.538523
2.0,33,1346.398282
7.0,42,1349.290831
6.0,30,1350.65925
1.0,25,1350.678579
21.0,53,1355.311284
23.0,108,1362.812887
117.0,3000,1621.761627
22.0,98,1628.895898
22.0,52,1632.009743
27.0,61,1635.118644
25.0,59,1639.299513
1.0,16,1639.311731
9.0,30,1640.946973
4.0,85,1647.29608
19.0,67,1652.283229
4.0,20,1652.816286
20.0,69,1657.887949
1.0,18,1657.901644
25.0,64,1663.149789
32.0,67,1668.198955
10.0,32,1669.60039
6.0,16,1670.94535
5.0,23,1671.327823
11.0,78,1675.590444
3.0,61,1679.598748
40.0,138,1691.205643
16.0,129,1700.93298
3.0,28,1702.085314
5.0,38,1704.194673
10.0,39,1706.330509
29.0,73,1711.158866
34.0,86,1718.468176
15.0,28,1720.627127
6.0,54,1723.030388
18.0,44,1726.743483
10.0,32,1728.118632
27.0,61,1732.30959
8.0,39,1735.124637
9.0,47,1737.318825
6.0,32,1737.793316
22.0,104,1746.734082
32.0,90,1752.34954
14.0,47,1754.533448
18.0,43,1757.269819
13.0,31,1759.349832
9.0,19,1760.550143
15.0,38,1763.237977
2.0,31,1763.299801
130.0,3000,2024.49929
12.0,30,2026.746739
3.0,25,2027.087825
17.0,98,2035.01287
1.0,15,2035.024153
5.0,34,2037.624406
1.0,32,2040.290466
54.0,198,2055.445993
1.0,15,2055.457523
126.0,3000,2314.706944
28.0,42,2318.20972
22.0,47,2319.987185
61.0,115,2328.546214
33.0,98,2335.977022
45.0,97,2343.307815
43.0,120,2353.365885
16.0,74,2357.449731
69.0,152,2368.687576
38.0,110,2375.725044
29.0,71,2380.934528
40.0,139,2391.131684
68.0,166,2404.970996
12.0,13,2405.946595
30.0,92,2413.252181
7.0,36,2415.263173
8.0,45,2417.893922
25.0,76,2423.399618
20.0,58,2426.490729
11.0,46,2427.840801
1.0,16,2427.858867
36.0,98,2435.891419
6.0,28,2436.806139
5.0,24,2437.591502
12.0,36,2439.325369
28.0,121,2448.100793
27.0,69,2452.730312
21.0,86,2458.104445
33.0,108,2467.267925
3.0,23,2467.582038
26.0,98,2474.234137
5.0,28,2475.896344
21.0,62,2479.542874
22.0,39,2482.846659
7.0,13,2483.314867
29.0,74,2488.125745
23.0,48,2491.625648
72.0,193,2506.564064
28.0,119,2514.243585
22.0,47,2516.913634
63.0,138,2526.610864
1.0,29,2526.633173
25.0,37,2529.646868
31.0,58,2533.413733
35.0,98,2541.587172
16.0,60,2545.394027
7.0,60,2549.219483
4.0,46,2551.742787
26.0,64,2556.074452
18.0,38,2558.62305
3.0,28,2559.163169
19.0,93,2565.65692
62.0,157,2578.036881
44.0,125,2586.785027
18.0,52,2590.142302
35.0,84,2595.358633
55.0,114,2603.48392
1.0,25,2603.505082
65.0,122,2613.468493
5.0,29,2614.290516
21.0,67,2618.088359
2.0,13,2618.909622
3.0,34,2620.303215
15.0,52,2623.737864
83.0,184,2637.302915
57.0,173,2651.920377
46.0,126,2660.628461
45.0,116,2669.945271
59.0,183,2683.961334
4.0,26,2684.104127
49.0,170,2698.163928
51.0,71,2703.619776
40.0,81,2708.273586
51.0,137,2719.004083
1.0,13,2719.014455
40.0,115,2728.3555
12.0,59,2731.436211
7.0,70,2736.278537
11.0,73,2740.660455
67.0,119,2750.042471
1.0,53,2752.236158
14.0,64,2756.051001
15.0,60,2759.086941
51.0,137,2768.392437
15.0,44,2770.678527
61.0,112,2778.861431
10.0,68,2783.30756
34.0,44,2786.166062
9.0,35,2787.976158
5.0,30,2788.492587
58.0,139,2800.0739
12.0,50,2803.993295
45.0,123,2812.324185
137.0,3000,3071.097454
38.0,73,3076.140893
4.0,22,3077.090887
146.0,3000,3333.267128
15.0,34,3335.055921
13.0,31,3336.028553
10.0,46,3338.528325
7.0,38,3341.632987
19.0,46,3345.136057
12.0,30,3346.299546
70.0,194,3360.720195
63.0,112,3368.519006
133.0,3000,3625.037158
63.0,124,3633.645067
32.0,34,3636.422961
7.0,19,3637.204739
55.0,133,3646.032101
5.0,14,3646.444295
5.0,30,3646.629034
45.0,57,3650.31169
10.0,43,3652.040374
29.0,30,3654.22895
8.0,31,3655.402763
1.0,14,3655.415484
42.0,46,3658.788049
53.0,85,3665.18766
6.0,19,3665.604376
45.0,80,3671.857492
43.0,70,3676.692688
62.0,82,3683.287444
54.0,103,3689.847557
23.0,31,3691.956855
59.0,95,3697.759548
2.0,30,3697.865277
49.0,68,3702.561674
76.0,122,3711.248837
58.0,138,3721.025054
12.0,45,3722.466068
11.0,25,3723.359373
1.0,17,3723.376553
59.0,68,3729.211241
11.0,20,3730.076891
15.0,44,3733.717004
62.0,143,3744.314017
1.0,28,3744.340689
7.0,10,3745.19049
1.0,10,3745.199479
18.0,34,3748.049781
34.0,49,3751.552878
2.0,31,3752.734114
51.0,138,3764.440607
12.0,24,3765.32598
12.0,33,3766.49853
65.0,116,3776.047304
1.0,28,3776.071753
43.0,59,3781.089015
61.0,114,3790.64445
1.0,22,3791.028255
83.0,232,3809.565116
46.0,76,3815.596528
51.0,138,3826.659367
69.0,145,3836.689783
13.0,47,3839.469007
1.0,16,3839.481239
3.0,13,3840.262161
1.0,16,3840.274435
55.0,71,3846.238672
45.0,70,3850.650836
26.0,73,3856.311325
9.0,59,3859.748305
47.0,71,3864.017912
48.0,74,3869.50481
59.0,75,3875.765648
29.0,35,3878.405652
25.0,73,3882.243402
10.0,11,3883.053861
129.0,3000,4138.265634
52.0,104,4144.461514
1.0,13,4144.472169
26.0,63,4148.570503
13.0,17,4149.72577
46.0,73,4155.414531
140.0,3000,4412.787009
2.0,13,4412.856694
1.0,51,4415.397872
5.0,16,4415.931656
78.0,125,4426.242299
1.0,12,4426.251445
9.0,22,4427.429181
16.0,28,4428.802545
1.0,23,4428.820749
52.0,107,4437.644234
1.0,15,4437.656861
5.0,10,4437.844737
65.0,96,4445.421211
1.0,29,4445.444212
67.0,98,4453.820817
12.0,20,4454.691713
75.0,86,4461.781243
57.0,81,4467.38296
14.0,32,4468.705782
63.0,88,4475.826481
1.0,19,4475.840827
16.0,16,4477.109978
86.0,131,4486.629116
1.0,18,4486.642262
12.0,18,4487.825964
63.0,93,4495.28621
92.0,256,4517.337619
21.0,33,4519.079152
1.0,11,4519.088694
77.0,100,4526.712129
73.0,112,4535.351087
8.0,24,4536.725662
62.0,73,4542.692426
32.0,63,4545.576982
69.0,114,4554.501824
7.0,9,4554.967153
70.0,107,4562.187428
10.0,11,4562.844637
1.0,22,4562.866035
5.0,14,4563.689613
76.0,108,4572.402318
75.0,133,4583.399424
68.0,139,4594.608106
76.0,125,4603.643195
57.0,106,4610.252249
63.0,99,4616.187731
49.0,64,4620.228377
77.0,128,4630.070599
52.0,75,4635.988268
35.0,81,4641.346119
6.0,14,4641.805784
18.0,24,4643.271364
52.0,63,4647.591503
75.0,179,4661.446594
23.0,26,4663.744422
72.0,140,4674.324432
61.0,82,4681.045287
62.0,102,4687.847272
64.0,106,4696.356914
10.0,44,4700.014758
1.0,22,4700.03149
66.0,80,4706.639066
43.0,50,4710.513322
65.0,89,4716.352438
76.0,132,4726.516317
1.0,16,4726.532887
77.0,119,4736.535659
1.0,18,4736.585727
12.0,35,4739.102075
37.0,77,4743.995706
90.0,142,4754.621208
1.0,14,4754.638106
8.0,14,4755.445063
48.0,90,4761.475946
1.0,19,4761.491341
37.0,60,4766.180783
1.0,12,4766.195996
54.0,102,4773.843005
80.0,150,4784.397027
65.0,127,4793.902753
96.0,173,4808.10593
8.0,26,4808.90874
45.0,59,4813.153162
1.0,18,4813.167885
18.0,40,4815.67565
93.0,132,4825.718528
4.0,17,4826.25518
3.0,32,4826.576542
4.0,32,4826.730342
29.0,40,4829.279178
50.0,76,4833.705276
49.0,111,4841.086357
29.0,101,4848.616246
43.0,71,4853.990511
49.0,102,4861.137106
53.0,74,4866.857928
5.0,34,4867.283147
67.0,78,4872.945277
35.0,41,4876.00604
70.0,100,4884.592449
48.0,89,4890.866121
101.0,167,4903.145543
1.0,16,4903.165805
8.0,18,4903.900892
7.0,16,4904.362927
55.0,78,4910.462643
75.0,110,4918.412865
49.0,56,4922.328276
4.0,27,4922.671956
80.0,140,4932.680905
17.0,26,4934.00895
86.0,145,4944.236432
10.0,20,4945.058517
80.0,133,4955.332589
48.0,105,4963.403641
19.0,34,4964.996207
59.0,79,4971.239947
140.0,3000,5227.515623
88.0,113,5235.497847
77.0,150,5246.522448
56.0,67,5251.946181
3.0,25,5252.263419
1.0,18,5252.284612
80.0,88,5259.783053
1.0,45,5262.883038
39.0,61,5266.855191
140.0,3000,5530.406348
1.0,27,5530.426541
135.0,3000,5816.104977
69.0,97,5822.940075
63.0,81,5828.915794
62.0,84,5835.377446
20.0,28,5837.401713
71.0,88,5843.976225
41.0,61,5847.971552
41.0,43,5851.909929
76.0,115,5860.42545
74.0,81,5868.31488
54.0,62,5874.017121
101.0,142,5886.038016
92.0,132,5898.410642
74.0,141,5910.558136
83.0,105,5920.962082
95.0,127,5933.234193
53.0,64,5938.183648
96.0,120,5949.359984
54.0,82,5955.572814
52.0,77,5960.689782
95.0,149,5973.791384
143.0,3000,6277.997127
81.0,93,6286.641365
32.0,42,6289.751252
1.0,12,6289.760649
68.0,78,6297.326374
1.0,24,6297.343735
30.0,34,6300.5874
15.0,23,6302.047976
12.0,24,6303.160585
1.0,17,6303.181277
73.0,118,6314.630035
84.0,165,6330.690707
39.0,80,6336.692047
1.0,26,6336.715423
32.0,37,6340.263814
70.0,106,6350.849905
31.0,43,6354.028459
139.0,3000,6655.399836
110.0,182,6671.170572
103.0,229,6692.973999
36.0,48,6697.142252
143.0,3000,6998.93738
43.0,50,7003.056745
14.0,32,7004.496468
70.0,95,7012.44867
100.0,184,7029.373611
66.0,98,7037.578916
32.0,40,7041.565758
9.0,9,7042.233974
79.0,103,7050.768073
1.0,12,7050.778981
98.0,213,7070.63992
66.0,77,7078.007508
105.0,164,7093.408299
94.0,150,7106.977041
103.0,179,7122.313986
7.0,9,7123.085763
75.0,115,7134.609364
17.0,23,7136.379715
101.0,130,7147.991343
73.0,110,7156.407225
109.0,160,7170.856579
83.0,138,7183.141364
99.0,168,7199.25371
124.0,272,7224.572123
109.0,154,7239.859747
25.0,50,7242.365038
145.0,3000,7537.925858
21.0,31,7539.649616
111.0,246,7558.543958
92.0,123,7568.913185
81.0,276,7591.475335
65.0,85,7597.98365
108.0,174,7611.528779
122.0,196,7627.046443
14.0,24,7628.313719
69.0,79,7634.556246
1.0,24,7634.573496
66.0,109,7643.056228
8.0,33,7643.76341
84.0,118,7653.127694
40.0,74,7658.714535
97.0,130,7669.379243
118.0,214,7686.616301
127.0,407,7719.947427
54.0,64,7724.974185
122.0,215,7742.809391
87.0,101,7751.476475
2.0,24,7751.660782
1.0,35,7754.427675
101.0,204,7770.837523
143.0,3000,8026.119016
83.0,87,8033.256911
65.0,79,8038.635056
76.0,143,8048.397149
76.0,106,8055.121803
54.0,58,8059.780348
114.0,152,8071.764015
119.0,243,8091.823186
119.0,185,8105.779354
17.0,23,8107.089444
87.0,138,8117.141006
87.0,99,8124.798048
63.0,122,8133.044031
102.0,158,8146.045348
66.0,97,8152.319547
82.0,111,8159.548029
79.0,91,8166.492911
4.0,32,8166.846155
118.0,203,8183.452066
103.0,163,8195.635247
69.0,98,8202.329951
80.0,102,8209.431518
14.0,40,8210.436036
116.0,156,8223.660781
116.0,182,8238.018269
44.0,61,8241.664131
108.0,215,8258.048115
4.0,32,8258.386919
97.0,143,8269.641866
21.0,21,8271.261653
115.0,235,8289.592396
1.0,20,8289.607089
74.0,136,8300.487162
77.0,135,8311.105627
83.0,149,8322.569587
52.0,66,8326.736099
1.0,14,8326.746832
69.0,87,8333.058412
2.0,28,8333.37209
1.0,18,8333.385878
75.0,77,8339.862881
107.0,165,8353.161033
50.0,66,8357.518559
23.0,31,8359.49287
54.0,56,8363.761598
69.0,96,8369.741339
93.0,148,8379.783047
82.0,91,8387.04991
60.0,94,8392.275839
1.0,14,8392.288771
64.0,105,8400.860636
1.0,23,8400.877311
106.0,232,8419.57367
108.0,175,8434.109184
55.0,83,8439.875884
83.0,92,8446.983083
60.0,76,8452.027191
47.0,62,8455.759948
91.0,108,8464.708071
80.0,117,8472.890011
114.0,194,8488.025011
98.0,185,8501.724441
146.0,3000,8757.216654
64.0,75,8762.592934
114.0,179,8778.029617
130.0,213,8793.208835
16.0,21,8794.42444
123.0,232,8813.172902
92.0,105,8821.55514
5.0,23,8821.951742
57.0,68,8826.700623
44.0,56,8830.611859
1.0,12,8830.621201
13.0,30,8832.21724
99.0,138,8843.31357
1.0,13,8843.324233
16.0,28,8844.957553
117.0,187,8860.533017
98.0,158,8872.077787
48.0,95,8879.663617
117.0,183,8894.904422
56.0,71,8899.744233
6.0,28,8900.157389
79.0,134,8910.11912
92.0,129,8919.728676
105.0,147,8930.679114
124.0,196,8946.370144
142.0,3000,9199.440043
28.0,58,9201.947965
58.0,61,9206.869947
136.0,329,9234.427561
119.0,190,9248.410828
124.0,177,9261.259186
1.0,9,9261.267209
1.0,13,9261.276339
45.0,45,9265.070285
142.0,3000,9518.483054
142.0,3000,9770.745151
42.0,48,9773.863508
17.0,20,9775.416678
131.0,233,9793.341098
3.0,29,9793.450595
64.0,66,9798.860552
1.0,21,9798.87527
29.0,33,9801.232733
1.0,20,9801.247205
142.0,3000,10061.502824
93.0,123,10069.707548
81.0,94,10076.863507
97.0,141,10087.392202
72.0,105,10096.844201
207.0,3000,10359.404539
18.0,20,10360.762859
65.0,95,10367.414368
98.0,100,10375.829639
137.0,256,10398.8346
97.0,137,10408.695071
1.0,25,10408.712817
36.0,53,10413.077072
105.0,193,10427.74397
293.0,3000,10685.287232
104.0,200,10700.804726
134.0,277,10722.599813
146.0,3000,10980.433851
90.0,121,10989.190094
118.0,182,11003.506991
4.0,31,11003.888103
1.0,17,11003.903851
17.0,17,11005.213617
70.0,90,11010.902985
78.0,85,11017.198039
25.0,52,11019.224279
134.0,236,11037.395389
134.0,224,11055.092098
122.0,168,11067.565619
83.0,121,11076.574819
71.0,73,11082.773304
126.0,238,11100.872296
138.0,304,11125.934963
8.0,27,11128.075272
2.0,29,11128.515543
1.0,28,11128.53677
84.0,94,11136.385141
46.0,62,11140.109551
135.0,233,11157.217737
232.0,2132,11336.95716
133.0,215,11354.274583
89.0,109,11364.118316
39.0,57,11367.475941
44.0,74,11371.931159
104.0,115,11382.010642
91.0,116,11391.329725
69.0,80,11397.151224
126.0,240,11416.171945
51.0,71,11420.378743
118.0,148,11432.233073
81.0,101,11440.093005
134.0,237,11460.300336
243.0,362,11493.024891
219.0,376,11524.163325
140.0,250,11543.886876
1.0,18,11543.901101
132.0,327,11571.150839
257.0,373,11602.563581
129.0,173,11616.226769
137.0,361,11644.123577
89.0,139,11653.897011
140.0,360,11682.604701
27.0,42,11684.728343
1.0,17,11684.742324
138.0,301,11709.015873
80.0,91,11715.241802
80.0,96,11722.344302
130.0,256,11742.414167
14.0,38,11743.349862
92.0,99,11751.085795
126.0,186,11763.987082
140.0,277,11786.197023
101.0,138,11795.464213
89.0,118,11803.325197
132.0,209,11820.664781
77.0,134,11830.256758
418.0,783,11896.455981
257.0,420,11930.257272
177.0,310,11957.648397
115.0,174,11972.409011
77.0,111,11982.378321
272.0,482,12023.308312
23.0,52,12025.494823
138.0,284,12048.661988
46.0,82,12054.124278
67.0,81,12060.898371
145.0,372,12091.943731
127.0,216,12110.860167
278.0,560,12158.783957
94.0,123,12168.55121
164.0,251,12189.815355
35.0,72,12194.366698
30.0,63,12198.604899
59.0,76,12203.551707
136.0,226,12221.213639
38.0,61,12224.424388
68.0,76,12229.845363
81.0,160,12241.619571
65.0,72,12247.339235
63.0,105,12253.668437
141.0,271,12274.95888
138.0,255,12295.646575
33.0,47,12299.445249
139.0,238,12318.276951
1.0,18,12318.290128
85.0,89,12325.105823
182.0,522,12368.150757
133.0,215,12384.518435
6.0,16,12384.93075
205.0,423,12418.402684
32.0,56,12421.249631
128.0,177,12436.088243
1.0,16,12436.101607
190.0,247,12456.895893
112.0,142,12467.294274
139.0,262,12486.724245
42.0,42,12490.056993
1.0,30,12490.077731
57.0,57,12494.954007
252.0,540,12539.630278
294.0,584,12588.555674
118.0,172,12601.617649
1.0,29,12601.638789
141.0,259,12623.450805
114.0,147,12634.79527
15.0,21,12636.414967
18.0,68,12640.729964
346.0,588,12689.787993
124.0,255,12709.811167
402.0,626,12762.075572
138.0,289,12786.242399
3.0,22,12786.732732
169.0,321,12813.346605
114.0,189,12829.436585
65.0,95,12836.391149
111.0,138,12847.344476
138.0,219,12866.573018
11.0,16,12867.568604
134.0,276,12891.354553
102.0,131,12901.77092
135.0,295,12927.745162
1.0,23,12927.763395
115.0,148,12940.156846
283.0,665,12999.086623
131.0,213,13018.051677
141.0,316,13044.454688
74.0,97,13051.39763
180.0,405,13086.137001
136.0,227,13103.068046
129.0,178,13116.692891
88.0,118,13126.643403
237.0,385,13159.475643
76.0,101,13168.286319
81.0,119,13178.175184
1.0,25,13178.194667
122.0,227,13197.904035
183.0,268,13221.539362
52.0,59,13225.769366
71.0,110,13232.683773
123.0,151,13245.226362
16.0,24,13246.47485
1.0,13,13246.775223
56.0,74,13251.743956
102.0,124,13261.921902
337.0,549,13309.560349
1.0,26,13309.579044
104.0,129,13320.257117
270.0,429,13354.77631
283.0,643,13411.334512
1.0,18,13411.348252
128.0,188,13428.681067
5.0,44,13430.055115
186.0,283,13453.196882
135.0,233,13472.894078
178.0,261,13494.544929
301.0,503,13535.1431
140.0,226,13554.731638
206.0,316,13580.525993
141.0,290,13604.350851
163.0,520,13647.078208
1.0,26,13647.096462
1.0,25,13649.203919
404.0,654,13705.99307
10.0,14,13706.771378
67.0,121,13714.694519
314.0,876,13788.472088
12.0,20,13789.558934
134.0,346,13819.572142
295.0,558,13868.343205
117.0,148,13881.222993
237.0,367,13911.959015
84.0,107,13920.500466
4.0,31,13920.669134
229.0,468,13961.992167
137.0,227,13980.661041
136.0,214,13997.301114
403.0,586,14047.428408
283.0,715,14109.913235
139.0,226,14131.682878
138.0,217,14151.439174
4.0,28,14151.796045
353.0,911,14248.553904
279.0,520,14313.082972
223.0,408,14348.56984
5.0,38,14349.455685
389.0,673,14406.437349
291.0,572,14455.434043
406.0,693,14511.428226
239.0,414,14544.538868
101.0,121,14554.429114
352.0,532,14598.296415
96.0,109,14607.172307
108.0,159,14618.438281
283.0,930,14694.878659
303.0,554,14740.679645
137.0,231,14757.633684
133.0,185,14771.244742
131.0,179,14783.919613
104.0,132,14793.479757
24.0,34,14795.296477
271.0,530,14839.049552
53.0,67,14844.453526
141.0,217,14862.826875
164.0,280,14885.470869
47.0,50,14889.190607
113.0,117,14898.930861
242.0,760,14962.110052
414.0,726,15021.600827
1.0,11,15021.610305
112.0,145,15032.783777
126.0,226,15050.139714
80.0,121,15058.419513
138.0,768,15121.601345
5.0,50,15123.651647
67.0,74,15129.560806
140.0,192,15145.591584
269.0,423,15179.926705
219.0,396,15211.267665
127.0,206,15226.154653
20.0,30,15228.017625
18.0,39,15230.919863
234.0,306,15256.167767
135.0,242,15275.529879
111.0,159,15286.446657
318.0,545,15330.761079
130.0,210,15346.298619
1.0,27,15346.318555
141.0,238,15366.289971
1.0,20,15366.305027
135.0,231,15385.036518
397.0,733,15446.742873
390.0,590,15494.928222
235.0,365,15524.093852
1.0,9,15524.101002
120.0,175,15536.917196
127.0,218,15553.941627
134.0,272,15575.38961
80.0,177,15589.355126
131.0,331,15615.145094
283.0,461,15653.382532
114.0,156,15663.839179
1.0,10,15663.846775
134.0,198,15679.928122
184.0,284,15701.790608
153.0,274,15722.085171
94.0,121,15731.861341
267.0,430,15766.210288
281.0,477,15804.257415
95.0,102,15811.963773
43.0,50,15816.364854
112.0,122,15825.621037
206.0,271,15847.010922
127.0,201,15862.200597
123.0,184,15877.68301
129.0,173,15891.53369
173.0,339,15918.178335
25.0,25,15920.287632
116.0,152,15930.774698
282.0,599,15979.243832
97.0,112,15988.154105
274.0,398,16020.862093
141.0,278,16042.663407
137.0,268,16064.205083
1.0,9,16064.213078
1.0,17,16064.303671
280.0,683,16119.484844
206.0,312,16143.56745
74.0,84,16150.201599
166.0,307,16173.549341
291.0,525,16215.079152
398.0,820,16281.542087
74.0,130,16292.039305
74.0,108,16299.969903
272.0,466,16338.991423
201.0,402,16371.262001
280.0,540,16414.475485
137.0,186,16429.749352
150.0,415,16464.088071
130.0,206,16480.146759
249.0,498,16520.324348
107.0,142,16531.820364
186.0,262,16553.349551
83.0,86,16560.069026
220.0,539,16603.889521
280.0,436,16639.78035
34.0,33,16642.489505
400.0,874,16713.859665
29.0,44,16716.381809
1.0,10,16716.389332
208.0,361,16745.830977
261.0,379,16776.855324
281.0,447,16813.976283
123.0,155,16827.065753
130.0,179,16840.910202
70.0,110,16849.874893
1.0,20,16849.891695
84.0,105,16858.34613
267.0,370,16889.095269
265.0,417,16921.735937
57.0,76,16926.712411
160.0,269,16947.653929
141.0,263,16968.143296
66.0,84,16975.038674
355.0,518,17015.861426
208.0,389,17047.296281
135.0,227,17065.467688
63.0,78,17071.538388
30.0,54,17073.939749
134.0,199,17089.298921
276.0,450,17125.463631
100.0,112,17133.94904
185.0,281,17156.843656
7.0,30,17157.659889
226.0,367,17187.793494
151.0,294,17211.558338
312.0,543,17256.54215
111.0,120,17266.573284
138.0,203,17282.92046
264.0,432,17318.042832
9.0,37,17318.942194
384.0,639,17371.425382
140.0,330,17396.303744
105.0,130,17406.024632
1.0,23,17406.04184
367.0,621,17457.557704
261.0,466,17493.977767
81.0,97,17500.80537
423.0,854,17570.699992
70.0,96,17576.7073
410.0,669,17630.396837
49.0,83,17635.035304
66.0,69,17640.79469
1.0,16,17640.80638
337.0,576,17688.420192
98.0,135,17698.550065
194.0,311,17723.950305
20.0,25,17725.605414
140.0,224,17744.606957
1.0,24,17744.62515
118.0,181,17759.504763
1.0,17,17759.517599
132.0,185,17774.430191
17.0,22,17775.742836
279.0,412,17809.343294
89.0,122,17817.013147
396.0,798,17883.94922
85.0,120,17893.03712
250.0,537,17937.149424
219.0,337,17965.138912
102.0,178,17977.717723
137.0,448,18014.461781
264.0,387,18045.476929
71.0,89,18051.02823
141.0,240,18070.00497
136.0,215,18086.452146
1.0,21,18086.46837
76.0,81,18092.676225
137.0,274,18114.777005
129.0,190,18128.462407
95.0,119,18136.400642
12.0,59,18138.910079
133.0,244,18157.257607
98.0,124,18167.247746
33.0,66,18171.816822
1.0,15,18171.827599
136.0,279,18194.811297
415.0,844,18265.965936
237.0,353,18293.860182
130.0,189,18309.533911
130.0,200,18324.2715
123.0,161,18336.619196
134.0,190,18350.706478
105.0,122,18359.772716
113.0,164,18371.036427
118.0,148,18382.419908
141.0,281,18404.498481
213.0,480,18443.655864
151.0,251,18463.414552
1.0,12,18463.42379
1.0,15,18463.434145
303.0,596,18513.11682
247.0,431,18547.461639
280.0,583,18593.742171
1.0,11,18593.75231
128.0,201,18609.463743
422.0,1025,18695.188538
49.0,71,18699.743152
138.0,187,18715.126733
243.0,501,18756.813269
88.0,101,18763.917183
20.0,42,18766.112501
129.0,177,18779.047004
120.0,144,18790.592389
1.0,26,18790.611446
73.0,81,18797.252528
131.0,232,18814.833769
124.0,191,18828.756326
58.0,76,18833.986515
292.0,665,18887.267256
1.0,20,18887.282558
28.0,37,18889.414552
1.0,18,18889.430949
140.0,516,18932.528167
279.0,403,18965.85126
106.0,120,18974.596464
138.0,387,19006.742737
132.0,186,19021.743563
71.0,90,19027.564194
141.0,390,19057.981166
117.0,198,19073.316326
141.0,210,19090.687837
282.0,610,19140.695587
5.0,64,19143.942611
150.0,287,19166.934194
80.0,87,19173.392497
134.0,235,19191.424234
325.0,567,19237.762958
52.0,77,19243.15415
62.0,84,19249.462171
58.0,73,19255.235822
149.0,278,19278.062008
292.0,651,19330.628125
391.0,642,19382.946635
