#{"env_id": "RegularMiniPacmanNoFrameskip-v0", "t_start": 1526847323.2497911}
r,l,t
10.0,13,2010.308574
28.0,95,2016.800662
19.0,92,2023.254106
3.0,20,2023.590516
13.0,110,2032.363911
2.0,38,2033.139367
7.0,13,2033.912196
5.0,45,2035.335318
6.0,61,2040.198582
8.0,25,2041.936922
49.0,124,2051.573009
3.0,23,2052.140883
17.0,56,2055.120093
38.0,73,2060.254846
27.0,60,2063.097012
10.0,20,2064.56242
18.0,48,2066.647258
37.0,71,2071.347857
35.0,73,2077.488537
1.0,23,2078.018327
56.0,147,2088.682768
1.0,18,2088.696886
88.0,186,2103.946017
13.0,24,2105.830079
29.0,77,2111.605778
19.0,81,2116.437771
11.0,46,2118.019042
11.0,24,2119.850846
51.0,109,2128.221109
3.0,10,2128.552824
8.0,28,2129.486659
32.0,73,2134.568347
4.0,21,2135.060797
2.0,16,2135.380911
8.0,24,2136.394063
38.0,66,2140.067959
7.0,45,2141.577986
53.0,89,2148.505328
15.0,84,2155.273288
20.0,59,2159.576885
10.0,67,2163.099266
7.0,34,2165.743331
13.0,45,2169.163967
1.0,19,2169.178288
15.0,43,2172.303488
13.0,54,2174.841703
15.0,26,2176.638272
10.0,82,2182.185284
3.0,18,2182.28013
2.0,19,2182.62129
8.0,42,2184.450091
18.0,55,2187.033008
17.0,87,2193.57643
9.0,58,2196.939671
24.0,88,2203.261416
11.0,38,2204.639906
44.0,152,2216.871873
3.0,33,2217.243685
32.0,67,2221.983016
10.0,52,2224.151858
4.0,40,2225.310037
1.0,43,2227.128039
25.0,57,2231.012923
32.0,129,2241.270365
8.0,37,2244.039897
42.0,92,2251.778322
1.0,20,2252.947083
1.0,22,2252.963526
55.0,97,2260.952396
5.0,38,2261.52203
10.0,21,2263.184084
141.0,3000,2523.561913
27.0,41,2526.972494
12.0,54,2530.795823
16.0,52,2534.374301
7.0,11,2535.181713
69.0,212,2551.278075
9.0,27,2552.29396
7.0,23,2554.295521
49.0,128,2563.011837
66.0,105,2571.59417
4.0,26,2572.548307
29.0,93,2578.485272
51.0,139,2588.412279
8.0,32,2589.211577
4.0,29,2590.681523
26.0,72,2596.506655
1.0,20,2596.521488
7.0,16,2597.288084
40.0,47,2601.166211
5.0,20,2602.332293
5.0,23,2603.908977
52.0,100,2611.33567
45.0,104,2619.342753
4.0,34,2620.319746
94.0,167,2634.148877
77.0,214,2651.951395
30.0,44,2655.356673
4.0,39,2656.513991
29.0,68,2661.304696
2.0,23,2661.762236
1.0,32,2662.579516
10.0,24,2663.834742
29.0,31,2666.343636
68.0,167,2679.027677
24.0,48,2681.934443
54.0,100,2690.225129
8.0,20,2691.914155
5.0,30,2693.368987
7.0,24,2694.933106
10.0,35,2695.54558
64.0,137,2705.646212
13.0,39,2707.804982
9.0,14,2708.586607
6.0,35,2709.562785
17.0,33,2711.64795
2.0,31,2711.710254
26.0,89,2717.981883
52.0,102,2726.524402
31.0,63,2731.412036
5.0,66,2734.525188
8.0,28,2735.820552
9.0,23,2737.515804
22.0,84,2742.703786
38.0,104,2750.92705
1.0,23,2750.943965
8.0,104,2759.358225
14.0,58,2764.02989
1.0,26,2764.04868
27.0,31,2766.642711
2.0,27,2766.697094
49.0,145,2779.232549
10.0,54,2782.711661
3.0,29,2783.084703
10.0,52,2785.682058
8.0,15,2786.526098
17.0,38,2789.606298
12.0,35,2790.514124
28.0,54,2794.476609
26.0,66,2797.977952
27.0,60,2800.566701
32.0,134,2809.845476
5.0,33,2811.031604
31.0,110,2818.978788
52.0,111,2828.03476
1.0,21,2828.050973
22.0,42,2831.056076
38.0,69,2836.008237
49.0,122,2845.397002
44.0,170,2858.46821
16.0,57,2861.999242
5.0,10,2862.523351
80.0,216,2880.546035
52.0,81,2886.438919
9.0,39,2887.260293
54.0,74,2892.948848
6.0,38,2893.526183
68.0,178,2909.047185
9.0,21,2910.515115
1.0,46,2911.838376
67.0,99,2920.469158
11.0,36,2922.161888
14.0,15,2923.474874
1.0,22,2923.492175
31.0,39,2926.468403
11.0,26,2927.830167
8.0,39,2929.283935
18.0,84,2933.968211
7.0,22,2934.679094
22.0,78,2940.626929
8.0,57,2943.551517
1.0,19,2943.567296
23.0,43,2946.673753
25.0,71,2951.997481
53.0,131,2962.949862
7.0,21,2963.521831
19.0,78,2967.802073
47.0,112,2975.934107
12.0,19,2976.815905
15.0,29,2978.4914
24.0,112,2986.943481
25.0,42,2989.686741
50.0,138,2999.887367
21.0,37,3002.195571
15.0,63,3006.815673
3.0,36,3008.404808
40.0,92,3014.554363
24.0,51,3017.522611
13.0,65,3020.835096
31.0,50,3025.038671
21.0,67,3030.207315
8.0,36,3032.639503
75.0,166,3046.077336
20.0,50,3050.194102
34.0,38,3053.209667
4.0,29,3053.673501
12.0,23,3054.905454
26.0,36,3057.890079
21.0,69,3061.3
12.0,36,3062.250592
64.0,145,3072.785963
34.0,74,3078.3646
68.0,121,3086.32097
138.0,3000,3341.543677
48.0,145,3351.985183
127.0,3000,3608.310672
1.0,16,3608.322697
24.0,34,3610.693096
17.0,42,3611.993256
48.0,85,3618.721467
9.0,15,3619.272604
56.0,116,3626.872641
53.0,105,3633.611552
1.0,14,3633.623969
62.0,69,3639.657455
68.0,111,3648.195829
12.0,37,3649.399078
54.0,117,3656.876947
56.0,133,3666.891226
88.0,176,3681.246152
6.0,22,3681.692716
57.0,103,3689.356929
6.0,39,3691.375283
130.0,3000,3947.08983
54.0,90,3954.006492
27.0,50,3956.198084
63.0,166,3969.775211
34.0,44,3972.73297
89.0,177,3987.463685
1.0,20,3987.479265
39.0,44,3990.930181
12.0,31,3992.12746
11.0,41,3993.493894
6.0,8,3993.953812
100.0,215,4010.757254
55.0,79,4015.481109
55.0,81,4020.319531
146.0,3000,4274.138333
39.0,64,4278.705828
40.0,50,4282.165428
9.0,18,4282.711272
2.0,30,4282.979689
59.0,140,4292.870016
20.0,75,4297.077196
79.0,190,4312.971069
45.0,132,4322.948361
10.0,31,4324.051844
12.0,37,4325.019027
1.0,27,4325.41723
56.0,125,4335.157688
59.0,83,4341.358555
80.0,150,4353.75708
54.0,80,4359.897036
91.0,186,4375.46225
6.0,33,4376.456588
40.0,49,4379.982522
14.0,25,4381.210931
15.0,27,4382.896896
65.0,117,4392.386334
72.0,153,4403.879598
2.0,13,4403.935334
68.0,164,4415.94305
74.0,146,4427.950224
14.0,34,4429.533828
4.0,14,4430.403762
98.0,214,4447.880915
16.0,21,4449.167947
85.0,123,4457.699754
69.0,129,4468.582705
19.0,44,4470.822508
39.0,46,4473.845145
50.0,81,4478.867121
2.0,24,4478.92448
62.0,166,4492.810675
13.0,36,4493.884433
1.0,16,4494.158454
96.0,217,4512.941337
3.0,38,4513.566233
11.0,23,4514.693305
69.0,81,4521.20047
5.0,8,4521.922879
81.0,140,4531.801317
25.0,38,4534.07513
24.0,24,4536.115329
86.0,139,4545.489202
65.0,135,4554.93371
76.0,110,4564.626379
20.0,27,4566.476206
59.0,73,4571.946394
11.0,12,4572.864867
79.0,122,4581.965819
70.0,112,4590.251251
19.0,27,4592.034531
1.0,21,4592.052647
82.0,100,4600.513736
1.0,14,4600.524807
54.0,83,4606.983019
15.0,32,4608.650589
12.0,30,4610.40831
86.0,152,4621.379207
5.0,34,4621.764557
79.0,138,4632.088785
52.0,73,4637.162208
136.0,3000,4896.62384
1.0,17,4896.6373
71.0,95,4903.957926
92.0,161,4917.931863
91.0,183,4933.267282
58.0,62,4938.378278
24.0,31,4940.407046
8.0,31,4941.272636
98.0,272,4963.236588
21.0,33,4964.964854
80.0,111,4973.377861
16.0,33,4975.403557
64.0,102,4983.092611
70.0,111,4990.780535
96.0,183,5006.076533
46.0,53,5010.897281
35.0,66,5014.913984
51.0,68,5019.247449
64.0,92,5026.17175
96.0,172,5040.743192
7.0,32,5041.425545
89.0,139,5050.986678
60.0,106,5060.145305
1.0,25,5060.16445
139.0,3000,5318.613221
29.0,57,5322.714008
1.0,32,5323.9333
2.0,13,5323.981211
80.0,123,5333.559958
14.0,29,5335.25936
61.0,84,5341.800464
111.0,228,5361.043284
40.0,49,5364.924827
64.0,90,5371.547179
67.0,136,5383.499905
26.0,49,5385.613317
17.0,43,5387.443301
143.0,3000,5651.398529
16.0,29,5652.978314
28.0,65,5657.028083
75.0,93,5665.627502
1.0,19,5665.641531
53.0,57,5671.160882
84.0,116,5681.543455
71.0,82,5688.50176
67.0,92,5697.017412
80.0,98,5705.38885
84.0,145,5719.316443
38.0,38,5723.225682
107.0,213,5741.462164
16.0,26,5742.937737
1.0,17,5742.954055
28.0,45,5747.166101
22.0,27,5749.391115
100.0,129,5761.563308
104.0,247,5785.863742
39.0,43,5789.381962
1.0,15,5789.39396
74.0,93,5797.733181
40.0,61,5801.356061
75.0,76,5808.793415
142.0,3000,6108.360921
34.0,45,6111.778396
75.0,137,6124.559338
88.0,118,6135.695301
99.0,169,6151.415877
12.0,39,6152.501375
47.0,91,6160.229121
89.0,207,6179.960146
77.0,80,6187.68739
73.0,106,6197.872879
79.0,198,6215.163983
60.0,69,6221.427114
101.0,186,6238.886334
43.0,67,6242.901153
60.0,77,6248.832325
97.0,186,6264.547587
75.0,92,6271.658258
68.0,105,6280.737684
105.0,156,6295.357852
50.0,81,6301.46053
85.0,188,6319.117139
2.0,23,6319.184995
115.0,173,6336.148663
91.0,174,6353.372896
35.0,52,6356.574107
37.0,43,6360.49037
43.0,66,6364.667307
84.0,101,6373.150836
1.0,21,6373.167334
20.0,26,6375.080197
2.0,24,6375.193922
23.0,54,6378.548324
76.0,176,6393.198666
15.0,28,6394.709002
50.0,70,6400.613127
104.0,207,6420.177352
16.0,39,6422.083645
13.0,35,6423.182313
27.0,38,6425.748969
103.0,139,6439.072763
1.0,20,6439.088956
65.0,80,6446.897681
137.0,3000,6748.447165
5.0,13,6748.895298
10.0,44,6750.565555
50.0,94,6757.996108
47.0,101,6765.440934
82.0,125,6775.346299
73.0,97,6784.752626
1.0,24,6784.77074
5.0,12,6785.690743
2.0,21,6785.758043
103.0,189,6802.636748
104.0,155,6816.56795
103.0,140,6828.927058
120.0,267,6854.676709
96.0,190,6872.094707
109.0,175,6887.418608
61.0,78,6894.786958
78.0,147,6907.63231
46.0,70,6912.470514
86.0,233,6933.343323
79.0,88,6941.742769
123.0,238,6962.372615
4.0,23,6962.873333
82.0,88,6970.955266
142.0,3000,7271.283603
90.0,151,7284.346587
81.0,87,7292.402678
5.0,24,7293.282063
116.0,248,7317.100543
62.0,80,7323.155115
95.0,133,7334.406727
70.0,93,7342.767282
8.0,14,7343.369069
1.0,18,7343.385136
13.0,20,7344.711346
4.0,14,7344.87406
6.0,32,7345.395636
62.0,69,7351.605538
44.0,70,7356.112782
96.0,182,7371.364163
1.0,12,7371.373628
1.0,13,7371.383489
11.0,15,7372.419721
8.0,15,7373.242438
106.0,172,7387.888494
16.0,36,7389.406158
65.0,83,7396.299704
43.0,72,7400.361821
96.0,124,7412.406335
84.0,106,7422.872406
104.0,130,7434.740234
94.0,139,7447.261688
80.0,108,7456.148342
1.0,26,7456.167368
68.0,81,7463.638076
54.0,67,7468.665847
97.0,137,7481.465676
37.0,97,7488.323996
52.0,97,7495.922699
54.0,69,7502.145401
92.0,126,7512.146608
83.0,123,7523.701406
58.0,86,7528.619812
87.0,124,7538.647837
32.0,53,7541.187394
67.0,78,7547.547515
74.0,107,7556.372267
125.0,271,7577.150717
190.0,1407,7695.672709
143.0,3000,7948.938813
73.0,99,7956.182243
15.0,34,7957.24363
96.0,151,7968.622608
96.0,151,7979.349529
129.0,235,7998.474613
71.0,90,8005.987361
1.0,17,8006.000299
22.0,24,8007.826876
23.0,29,8009.635603
99.0,165,8022.311332
99.0,133,8033.134373
54.0,72,8037.450444
110.0,283,8061.279645
56.0,81,8066.84916
1.0,9,8066.856677
1.0,12,8066.865526
71.0,86,8073.785787
41.0,42,8077.171251
99.0,154,8088.755022
59.0,92,8093.945169
61.0,79,8098.960884
125.0,249,8118.815159
58.0,91,8124.665293
108.0,147,8135.004723
120.0,216,8153.086044
47.0,58,8156.912156
106.0,186,8171.652743
12.0,37,8172.548649
52.0,83,8177.530266
72.0,99,8185.572512
19.0,28,8187.523153
76.0,148,8198.012631
143.0,3000,8451.594688
101.0,127,8460.94926
104.0,143,8472.241153
114.0,242,8489.984587
1.0,27,8490.003913
28.0,30,8492.102133
104.0,133,8502.065134
86.0,93,8509.330777
2.0,15,8509.383296
65.0,68,8514.60882
84.0,96,8522.229063
1.0,22,8522.245783
117.0,203,8538.551468
53.0,67,8542.774683
2.0,27,8542.835586
110.0,229,8561.439072
100.0,128,8570.911608
4.0,29,8571.336875
94.0,180,8585.072712
112.0,171,8597.986635
1.0,23,8598.002651
38.0,40,8600.957701
106.0,165,8612.811526
1.0,19,8612.825579
120.0,148,8624.880304
109.0,123,8635.000956
80.0,89,8642.757827
66.0,113,8652.382885
4.0,26,8652.550306
47.0,51,8656.350096
14.0,21,8658.006768
128.0,215,8673.758721
79.0,90,8680.915878
99.0,117,8689.937617
7.0,24,8690.395878
114.0,152,8702.310859
92.0,100,8710.592483
118.0,209,8727.179277
66.0,89,8732.942528
70.0,88,8738.355082
20.0,40,8739.785016
142.0,3000,8992.560077
146.0,3000,9248.444889
94.0,165,9262.047398
126.0,230,9281.288878
127.0,256,9300.118392
55.0,65,9304.58345
107.0,171,9316.999238
78.0,105,9325.163913
27.0,42,9327.337786
133.0,249,9347.957834
84.0,114,9355.671326
6.0,18,9356.23523
81.0,120,9364.67663
70.0,79,9370.820238
2.0,31,9370.88005
119.0,183,9384.890228
13.0,27,9385.940903
81.0,90,9393.115857
114.0,153,9405.875057
96.0,109,9415.518299
78.0,91,9422.558266
127.0,307,9448.695191
18.0,40,9451.323177
1.0,23,9451.340346
20.0,21,9452.917759
124.0,259,9473.449214
126.0,240,9491.287285
106.0,148,9501.573323
23.0,36,9504.408325
4.0,14,9504.764183
126.0,291,9528.6717
75.0,111,9536.945743
22.0,24,9538.738601
209.0,1752,9686.247493
131.0,205,9702.844378
78.0,89,9709.287105
71.0,75,9715.627826
92.0,117,9724.91168
1.0,13,9724.923582
18.0,19,9726.523102
136.0,310,9752.287179
10.0,39,9753.102457
111.0,183,9766.701837
108.0,216,9782.799478
62.0,80,9789.518304
81.0,103,9796.187854
123.0,198,9811.578284
1.0,18,9811.592309
100.0,123,9821.783664
25.0,34,9823.964681
104.0,157,9836.150396
117.0,172,9850.065696
124.0,316,9875.296775
108.0,152,9887.424389
8.0,28,9887.989235
1.0,17,9888.002832
74.0,79,9894.367346
127.0,221,9911.693844
128.0,252,9932.536088
104.0,153,9943.268097
1.0,14,9943.2785
142.0,3000,10213.038491
1.0,16,10213.052818
125.0,192,10228.563837
127.0,220,10244.553844
179.0,2842,10489.178299
83.0,102,10495.997578
66.0,95,10501.395716
131.0,266,10523.321612
39.0,70,10528.017745
39.0,52,10532.252505
108.0,153,10543.263628
69.0,83,10549.610723
128.0,206,10566.129956
62.0,75,10571.706211
77.0,82,10578.686114
128.0,192,10595.293454
7.0,15,10595.802612
86.0,105,10604.164186
118.0,233,10623.971434
8.0,31,10624.713003
276.0,1342,10740.781962
98.0,186,10756.816415
134.0,254,10777.899065
60.0,67,10783.389198
127.0,264,10805.660372
24.0,54,10808.345652
100.0,150,10820.320407
83.0,132,10830.715415
1.0,10,10830.726359
54.0,72,10835.485255
91.0,121,10844.321681
55.0,62,10848.881041
62.0,97,10855.542098
141.0,435,10892.351366
76.0,83,10899.003539
258.0,2165,11080.694852
136.0,214,11096.641635
73.0,101,11102.762122
129.0,175,11117.093853
116.0,158,11129.450203
48.0,77,11133.824708
1.0,24,11133.841429
127.0,152,11146.4453
90.0,106,11155.036711
39.0,65,11158.382382
20.0,24,11159.759429
115.0,162,11171.391105
122.0,165,11184.450408
274.0,1902,11345.343672
132.0,182,11361.825368
1.0,27,11361.844194
115.0,173,11377.789818
278.0,841,11451.638031
186.0,361,11482.424574
11.0,14,11483.387273
138.0,252,11504.144047
28.0,52,11506.680371
40.0,92,11511.888352
116.0,159,11523.568042
5.0,29,11524.133397
89.0,86,11531.595589
1.0,23,11531.61272
97.0,108,11540.909717
138.0,289,11564.956582
24.0,46,11567.081691
387.0,792,11632.025967
123.0,182,11647.032389
113.0,219,11663.110249
139.0,253,11683.470826
108.0,162,11696.637667
96.0,119,11705.615618
138.0,200,11721.467104
119.0,146,11733.082848
26.0,27,11735.110543
141.0,218,11753.180705
124.0,153,11764.788359
70.0,104,11771.886867
132.0,205,11787.76579
138.0,207,11802.495
110.0,155,11814.901204
1.0,20,11814.916053
138.0,232,11834.24638
194.0,274,11856.538836
112.0,182,11870.306033
116.0,189,11884.131427
5.0,16,11884.903986
94.0,163,11896.484978
173.0,833,11968.057926
127.0,165,11982.903929
79.0,93,11990.022384
94.0,108,11998.570239
342.0,502,12041.138134
275.0,579,12092.301579
62.0,79,12097.748804
121.0,180,12111.719431
264.0,394,12145.742038
1.0,8,12145.749427
125.0,174,12159.221323
56.0,78,12164.768591
80.0,111,12173.128846
294.0,874,12246.090666
112.0,191,12261.175643
168.0,321,12285.195072
112.0,268,12307.238324
38.0,46,12310.446208
71.0,108,12317.037654
107.0,160,12330.112873
38.0,66,12334.559187
80.0,104,12341.992658
1.0,20,12342.007831
122.0,208,12358.994267
116.0,208,12375.008529
62.0,77,12380.459176
117.0,147,12391.978103
105.0,139,12402.12076
278.0,465,12440.291893
1.0,12,12440.301388
224.0,386,12472.353036
60.0,69,12477.835298
50.0,48,12481.628175
45.0,79,12485.815251
62.0,92,12491.71295
116.0,126,12502.099998
123.0,187,12517.297759
198.0,336,12543.004994
2.0,29,12543.058961
6.0,35,12543.484065
141.0,380,12572.927997
299.0,609,12623.483994
124.0,163,12637.278856
14.0,25,12638.31711
140.0,298,12661.310409
257.0,396,12694.302201
134.0,196,12710.188439
132.0,196,12724.551624
120.0,137,12735.810695
127.0,177,12750.016338
178.0,316,12775.187295
104.0,126,12785.35969
279.0,487,12828.915607
72.0,89,12835.904905
256.0,403,12870.020748
1.0,26,12870.039582
282.0,610,12925.71437
141.0,237,12945.825553
64.0,118,12954.15761
65.0,84,12960.485441
89.0,104,12968.872605
111.0,212,12985.281582
122.0,180,13001.826836
128.0,214,13020.563906
10.0,10,13021.141111
90.0,123,13030.637725
136.0,231,13050.351655
167.0,468,13088.196914
47.0,58,13092.709744
113.0,162,13104.340669
119.0,151,13116.164506
1.0,26,13116.183116
349.0,525,13161.77969
262.0,636,13216.997149
124.0,265,13237.743716
124.0,221,13254.593373
102.0,114,13262.871729
1.0,20,13262.886841
134.0,275,13286.854589
11.0,20,13287.921953
45.0,60,13291.841036
182.0,342,13320.655475
190.0,376,13352.190371
149.0,369,13385.269132
3.0,34,13385.785063
120.0,127,13396.788008
141.0,472,13437.556851
269.0,397,13471.183351
278.0,459,13510.025211
58.0,68,13515.536458
120.0,144,13527.793327
387.0,585,13576.088908
48.0,68,13581.696994
197.0,325,13609.744348
288.0,482,13648.770184
1.0,24,13648.788566
128.0,233,13669.280998
139.0,484,13708.983129
214.0,405,13743.670079
365.0,719,13803.950557
267.0,428,13839.86492
84.0,116,13848.154868
155.0,269,13871.941938
139.0,341,13898.914018
104.0,147,13909.280414
241.0,628,13964.625139
139.0,337,13991.484354
131.0,202,14007.813755
240.0,470,14046.295352
56.0,63,14050.907182
94.0,127,14060.707331
20.0,37,14062.939714
1.0,23,14062.956913
87.0,93,14071.406606
243.0,363,14102.192537
95.0,130,14112.297131
349.0,601,14172.387588
1.0,26,14172.408283
225.0,402,14216.719186
30.0,42,14220.10083
104.0,141,14234.826996
117.0,165,14247.98271
112.0,155,14262.497413
70.0,80,14272.831235
2.0,32,14273.400891
138.0,293,14313.05122
321.0,640,14369.471393
1.0,14,14369.481896
138.0,227,14388.223455
141.0,428,14422.446434
86.0,115,14430.353477
9.0,32,14431.97516
217.0,414,14467.119395
115.0,138,14478.695245
87.0,96,14485.891909
141.0,423,14519.531646
254.0,349,14547.774411
29.0,44,14550.255182
1.0,25,14550.272166
295.0,807,14617.53421
225.0,421,14650.271764
409.0,734,14711.221588
278.0,464,14748.54086
311.0,525,14791.554673
321.0,543,14836.995129
9.0,13,14837.800639
268.0,433,14873.514283
31.0,56,14876.144554
3.0,41,14877.767766
122.0,160,14889.978214
257.0,441,14925.411539
266.0,509,14967.3883
358.0,941,15044.91473
138.0,193,15060.954647
3.0,22,15061.650862
162.0,302,15085.867411
141.0,473,15124.800721
141.0,348,15152.12819
277.0,1070,15239.548094
45.0,59,15242.984006
264.0,428,15278.001488
132.0,265,15298.617864
7.0,26,15299.392251
1.0,21,15299.407796
8.0,17,15299.942736
3.0,30,15300.289109
1.0,18,15300.30321
132.0,208,15317.246154
160.0,289,15339.866697
57.0,72,15345.071899
121.0,159,15357.457909
362.0,601,15406.306184
133.0,244,15426.343679
242.0,389,15456.8589
136.0,233,15475.235121
404.0,647,15528.757419
113.0,125,15537.865187
114.0,186,15552.350272
135.0,254,15572.838205
27.0,51,15574.989172
24.0,37,15577.81905
71.0,105,15585.13374
1.0,24,15585.390046
35.0,66,15589.579901
138.0,189,15605.307292
152.0,260,15626.685574
267.0,488,15666.558042
1.0,18,15666.570957
48.0,65,15671.277127
135.0,189,15686.084175
103.0,126,15696.005983
34.0,38,15698.786895
5.0,31,15699.163167
1.0,22,15699.178833
209.0,311,15724.137897
54.0,63,15728.912971
413.0,682,15785.669862
111.0,156,15797.171555
283.0,758,15860.509809
256.0,421,15895.127908
139.0,279,15917.675897
24.0,32,15919.832505
1.0,14,15919.842888
203.0,337,15947.903271
11.0,22,15948.801783
1.0,15,15948.812814
66.0,77,15954.645836
1.0,19,15954.659385
275.0,447,15991.933319
235.0,300,16016.720938
128.0,184,16031.84535
139.0,276,16052.901015
133.0,190,16066.579266
114.0,151,16077.33464
281.0,451,16113.288888
101.0,110,16122.125318
79.0,100,16128.64749
1.0,27,16128.665667
252.0,477,16168.230221
137.0,187,16183.608135
121.0,183,16198.437955
161.0,230,16216.280283
43.0,63,16221.172168
304.0,683,16276.820613
136.0,252,16297.369734
426.0,946,16376.727734
453.0,878,16449.116027
277.0,568,16494.251813
116.0,224,16511.56254
68.0,72,16517.038888
280.0,554,16562.034792
1.0,16,16562.046694
197.0,307,16587.687983
125.0,173,16601.356788
187.0,278,16623.544549
231.0,531,16666.158663
136.0,272,16687.205917
10.0,47,16690.51475
112.0,165,16704.391109
36.0,66,16707.859169
100.0,121,16716.77684
265.0,501,16758.205734
103.0,125,16768.215471
207.0,532,16812.016546
279.0,647,16866.100869
206.0,318,16890.373308
276.0,432,16925.355727
275.0,566,16971.33666
132.0,227,16989.384907
120.0,186,17002.683015
411.0,641,17055.840313
151.0,253,17076.17341
320.0,528,17119.11298
187.0,306,17143.497251
346.0,929,17220.650693
330.0,695,17278.787479
56.0,70,17284.48489
3.0,29,17284.592696
167.0,289,17307.542208
27.0,42,17309.700448
1.0,15,17309.712073
26.0,40,17311.875878
36.0,58,17315.209046
125.0,199,17330.974046
75.0,76,17336.941107
58.0,69,17341.888028
1.0,8,17341.894568
427.0,759,17403.695136
346.0,500,17443.96087
291.0,585,17491.05511
136.0,203,17506.174541
190.0,337,17532.454939
109.0,130,17541.546379
124.0,196,17557.405753
383.0,691,17615.051647
138.0,212,17631.944556
132.0,323,17656.526046
140.0,315,17680.848316
141.0,431,17715.331329
279.0,536,17759.292495
135.0,241,17776.900876
