#{"env_id": "RegularMiniPacmanNoFrameskip-v0", "t_start": 1526847323.1921203}
r,l,t
108.0,168,11369.682145
86.0,85,11377.025212
1.0,19,11377.04572
97.0,100,11386.137771
27.0,54,11388.66331
4.0,38,11390.114371
134.0,255,11411.322886
133.0,222,11428.117495
2.0,20,11428.168798
374.0,661,11487.347802
24.0,45,11489.620189
132.0,224,11508.577076
1.0,16,11508.588959
279.0,554,11555.672478
127.0,166,11569.432027
136.0,209,11585.850546
1.0,19,11585.866674
54.0,88,11593.020404
76.0,97,11599.561471
198.0,290,11622.855988
134.0,264,11643.206314
287.0,675,11699.626884
134.0,228,11717.49541
92.0,108,11725.645385
4.0,19,11725.97954
96.0,119,11734.874981
185.0,262,11756.06348
105.0,179,11770.260256
135.0,224,11787.452916
79.0,93,11794.489021
279.0,563,11841.534898
155.0,379,11871.111066
153.0,266,11892.336962
104.0,105,11901.305402
49.0,69,11905.986693
1.0,21,11906.003497
137.0,226,11924.817444
7.0,9,11925.489816
336.0,602,11977.799381
31.0,38,11980.54154
103.0,119,11990.064231
14.0,22,11991.526934
1.0,14,11991.537366
60.0,61,11997.113035
202.0,336,12024.736812
246.0,370,12055.057807
288.0,564,12103.557335
135.0,183,12119.564691
231.0,336,12147.811631
122.0,158,12160.263639
114.0,163,12173.276323
1.0,26,12173.304356
132.0,191,12189.189604
277.0,758,12251.435862
1.0,10,12251.445453
113.0,124,12261.223908
214.0,333,12288.565456
77.0,108,12294.982012
136.0,225,12312.619317
47.0,76,12316.757565
87.0,119,12325.170373
1.0,16,12325.182964
237.0,401,12358.132756
141.0,327,12383.598624
126.0,229,12402.173764
25.0,28,12404.239026
124.0,179,12419.0916
15.0,32,12420.129107
120.0,229,12437.952746
140.0,337,12465.858882
32.0,52,12468.717701
211.0,293,12492.222285
140.0,302,12517.035517
109.0,160,12528.478765
130.0,234,12548.04328
141.0,268,12570.022046
100.0,117,12579.766314
82.0,87,12587.397408
116.0,149,12599.72799
130.0,235,12618.39448
1.0,25,12618.413257
221.0,294,12643.86471
87.0,158,12655.176844
279.0,493,12696.474971
192.0,306,12721.756852
288.0,677,12778.225627
1.0,10,12778.236239
129.0,173,12792.252958
279.0,501,12835.546934
64.0,72,12841.704859
360.0,643,12899.537114
221.0,331,12927.916879
81.0,116,12936.043064
113.0,164,12948.928782
125.0,179,12963.810822
302.0,468,13005.408928
57.0,63,13010.419428
422.0,704,13070.863178
8.0,11,13071.389382
1.0,24,13071.408453
141.0,337,13100.568338
77.0,124,13110.33984
276.0,514,13154.031324
127.0,163,13167.175595
94.0,117,13175.724703
71.0,87,13182.163471
246.0,389,13216.514669
84.0,101,13224.262585
402.0,874,13299.577117
40.0,44,13302.983946
106.0,108,13311.682712
314.0,585,13361.218979
224.0,373,13393.33401
130.0,238,13413.137836
140.0,238,13432.818595
281.0,1025,13520.151198
3.0,25,13520.447268
1.0,21,13520.462439
116.0,149,13533.089993
342.0,545,13579.271129
73.0,89,13586.764343
131.0,167,13601.03602
278.0,440,13637.841598
120.0,171,13651.781194
1.0,15,13651.801055
15.0,24,13653.123239
28.0,34,13655.374633
29.0,62,13658.660684
293.0,498,13700.999254
121.0,146,13713.380458
108.0,133,13723.704651
1.0,13,13723.716116
132.0,203,13741.53256
211.0,371,13772.691738
173.0,264,13793.406836
109.0,135,13804.557798
271.0,394,13837.036965
383.0,632,13890.464525
1.0,10,13890.476051
350.0,614,13944.064409
104.0,121,13954.375195
218.0,385,13984.49159
114.0,153,13996.558665
2.0,18,13996.811891
229.0,566,14044.662688
66.0,105,14051.011722
211.0,363,14082.781114
138.0,277,14106.064364
141.0,549,14156.901067
87.0,93,14166.445004
79.0,85,14175.575766
129.0,174,14192.209654
136.0,221,14215.197213
47.0,72,14220.374277
136.0,214,14242.488039
141.0,598,14316.54939
156.0,273,14340.463449
163.0,287,14363.989062
97.0,141,14374.605575
138.0,246,14395.176571
66.0,107,14402.257789
2.0,42,14404.282719
3.0,94,14410.078912
176.0,614,14461.927132
47.0,74,14465.911293
1.0,14,14465.929007
267.0,580,14514.289714
220.0,320,14540.354286
174.0,279,14562.670347
166.0,429,14597.447161
1.0,13,14597.457794
85.0,114,14606.347741
201.0,411,14638.846562
411.0,945,14717.20768
54.0,60,14721.591684
359.0,672,14776.188856
285.0,434,14812.675504
134.0,223,14831.055849
135.0,228,14847.88621
53.0,68,14852.693908
325.0,503,14894.833445
270.0,1063,14983.5624
130.0,240,15002.317126
120.0,176,15014.448701
82.0,173,15027.492747
23.0,35,15030.063433
257.0,384,15062.170424
416.0,675,15117.32847
92.0,140,15127.819009
199.0,430,15161.749798
407.0,624,15211.186524
1.0,17,15211.20004
273.0,408,15244.676573
141.0,317,15269.404313
129.0,192,15283.539769
1.0,13,15283.550493
136.0,203,15300.335864
138.0,245,15318.686901
150.0,389,15350.854817
367.0,660,15404.268354
244.0,1330,15515.144437
263.0,428,15550.319701
121.0,283,15571.756945
54.0,71,15576.72183
110.0,175,15590.046648
121.0,164,15603.317297
251.0,421,15637.963268
299.0,575,15684.946856
330.0,643,15737.63778
103.0,141,15747.004495
139.0,219,15764.961258
85.0,141,15774.522946
116.0,174,15786.672711
128.0,169,15800.024759
194.0,449,15836.563622
121.0,166,15849.615754
131.0,253,15869.395478
283.0,441,15905.171276
289.0,693,15960.925364
283.0,491,15999.79982
5.0,31,16000.539368
243.0,396,16032.502065
506.0,929,16109.733103
234.0,447,16146.106255
288.0,529,16188.515749
190.0,322,16213.863653
138.0,237,16233.636868
380.0,546,16279.027351
40.0,62,16282.487915
371.0,617,16332.585672
107.0,149,16343.135695
194.0,277,16365.901186
1.0,29,16365.925155
78.0,82,16372.659519
109.0,148,16382.585802
4.0,23,16382.759789
1.0,28,16382.782883
494.0,927,16460.03184
51.0,86,16465.36616
1.0,18,16465.3819
138.0,300,16489.633547
367.0,634,16542.234807
276.0,430,16576.847038
206.0,304,16601.900287
25.0,34,16603.910442
260.0,376,16634.301382
403.0,670,16689.008647
7.0,21,16689.459238
138.0,274,16711.784418
81.0,109,16719.276515
141.0,298,16743.866081
253.0,381,16773.711251
8.0,11,16774.409675
516.0,935,16852.703442
57.0,84,16858.279327
68.0,106,16866.210385
122.0,166,16878.706143
125.0,179,16891.172337
116.0,123,16901.147703
33.0,35,16903.918375
140.0,323,16930.106378
252.0,376,16959.061919
129.0,165,16971.756449
92.0,135,16980.798774
139.0,237,16999.280502
1.0,29,16999.303265
227.0,320,17025.514441
289.0,1363,17137.305259
136.0,182,17151.846133
133.0,229,17168.877152
67.0,66,17174.191001
1.0,25,17174.212183
264.0,417,17209.106057
131.0,167,17222.819664
280.0,464,17261.261333
79.0,98,17267.940689
101.0,114,17276.245499
118.0,135,17287.53917
76.0,101,17294.255361
36.0,58,17297.12316
52.0,63,17301.762598
116.0,169,17314.722282
249.0,345,17344.069606
138.0,213,17359.948274
184.0,278,17382.163916
36.0,79,17386.77175
135.0,200,17402.587186
280.0,477,17441.571241
245.0,340,17469.284222
1.0,9,17469.301347
130.0,159,17481.723572
264.0,382,17511.187468
403.0,603,17559.077436
79.0,117,17566.485146
293.0,496,17606.436515
203.0,332,17632.818763
131.0,172,17646.600892
352.0,599,17696.17603
139.0,285,17718.658209
1.0,17,17718.674013
141.0,495,17759.485624
291.0,498,17801.381081
109.0,161,17814.105621
133.0,229,17832.773813
2.0,18,17832.864227
153.0,264,17852.412362
15.0,29,17853.630046
117.0,128,17863.58726
88.0,90,17870.678773
111.0,156,17882.524579
279.0,408,17916.426141
129.0,211,17931.457289
117.0,140,17942.405388
120.0,164,17953.612968
134.0,254,17973.224709
273.0,500,18013.578453
280.0,496,18054.376491
134.0,217,18070.881371
13.0,35,18072.14583
1.0,19,18072.164157
54.0,53,18076.936194
138.0,216,18093.960443
138.0,304,18118.185665
152.0,256,18137.239947
1.0,34,18137.619862
274.0,574,18185.282979
137.0,171,18199.388249
233.0,433,18235.377587
141.0,278,18258.441671
123.0,178,18272.973232
382.0,625,18323.018674
139.0,440,18357.806633
533.0,809,18424.710314
275.0,351,18453.635985
139.0,246,18473.297048
5.0,7,18473.742225
141.0,245,18492.994668
1.0,25,18493.015515
137.0,213,18510.753093
41.0,61,18514.4821
28.0,29,18516.850828
111.0,178,18529.66133
1.0,14,18529.672861
126.0,175,18543.277582
253.0,406,18575.606883
64.0,63,18580.988695
286.0,2309,18773.531156
132.0,211,18788.994799
84.0,130,18798.739021
71.0,105,18805.381814
106.0,117,18814.992798
56.0,79,18819.936475
389.0,686,18876.863855
4.0,16,18877.346016
113.0,142,18888.897537
24.0,36,18890.999685
210.0,339,18917.518841
139.0,281,18938.627647
407.0,653,18992.713837
135.0,287,19016.449242
115.0,167,19029.185549
