#{"env_id": "RegularMiniPacmanNoFrameskip-v0", "t_start": 1526847323.2460117}
r,l,t
4.0,44,1720.604426
23.0,90,1727.245953
11.0,57,1730.696637
25.0,108,1739.94905
56.0,153,1752.317776
4.0,40,1754.856362
1.0,28,1754.877754
18.0,63,1760.195867
5.0,22,1760.990522
18.0,47,1763.160267
64.0,106,1771.494777
27.0,74,1776.159815
24.0,77,1781.960521
8.0,59,1787.026455
12.0,45,1788.469287
17.0,58,1791.164737
1.0,30,1792.515133
49.0,113,1802.228791
8.0,33,1802.859777
29.0,111,1810.653378
17.0,73,1815.68276
3.0,20,1816.127639
10.0,45,1818.801996
14.0,47,1821.062491
50.0,108,1828.940224
1.0,20,1829.034566
4.0,26,1829.533139
13.0,38,1830.95258
16.0,33,1833.463423
5.0,16,1833.893137
20.0,112,1842.293765
1.0,19,1842.30803
10.0,35,1844.854491
52.0,107,1852.844269
1.0,23,1852.86347
4.0,18,1854.167722
44.0,181,1869.476771
41.0,94,1877.4768
8.0,71,1882.721087
1.0,21,1882.738564
18.0,73,1888.521917
1.0,10,1888.531498
5.0,23,1889.309571
7.0,20,1889.796958
18.0,27,1892.058224
10.0,32,1893.277283
9.0,72,1896.94773
2.0,26,1897.36682
17.0,54,1900.746434
27.0,82,1905.611573
1.0,36,1908.618267
16.0,84,1914.522852
10.0,56,1918.791963
1.0,20,1918.808601
11.0,77,1924.596623
8.0,21,1925.314555
22.0,80,1930.613691
7.0,28,1932.725353
5.0,25,1933.107025
11.0,34,1934.134576
11.0,55,1936.633907
1.0,13,1936.644967
2.0,15,1936.69387
9.0,28,1938.406731
127.0,3000,2197.485118
28.0,73,2202.801594
1.0,17,2202.815285
19.0,95,2210.255624
5.0,22,2211.460667
8.0,88,2218.971327
7.0,10,2219.796003
18.0,27,2221.593488
23.0,87,2228.768008
32.0,74,2233.571534
35.0,82,2238.224843
30.0,94,2245.329487
26.0,54,2248.728713
14.0,86,2254.644325
25.0,111,2263.231158
6.0,26,2263.960358
43.0,100,2270.918071
33.0,57,2274.343804
1.0,18,2274.357377
17.0,62,2279.549783
10.0,24,2280.728576
26.0,71,2285.958317
27.0,92,2291.721453
46.0,109,2299.070318
7.0,29,2300.436649
16.0,83,2305.662566
20.0,53,2309.196111
25.0,50,2312.901212
1.0,23,2312.919421
65.0,145,2324.698097
58.0,107,2333.786203
25.0,67,2337.5923
23.0,74,2342.911992
10.0,59,2347.680362
19.0,47,2349.573637
17.0,45,2352.601135
1.0,23,2353.536568
19.0,43,2355.955805
20.0,66,2360.782943
9.0,23,2361.36544
4.0,6,2361.705737
1.0,17,2361.719483
10.0,21,2362.659104
32.0,100,2371.280954
1.0,19,2371.297499
20.0,47,2374.80823
24.0,92,2380.78414
1.0,24,2380.803264
11.0,18,2382.278307
9.0,39,2385.198812
10.0,19,2386.345308
10.0,74,2391.973839
26.0,106,2400.502914
9.0,16,2401.445977
5.0,37,2403.054133
40.0,129,2413.129289
21.0,66,2417.11234
7.0,31,2418.711241
1.0,19,2418.72557
12.0,12,2419.637866
14.0,42,2421.264727
18.0,84,2427.81882
3.0,36,2428.29181
2.0,21,2428.633314
13.0,53,2431.063353
1.0,22,2431.081717
14.0,110,2440.13998
3.0,20,2440.238951
42.0,97,2447.216954
12.0,30,2449.32383
43.0,120,2459.65194
48.0,145,2470.249615
124.0,3000,2726.616163
4.0,20,2728.327186
34.0,81,2732.863925
54.0,160,2746.51331
4.0,24,2746.655899
50.0,148,2758.959752
6.0,42,2762.444679
9.0,24,2763.331196
5.0,33,2764.879678
19.0,71,2768.415068
2.0,36,2770.250685
1.0,23,2770.268725
8.0,20,2771.877101
43.0,88,2778.930791
4.0,43,2781.92464
1.0,24,2781.943951
66.0,166,2796.159513
1.0,27,2796.183383
58.0,170,2810.687148
31.0,77,2814.92266
1.0,16,2814.936008
36.0,94,2822.456001
13.0,27,2823.712423
3.0,40,2826.406375
59.0,113,2834.971292
1.0,17,2834.988088
8.0,29,2836.866748
12.0,54,2839.327828
21.0,41,2841.559158
34.0,80,2847.577076
11.0,53,2849.724939
5.0,35,2851.835056
7.0,30,2852.377237
16.0,40,2854.682192
65.0,132,2865.606323
27.0,55,2869.488102
29.0,63,2874.68793
54.0,149,2885.731502
9.0,13,2886.505756
43.0,85,2892.656216
26.0,68,2897.005219
55.0,124,2906.630714
11.0,28,2907.42299
53.0,98,2915.344324
52.0,167,2927.506269
3.0,31,2927.902831
1.0,53,2930.034008
2.0,31,2930.098116
36.0,95,2936.625333
1.0,16,2936.637422
14.0,39,2938.79497
29.0,52,2943.037083
49.0,86,2950.155913
42.0,87,2956.639261
5.0,34,2957.955417
57.0,160,2970.513287
1.0,17,2970.526116
9.0,51,2973.787021
64.0,151,2985.396985
3.0,23,2985.771649
66.0,100,2993.275582
38.0,92,2999.042548
56.0,132,3009.048496
132.0,3000,3263.597711
8.0,36,3264.783664
75.0,171,3277.374301
67.0,173,3289.728727
65.0,150,3300.670096
65.0,166,3312.688607
21.0,59,3316.135219
2.0,25,3316.260958
62.0,168,3329.142352
25.0,31,3331.004524
35.0,52,3334.235804
36.0,78,3340.307697
4.0,22,3340.64598
38.0,71,3345.420688
77.0,118,3355.134499
17.0,26,3356.790087
62.0,155,3368.424303
56.0,126,3377.491207
48.0,91,3383.187344
33.0,59,3386.608873
2.0,32,3386.952141
5.0,15,3387.128848
7.0,27,3388.279568
60.0,119,3398.23698
1.0,20,3398.251855
14.0,21,3399.288337
9.0,33,3400.080793
1.0,16,3400.092956
53.0,86,3407.335398
16.0,19,3408.714221
66.0,181,3422.752762
6.0,14,3423.221376
56.0,80,3429.120318
17.0,30,3431.413019
4.0,11,3431.837835
50.0,105,3440.281986
1.0,13,3440.293098
58.0,157,3452.733318
75.0,142,3462.977837
61.0,127,3473.689051
70.0,111,3481.858349
17.0,61,3485.69236
20.0,47,3488.904597
6.0,38,3490.355004
72.0,115,3498.8189
58.0,83,3504.639645
69.0,109,3512.532811
138.0,3000,3766.55689
53.0,123,3776.418452
14.0,34,3777.621279
15.0,73,3783.208443
47.0,94,3790.488615
71.0,145,3802.125231
71.0,130,3811.26561
52.0,87,3818.082752
41.0,59,3821.447156
29.0,41,3824.082355
34.0,52,3827.855307
88.0,240,3846.725977
17.0,22,3848.509337
63.0,79,3854.023568
144.0,3000,4107.403116
42.0,88,4113.210467
73.0,152,4124.776986
72.0,142,4136.099913
8.0,23,4136.597975
63.0,78,4142.037139
48.0,61,4146.44103
54.0,116,4155.657856
49.0,69,4160.732927
51.0,137,4169.623226
6.0,27,4170.308234
1.0,24,4170.32634
64.0,119,4179.729043
96.0,234,4197.397804
18.0,37,4198.988744
77.0,170,4213.029048
44.0,68,4216.826243
73.0,144,4227.779154
63.0,313,4253.498077
69.0,124,4261.985971
3.0,35,4262.802328
41.0,51,4266.245111
10.0,18,4267.0456
82.0,171,4279.737424
57.0,116,4287.907018
52.0,54,4292.144724
1.0,17,4292.580245
11.0,18,4293.755824
1.0,30,4293.779332
63.0,83,4300.921584
29.0,103,4307.306087
144.0,3000,4567.210895
57.0,66,4572.278931
71.0,145,4584.814152
51.0,68,4590.557107
6.0,42,4591.505804
3.0,36,4592.734353
4.0,47,4594.542221
12.0,17,4595.723207
7.0,25,4596.317094
42.0,58,4599.710883
13.0,32,4601.358393
70.0,90,4607.366389
65.0,93,4614.904464
95.0,145,4626.204736
11.0,33,4627.968918
4.0,27,4628.638456
96.0,204,4643.690419
61.0,92,4651.733315
79.0,165,4665.348081
5.0,7,4665.516924
7.0,23,4666.200921
77.0,181,4679.036998
14.0,45,4680.329423
80.0,237,4700.086595
37.0,65,4703.8151
83.0,124,4713.857327
1.0,20,4715.036356
64.0,125,4724.528471
1.0,22,4724.54474
63.0,85,4731.77441
53.0,71,4736.604363
103.0,258,4758.066235
1.0,31,4759.729069
66.0,83,4766.656996
62.0,122,4776.440579
43.0,99,4782.983943
64.0,108,4791.693701
47.0,102,4798.618137
2.0,21,4798.971421
55.0,117,4807.023497
21.0,26,4808.74375
142.0,3000,5069.256083
64.0,109,5076.13578
26.0,28,5078.381393
2.0,37,5079.163429
101.0,198,5094.413337
88.0,137,5105.01804
38.0,61,5108.818348
38.0,56,5112.681375
1.0,30,5113.227491
1.0,18,5113.241063
9.0,19,5114.041484
83.0,161,5127.24061
75.0,120,5135.540112
10.0,30,5136.377872
31.0,44,5139.174851
61.0,88,5144.182936
109.0,163,5156.822578
52.0,73,5162.221092
83.0,110,5170.660793
18.0,42,5172.264163
64.0,122,5181.719606
28.0,56,5184.805444
82.0,100,5192.643098
17.0,56,5195.11991
1.0,18,5195.135185
23.0,57,5199.149368
5.0,25,5199.855263
70.0,108,5208.508361
91.0,142,5220.433852
99.0,203,5237.930907
81.0,127,5247.173671
44.0,45,5250.970697
98.0,135,5262.713039
1.0,8,5262.719348
26.0,42,5265.398369
6.0,27,5266.26342
20.0,39,5268.058713
57.0,78,5273.42513
7.0,29,5273.987791
5.0,47,5275.707521
89.0,206,5291.26378
10.0,40,5294.372683
4.0,22,5294.713237
142.0,3000,5557.387051
47.0,60,5562.393488
74.0,95,5568.61232
14.0,35,5569.919451
79.0,125,5579.897343
54.0,90,5585.163083
54.0,80,5589.602408
73.0,81,5595.735218
12.0,24,5596.599713
76.0,89,5603.41103
79.0,99,5611.069746
50.0,76,5616.387811
17.0,38,5617.747593
53.0,57,5622.406102
5.0,46,5625.241226
1.0,16,5625.253884
21.0,27,5627.218471
30.0,96,5634.503042
76.0,114,5643.078218
56.0,85,5651.402327
49.0,81,5656.64189
52.0,74,5663.990005
10.0,18,5664.90589
38.0,62,5669.690208
102.0,182,5685.403312
3.0,84,5692.426345
43.0,62,5696.536326
4.0,15,5696.923528
137.0,3000,5997.104384
84.0,143,6009.593127
48.0,44,6013.699438
66.0,92,6022.236048
76.0,147,6034.25686
32.0,45,6038.23233
20.0,34,6040.977303
81.0,118,6051.961267
116.0,215,6072.579214
1.0,30,6073.990196
2.0,32,6074.112669
54.0,98,6083.31442
68.0,98,6090.882128
45.0,61,6096.88439
88.0,100,6106.840748
17.0,38,6108.703116
84.0,145,6121.988043
40.0,67,6128.203435
88.0,119,6139.951015
80.0,123,6149.455151
51.0,82,6155.488888
54.0,91,6164.047125
114.0,212,6182.597231
71.0,105,6190.523196
54.0,102,6199.821601
52.0,66,6205.84
115.0,202,6226.634141
86.0,104,6234.912579
94.0,164,6249.40671
72.0,89,6256.943035
88.0,141,6270.595315
67.0,91,6277.599583
79.0,134,6289.8321
80.0,167,6304.591744
36.0,66,6310.220613
102.0,148,6325.128909
95.0,138,6336.61866
8.0,10,6337.257021
7.0,21,6337.797382
102.0,110,6348.850079
23.0,38,6351.301659
72.0,89,6358.632293
38.0,64,6362.702334
106.0,154,6377.912794
1.0,15,6377.926349
32.0,58,6383.02871
71.0,92,6392.007337
82.0,139,6404.042791
12.0,16,6405.077915
10.0,35,6406.554008
55.0,127,6416.625742
23.0,33,6419.76914
3.0,27,6420.121962
31.0,54,6423.738467
133.0,3000,6726.492636
29.0,87,6733.681895
52.0,66,6739.039102
30.0,66,6743.674164
84.0,150,6756.176312
34.0,103,6765.440467
80.0,119,6777.289427
80.0,151,6792.061378
1.0,19,6792.559318
78.0,83,6800.185104
102.0,148,6812.048631
38.0,67,6817.541647
143.0,3000,7117.676724
53.0,85,7123.215893
8.0,17,7124.160039
107.0,163,7139.512434
60.0,76,7145.565057
43.0,68,7149.633347
9.0,22,7150.521854
44.0,78,7157.427688
109.0,184,7173.672414
89.0,152,7189.227876
101.0,124,7200.249002
99.0,171,7216.914195
1.0,13,7216.925419
1.0,16,7216.940602
24.0,24,7219.079941
114.0,166,7234.166552
120.0,171,7249.794851
1.0,6,7249.80264
75.0,104,7258.302644
103.0,161,7273.598494
52.0,68,7278.676438
12.0,16,7279.786492
59.0,82,7285.85853
70.0,128,7297.952708
13.0,35,7299.074402
105.0,126,7310.701107
25.0,26,7313.174158
3.0,41,7315.219511
122.0,319,7346.36883
1.0,21,7346.385783
11.0,11,7347.385289
99.0,125,7358.935219
86.0,212,7378.329022
2.0,13,7378.388268
10.0,41,7379.774134
77.0,100,7389.126808
90.0,148,7402.400398
123.0,221,7423.363095
108.0,199,7441.628785
25.0,29,7443.851362
204.0,2231,7645.63616
56.0,67,7650.164362
53.0,58,7654.755518
69.0,82,7661.712212
112.0,224,7679.115204
26.0,44,7682.407501
66.0,77,7688.30813
68.0,73,7694.396802
86.0,122,7703.319722
1.0,8,7703.334786
160.0,880,7777.504508
120.0,205,7792.490403
79.0,80,7799.074899
1.0,28,7799.095241
123.0,273,7821.51361
64.0,87,7827.180058
48.0,55,7831.194837
107.0,144,7842.616252
12.0,12,7843.51071
115.0,167,7856.927806
116.0,188,7872.081483
12.0,32,7873.305213
16.0,21,7874.812507
62.0,87,7879.587655
117.0,199,7894.009814
53.0,54,7898.264081
34.0,63,7902.823762
42.0,47,7906.136253
101.0,124,7916.583954
49.0,78,7920.837572
103.0,190,7934.972709
4.0,22,7935.112859
110.0,163,7948.900577
143.0,3000,8203.101317
3.0,15,8203.196542
94.0,102,8211.487541
54.0,68,8215.970886
44.0,54,8220.148803
58.0,60,8224.917595
1.0,10,8224.926603
251.0,876,8296.502594
1.0,23,8296.520258
56.0,63,8301.888947
89.0,170,8315.693378
91.0,194,8331.188093
64.0,79,8336.297555
50.0,66,8340.876187
123.0,163,8354.088374
47.0,59,8358.228004
1.0,20,8358.242664
22.0,27,8359.908677
102.0,120,8368.355407
23.0,36,8370.152265
2.0,17,8370.403777
1.0,24,8370.421878
291.0,3000,8623.928294
1.0,22,8623.94423
126.0,351,8654.187828
91.0,137,8663.499353
106.0,145,8674.181803
285.0,3000,8927.836852
83.0,110,8935.573008
39.0,58,8938.835832
4.0,27,8939.001293
105.0,168,8952.047198
77.0,113,8959.35232
124.0,247,8979.570848
63.0,92,8985.055207
55.0,72,8990.067461
88.0,120,8998.372803
116.0,183,9012.838564
99.0,139,9023.062639
99.0,120,9032.870079
100.0,121,9042.601207
88.0,136,9051.878943
85.0,128,9061.751222
128.0,214,9079.348568
107.0,149,9090.522488
120.0,178,9104.035667
116.0,159,9116.456673
107.0,144,9128.787136
122.0,213,9146.72971
121.0,225,9164.417592
4.0,25,9164.765388
117.0,170,9178.48623
49.0,53,9182.668253
15.0,50,9184.398068
116.0,188,9200.522441
1.0,26,9200.540468
110.0,129,9211.618834
289.0,3000,9468.580837
1.0,14,9468.590671
113.0,175,9483.086608
11.0,40,9483.963938
106.0,145,9494.895788
105.0,122,9503.974578
86.0,127,9513.504711
63.0,77,9518.632831
89.0,128,9528.262063
14.0,22,9529.556022
256.0,1963,9694.678256
1.0,28,9694.698246
25.0,25,9696.716582
132.0,255,9718.180004
135.0,283,9741.080322
129.0,208,9757.796697
4.0,27,9758.136466
142.0,3000,10014.889998
86.0,127,10024.440823
5.0,10,10024.940607
96.0,119,10034.890288
1.0,23,10034.908549
142.0,3000,10301.465089
4.0,20,10301.604764
1.0,11,10301.613919
126.0,195,10317.457044
81.0,100,10324.765054
8.0,22,10325.342643
114.0,201,10340.099496
84.0,104,10348.709238
62.0,108,10357.202127
94.0,103,10365.258558
133.0,297,10389.964961
1.0,23,10389.983066
110.0,208,10408.970165
10.0,26,10409.542796
57.0,89,10415.257848
58.0,65,10420.250108
97.0,221,10440.212133
74.0,153,10451.733555
81.0,106,10460.518349
20.0,30,10461.93185
72.0,83,10468.653039
1.0,14,10468.670414
56.0,69,10473.742404
73.0,93,10481.021195
45.0,59,10484.784723
1.0,13,10484.794303
126.0,183,10499.688692
116.0,209,10515.120673
56.0,94,10520.745905
28.0,29,10522.8162
103.0,128,10532.65986
127.0,232,10550.838935
1.0,20,10550.853673
130.0,335,10579.27512
119.0,173,10593.10868
1.0,20,10593.128252
87.0,102,10602.034047
18.0,39,10603.788893
133.0,349,10633.960239
58.0,74,10638.392218
45.0,78,10642.995862
135.0,324,10670.782837
14.0,29,10671.910609
116.0,136,10682.671713
57.0,68,10687.761508
110.0,201,10703.088248
133.0,177,10717.713625
133.0,265,10739.499351
16.0,57,10742.750136
113.0,213,10760.985034
11.0,30,10761.94643
112.0,198,10777.37887
121.0,248,10797.324634
132.0,203,10814.294029
105.0,142,10825.351477
91.0,126,10834.713477
111.0,157,10846.643532
81.0,88,10853.090996
126.0,169,10867.629856
1.0,15,10867.640827
15.0,15,10868.634512
1.0,13,10868.648132
48.0,73,10874.92855
80.0,87,10881.907106
126.0,173,10896.159743
46.0,65,10899.82606
1.0,19,10899.840005
120.0,209,10916.494841
121.0,161,10928.694771
105.0,131,10937.504618
135.0,219,10954.522161
137.0,247,10973.741153
13.0,36,10975.333457
18.0,31,10976.657258
104.0,134,10987.027438
27.0,51,10989.109911
130.0,192,11004.288207
85.0,123,11012.505944
1.0,11,11012.514481
116.0,155,11024.198936
136.0,217,11042.019149
104.0,137,11051.972992
125.0,180,11067.413899
102.0,156,11080.564659
99.0,126,11089.798435
26.0,36,11091.952963
86.0,105,11099.587343
39.0,82,11106.239928
57.0,60,11110.936528
280.0,2739,11344.20971
2.0,17,11344.264937
107.0,129,11355.43292
21.0,23,11357.185262
32.0,59,11360.015705
12.0,32,11360.919458
127.0,189,11377.789164
125.0,213,11394.63179
1.0,6,11394.636874
27.0,59,11398.098568
107.0,115,11407.441484
279.0,614,11462.649054
11.0,14,11463.601785
42.0,57,11467.231466
134.0,208,11485.29923
137.0,308,11511.091462
255.0,441,11547.025454
88.0,100,11555.515492
132.0,225,11572.290616
42.0,58,11575.848542
26.0,34,11578.347036
11.0,31,11579.539798
140.0,218,11597.12317
141.0,624,11647.772437
119.0,154,11659.344229
123.0,201,11675.511215
82.0,92,11682.867025
2.0,9,11682.961131
185.0,406,11715.715578
5.0,33,11716.141038
103.0,117,11725.598792
6.0,25,11726.016794
1.0,28,11726.036298
109.0,130,11737.037226
140.0,220,11754.964121
140.0,418,11788.262871
128.0,226,11805.735289
68.0,83,11811.266457
138.0,221,11829.388341
124.0,168,11843.196493
125.0,170,11855.739547
7.0,27,11856.548698
329.0,547,11902.220059
55.0,70,11907.304815
131.0,179,11921.24807
114.0,147,11931.88397
1.0,16,11931.89593
18.0,20,11933.243693
239.0,345,11962.846721
133.0,200,11980.952098
141.0,471,12020.115925
57.0,72,12025.848208
44.0,48,12029.382964
108.0,136,12039.419823
103.0,121,12049.430471
141.0,233,12070.502113
1.0,18,12070.518377
116.0,176,12085.621116
72.0,101,12092.819488
1.0,18,12092.832787
133.0,276,12117.038423
1.0,10,12117.049681
133.0,169,12130.682259
59.0,61,12135.79941
41.0,43,12139.289258
48.0,62,12143.309079
140.0,250,12165.320905
139.0,211,12182.555539
120.0,177,12195.687104
18.0,38,12197.247007
141.0,325,12222.4185
18.0,65,12225.329862
277.0,468,12262.534244
131.0,182,12275.419496
138.0,491,12315.832338
97.0,162,12326.763083
6.0,12,12327.183527
123.0,166,12340.138769
189.0,279,12362.345969
138.0,209,12379.243878
138.0,221,12396.117187
3.0,32,12396.21821
1.0,29,12396.239971
34.0,34,12399.15345
140.0,333,12424.879095
141.0,309,12450.477279
141.0,499,12492.130926
140.0,332,12520.010662
63.0,78,12524.950561
138.0,247,12543.58551
87.0,92,12551.255058
125.0,185,12565.364766
95.0,118,12573.348592
269.0,482,12612.857581
66.0,97,12619.157805
120.0,165,12631.817166
253.0,409,12665.863483
138.0,330,12692.695457
100.0,127,12701.239958
89.0,138,12710.479191
94.0,115,12717.968082
6.0,10,12718.372008
1.0,14,12718.382576
21.0,35,12720.08198
33.0,55,12722.873119
122.0,168,12735.86098
35.0,61,12738.793658
148.0,274,12760.204295
8.0,35,12760.754232
7.0,31,12761.51915
21.0,36,12763.596914
380.0,781,12830.686802
338.0,759,12898.94409
113.0,193,12914.777123
93.0,97,12923.15338
137.0,196,12939.821474
86.0,131,12950.597188
71.0,95,12956.824252
1.0,17,12956.837178
96.0,111,12966.448129
49.0,53,12970.634411
122.0,166,12983.462411
354.0,626,13037.172261
51.0,72,13041.663413
133.0,229,13060.196786
272.0,496,13102.173259
105.0,132,13112.33757
137.0,341,13141.861748
108.0,156,13153.360827
1.0,18,13153.374261
141.0,257,13175.543414
125.0,191,13190.434069
278.0,473,13230.951521
131.0,218,13248.999389
82.0,106,13256.410343
69.0,102,13263.136364
139.0,254,13283.442267
272.0,531,13329.118363
148.0,254,13350.179862
283.0,527,13396.90563
64.0,98,13403.972241
117.0,157,13415.833082
129.0,227,13435.267938
355.0,701,13494.659173
435.0,1102,13587.940197
138.0,286,13610.618315
126.0,233,13629.361733
317.0,541,13673.905006
374.0,629,13727.476678
266.0,463,13766.10908
135.0,311,13791.357182
251.0,397,13824.930021
128.0,204,13842.045898
111.0,165,13854.076167
345.0,585,13903.600453
133.0,182,13918.658695
116.0,129,13930.106086
132.0,201,13945.969613
141.0,236,13966.354726
1.0,16,13966.36731
137.0,365,13997.269978
93.0,120,14007.110971
276.0,630,14060.617759
267.0,361,14092.312199
140.0,425,14132.845332
423.0,807,14214.703381
133.0,219,14238.976146
272.0,757,14326.625604
298.0,471,14367.209953
137.0,414,14400.522807
273.0,419,14436.175412
274.0,487,14475.622903
355.0,703,14533.575692
99.0,123,14541.912249
127.0,162,14554.565694
161.0,286,14576.639218
102.0,135,14586.60354
