#{"env_id": "RegularMiniPacmanNoFrameskip-v0", "t_start": 1526847323.1903794}
r,l,t
23.0,76,1493.558302
97.0,203,1510.955558
4.0,22,1511.721257
36.0,71,1516.129326
15.0,62,1521.497851
9.0,47,1523.700504
1.0,21,1523.720106
30.0,56,1527.931145
1.0,20,1527.951373
15.0,49,1531.320068
28.0,63,1535.629591
7.0,39,1536.921108
4.0,25,1537.883567
8.0,39,1541.010082
11.0,42,1544.439932
1.0,23,1544.471257
11.0,48,1547.916655
26.0,56,1551.831176
1.0,17,1551.847876
27.0,65,1557.412373
5.0,25,1558.236519
13.0,48,1560.812273
5.0,41,1561.843639
6.0,20,1563.05912
7.0,60,1567.428684
1.0,26,1567.487787
5.0,45,1569.505291
5.0,33,1570.859648
2.0,37,1573.800943
14.0,51,1576.08286
16.0,56,1579.822654
7.0,15,1580.295084
6.0,39,1583.319041
7.0,34,1585.94701
7.0,32,1586.833772
12.0,53,1590.718845
6.0,20,1591.518429
28.0,81,1596.62552
29.0,99,1603.559361
9.0,63,1607.135801
10.0,40,1608.617634
18.0,78,1614.115035
16.0,95,1619.666743
8.0,44,1622.169389
11.0,47,1623.892837
13.0,99,1631.141083
7.0,26,1631.617355
11.0,13,1632.574736
25.0,117,1641.856912
38.0,107,1651.040771
1.0,17,1651.056942
31.0,121,1660.946014
25.0,75,1665.293964
9.0,47,1668.282778
6.0,32,1670.07215
1.0,19,1670.096253
21.0,68,1675.32949
2.0,21,1675.614141
12.0,24,1676.966678
1.0,15,1676.985166
5.0,27,1677.932626
2.0,25,1678.194268
1.0,22,1678.21103
8.0,19,1679.2653
1.0,17,1679.282957
18.0,75,1684.673454
7.0,36,1685.222502
3.0,16,1686.023478
51.0,102,1694.870539
13.0,58,1698.379012
10.0,34,1699.658488
27.0,67,1704.163882
43.0,92,1710.799077
20.0,67,1715.021497
31.0,122,1723.775203
6.0,15,1724.986182
17.0,54,1728.470676
30.0,161,1739.902025
3.0,29,1740.707496
12.0,41,1742.186396
1.0,25,1742.209192
46.0,89,1749.568743
15.0,65,1752.82459
1.0,24,1752.848665
14.0,61,1758.05353
53.0,239,1778.400987
1.0,28,1780.230071
1.0,17,1780.24598
12.0,38,1783.309594
11.0,40,1786.270645
13.0,62,1790.628942
6.0,39,1791.644953
24.0,78,1797.242946
8.0,41,1798.413908
27.0,94,1805.85104
16.0,68,1810.999521
27.0,88,1818.504977
1.0,12,1818.518334
4.0,13,1818.850999
4.0,26,1820.176476
1.0,29,1821.56499
45.0,107,1830.519622
1.0,21,1830.542848
16.0,46,1833.889736
30.0,73,1838.736163
10.0,20,1839.360684
46.0,89,1846.286474
33.0,92,1852.094934
15.0,59,1855.417212
32.0,91,1863.218644
6.0,31,1864.618854
1.0,21,1864.637455
16.0,21,1866.445365
39.0,68,1871.552532
120.0,3000,2131.156599
24.0,85,2137.746978
48.0,68,2143.157078
45.0,100,2150.144089
1.0,17,2150.162039
25.0,46,2153.283123
22.0,52,2155.746863
7.0,21,2156.220708
43.0,77,2162.212336
3.0,22,2162.301777
11.0,68,2165.841911
4.0,27,2166.604115
29.0,85,2171.839695
18.0,83,2177.596036
28.0,78,2183.700749
25.0,86,2189.639872
42.0,125,2199.969251
7.0,103,2208.015497
12.0,49,2209.867024
14.0,50,2213.536934
2.0,20,2213.800902
1.0,16,2213.816362
12.0,54,2217.232088
39.0,89,2224.068442
2.0,35,2225.514457
11.0,27,2227.559693
24.0,101,2234.925249
24.0,82,2240.850898
20.0,69,2245.672775
13.0,40,2247.41191
21.0,47,2250.061614
23.0,94,2257.059057
15.0,51,2259.275811
10.0,49,2262.725169
15.0,45,2264.634184
1.0,33,2265.485423
29.0,197,2281.295243
20.0,60,2285.654298
33.0,50,2289.150857
1.0,22,2289.171323
2.0,22,2290.927998
1.0,24,2290.957985
12.0,20,2292.509335
27.0,42,2294.777016
38.0,87,2302.547304
43.0,100,2310.340443
19.0,60,2314.818965
65.0,235,2334.198027
16.0,62,2339.417136
18.0,37,2341.895104
2.0,19,2341.985184
47.0,142,2354.361036
141.0,3000,2612.947428
11.0,21,2614.230488
26.0,66,2619.028031
23.0,49,2622.512924
52.0,105,2631.302222
22.0,44,2634.670412
26.0,95,2641.000337
34.0,89,2647.968243
1.0,18,2647.985824
11.0,19,2649.392815
1.0,12,2649.402911
11.0,26,2650.590104
55.0,67,2655.886093
5.0,62,2659.250235
44.0,89,2665.160966
65.0,140,2675.511221
85.0,217,2692.475174
13.0,38,2695.504198
70.0,179,2708.636814
20.0,75,2714.248237
34.0,66,2718.621614
32.0,88,2725.818147
18.0,50,2729.722424
15.0,39,2731.680321
28.0,50,2734.926441
1.0,36,2737.09115
30.0,84,2742.280954
11.0,55,2744.97685
1.0,17,2744.990779
3.0,16,2745.32894
16.0,34,2747.092638
4.0,31,2748.406573
54.0,154,2760.382257
57.0,136,2770.295656
55.0,140,2780.554517
8.0,23,2781.979841
50.0,105,2789.844267
26.0,47,2792.93078
1.0,22,2792.947589
12.0,32,2795.372051
55.0,102,2804.017783
7.0,13,2804.528236
61.0,159,2816.388292
61.0,157,2829.083364
23.0,81,2835.083252
42.0,72,2839.842171
30.0,47,2843.360069
48.0,126,2852.478051
8.0,48,2855.44173
6.0,31,2856.414281
41.0,87,2861.590386
43.0,84,2867.05637
19.0,30,2869.124438
29.0,50,2872.211179
2.0,21,2872.270197
53.0,114,2880.055292
1.0,17,2880.071765
14.0,24,2881.35996
5.0,29,2882.126288
4.0,15,2882.30376
5.0,16,2882.740659
32.0,66,2887.311745
26.0,72,2891.417355
49.0,80,2897.541849
47.0,78,2901.821581
41.0,100,2910.104009
24.0,36,2912.148939
1.0,14,2912.163128
78.0,182,2926.931698
10.0,17,2927.55678
13.0,37,2929.602112
1.0,16,2929.615269
35.0,106,2937.588743
5.0,32,2939.314344
11.0,14,2940.568539
2.0,25,2940.625681
22.0,56,2944.117697
17.0,52,2947.047637
12.0,47,2949.366114
25.0,36,2952.340129
40.0,147,2962.754829
76.0,189,2978.155872
57.0,84,2985.296838
53.0,84,2991.442519
71.0,165,3004.375459
9.0,30,3006.108151
13.0,39,3008.125249
13.0,44,3010.261853
68.0,182,3023.355476
8.0,46,3026.35844
3.0,31,3026.791212
63.0,145,3039.261227
39.0,118,3048.666835
59.0,142,3060.098262
1.0,22,3060.966196
29.0,68,3064.351848
29.0,68,3068.602828
27.0,67,3071.822398
59.0,138,3083.45677
2.0,50,3087.257484
3.0,16,3087.362386
38.0,58,3090.674304
2.0,30,3090.733251
57.0,118,3099.999832
7.0,33,3100.791281
49.0,86,3107.976427
8.0,25,3108.824631
61.0,186,3122.811021
47.0,101,3130.966715
25.0,43,3133.770043
63.0,92,3139.829657
55.0,143,3150.029936
52.0,158,3161.682506
12.0,31,3163.821758
9.0,37,3166.223899
40.0,55,3170.087322
5.0,29,3170.523513
58.0,143,3180.705702
3.0,18,3180.793483
44.0,103,3187.189077
6.0,31,3188.748037
1.0,16,3188.764739
45.0,86,3195.100817
62.0,132,3205.990873
57.0,108,3212.894764
55.0,101,3220.580541
10.0,29,3221.422363
62.0,134,3230.475381
27.0,64,3233.864138
8.0,38,3234.77183
7.0,32,3235.582443
3.0,11,3235.670796
138.0,3000,3494.913528
82.0,159,3506.952782
59.0,143,3517.818411
64.0,116,3526.33461
28.0,48,3529.257921
57.0,117,3538.516283
1.0,16,3538.530114
53.0,75,3543.905797
62.0,145,3554.439899
29.0,66,3558.652819
1.0,14,3558.668555
2.0,38,3560.390379
60.0,104,3567.022031
55.0,89,3573.385787
72.0,160,3585.985146
58.0,126,3594.377465
135.0,3000,3848.222873
16.0,27,3849.802537
12.0,26,3850.671225
5.0,12,3851.089459
52.0,86,3858.111922
35.0,88,3864.867414
26.0,44,3867.266021
20.0,23,3868.692657
7.0,17,3869.433313
52.0,85,3876.256633
59.0,98,3883.162919
56.0,100,3890.084035
42.0,58,3894.949837
1.0,15,3894.967008
40.0,68,3899.536592
34.0,38,3902.499659
1.0,9,3902.544735
15.0,30,3903.868559
48.0,54,3908.455203
37.0,84,3914.023247
1.0,14,3914.038545
44.0,76,3920.456897
33.0,44,3923.025557
51.0,116,3930.672299
1.0,19,3931.632727
63.0,104,3938.632384
8.0,19,3939.345578
67.0,183,3953.666258
1.0,16,3953.680121
145.0,3000,4208.240155
61.0,98,4215.579549
61.0,134,4226.877576
63.0,108,4235.593433
66.0,113,4244.611009
56.0,104,4251.1769
10.0,34,4252.042496
10.0,12,4252.964621
166.0,2649,4481.354933
88.0,156,4492.459037
3.0,37,4495.143745
3.0,34,4495.364851
28.0,74,4499.757471
92.0,188,4514.046195
80.0,138,4523.507084
133.0,3000,4779.488053
1.0,23,4779.635605
65.0,97,4786.027053
66.0,122,4794.934088
2.0,22,4795.316098
32.0,48,4798.763173
3.0,22,4799.077881
76.0,163,4811.384026
41.0,58,4814.533792
48.0,70,4818.349693
1.0,48,4821.636874
24.0,40,4823.60379
1.0,17,4823.622364
50.0,107,4832.31457
1.0,22,4832.339672
20.0,26,4834.078639
33.0,47,4836.968538
67.0,143,4847.001574
49.0,71,4853.581177
78.0,159,4866.379871
51.0,99,4872.474153
10.0,22,4873.279846
4.0,18,4873.461341
28.0,54,4876.026949
80.0,139,4886.715079
7.0,24,4887.28595
1.0,21,4887.308169
81.0,141,4899.291782
1.0,14,4899.308654
73.0,101,4907.392236
139.0,3000,5163.982158
42.0,61,5167.776822
135.0,3000,5430.248951
1.0,24,5430.270674
72.0,144,5442.416867
12.0,39,5443.539294
10.0,30,5444.123321
3.0,27,5444.809014
84.0,107,5453.287099
75.0,92,5460.627012
4.0,10,5460.756018
78.0,117,5468.532785
4.0,25,5468.888937
10.0,13,5469.686504
98.0,173,5483.855856
105.0,131,5494.113365
106.0,157,5507.651791
6.0,26,5508.087249
94.0,206,5523.861799
11.0,20,5524.759315
25.0,49,5527.605158
59.0,110,5537.063946
7.0,17,5537.775079
3.0,13,5537.857364
1.0,16,5537.871458
69.0,78,5544.220177
104.0,163,5556.039104
59.0,69,5560.79436
58.0,69,5565.792647
2.0,15,5566.263543
38.0,48,5569.22313
99.0,128,5579.579876
4.0,22,5580.094185
94.0,179,5594.500135
1.0,15,5594.51403
79.0,112,5603.130313
107.0,167,5616.835721
140.0,3000,5914.613064
66.0,87,5922.378769
60.0,96,5928.889214
144.0,3000,6230.938363
108.0,132,6243.979021
139.0,3000,6546.415767
106.0,169,6562.27181
73.0,95,6571.50003
29.0,33,6574.642878
146.0,3000,6877.804349
66.0,80,6884.956594
115.0,196,6903.744839
25.0,26,6906.116864
116.0,193,6922.889746
21.0,21,6924.896904
102.0,121,6936.209004
105.0,150,6948.652959
25.0,37,6951.127418
85.0,202,6968.461593
77.0,97,6977.467292
86.0,133,6989.492309
94.0,140,7000.931986
113.0,194,7018.818547
17.0,36,7020.39746
7.0,18,7020.929087
96.0,148,7033.04739
57.0,75,7038.660519
96.0,129,7049.282929
104.0,170,7064.104066
31.0,57,7067.07307
121.0,181,7084.338731
34.0,33,7087.342069
76.0,103,7097.504129
98.0,212,7116.653097
65.0,95,7124.156321
146.0,3000,7422.516227
3.0,27,7422.919367
43.0,48,7426.994292
103.0,139,7441.147642
115.0,163,7456.338737
81.0,128,7466.814166
46.0,67,7472.342149
73.0,86,7479.570151
83.0,112,7489.925804
106.0,154,7503.740631
110.0,152,7518.592393
7.0,38,7519.654623
9.0,31,7520.304934
68.0,96,7527.327684
52.0,70,7533.28121
81.0,92,7540.461926
85.0,112,7549.220277
111.0,160,7561.840839
76.0,108,7569.519922
91.0,132,7578.466945
110.0,179,7592.495265
34.0,50,7595.515639
83.0,93,7603.047055
1.0,25,7603.067116
24.0,25,7605.051411
73.0,154,7616.135722
128.0,222,7632.938928
4.0,16,7633.072242
17.0,19,7634.682108
93.0,124,7644.793769
75.0,159,7657.018367
20.0,24,7658.690185
107.0,177,7672.756017
2.0,12,7672.803458
1.0,25,7672.821344
114.0,223,7691.137255
6.0,16,7691.571478
4.0,27,7691.926613
83.0,87,7699.105673
18.0,44,7700.668255
54.0,73,7705.160753
95.0,177,7719.405544
10.0,17,7720.015489
70.0,90,7725.867272
46.0,47,7729.615964
88.0,153,7740.135951
3.0,42,7741.37867
80.0,168,7754.405644
37.0,78,7760.443258
4.0,21,7760.571602
82.0,109,7767.907727
127.0,261,7789.094954
30.0,45,7791.609275
99.0,117,7801.219936
32.0,58,7803.820716
40.0,52,7807.125267
125.0,203,7822.68468
48.0,56,7826.465687
96.0,113,7835.906277
84.0,115,7843.416341
209.0,3000,8097.817276
57.0,57,8102.501625
144.0,3000,8355.075271
8.0,9,8355.755901
114.0,246,8375.552854
5.0,33,8375.94062
118.0,154,8388.064046
256.0,2182,8570.922723
17.0,22,8572.215839
93.0,139,8583.71475
7.0,26,8584.257093
51.0,56,8588.556922
78.0,104,8595.53883
62.0,86,8601.107418
116.0,189,8615.830614
109.0,180,8630.738979
94.0,141,8642.348507
143.0,3000,8896.101484
89.0,98,8903.919994
60.0,79,8908.845321
10.0,28,8909.423833
1.0,18,8909.438373
262.0,1157,9005.37942
157.0,2848,9248.433939
56.0,66,9254.091243
142.0,3000,9507.890132
91.0,133,9518.50608
96.0,132,9528.310635
5.0,29,9529.474311
127.0,208,9546.565825
3.0,32,9546.661409
31.0,40,9549.231692
78.0,79,9555.769072
121.0,177,9570.326117
122.0,298,9593.65739
179.0,1061,9683.471264
50.0,61,9687.594559
84.0,97,9694.729207
48.0,61,9699.518845
126.0,181,9714.758908
43.0,68,9718.326951
137.0,245,9738.142637
57.0,66,9743.054072
105.0,149,9753.902487
124.0,192,9769.716338
60.0,65,9774.698205
95.0,110,9783.147092
252.0,2533,9999.18062
5.0,5,9999.348984
105.0,155,10010.665615
59.0,89,10016.315266
142.0,3000,10283.364632
1.0,18,10283.381418
65.0,73,10289.350842
15.0,30,10290.583755
53.0,57,10295.085274
83.0,107,10302.00339
118.0,232,10320.096702
1.0,14,10320.110951
142.0,3000,10579.317978
40.0,59,10582.641824
1.0,14,10582.656835
91.0,110,10591.482706
134.0,231,10609.297767
132.0,262,10632.205169
141.0,329,10658.546402
106.0,116,10667.736403
21.0,41,10669.398072
44.0,58,10673.341252
137.0,248,10693.118779
117.0,162,10705.058146
132.0,239,10724.585436
138.0,296,10748.759846
57.0,84,10755.587938
11.0,13,10756.467759
25.0,36,10758.394178
62.0,91,10764.622197
105.0,196,10781.233911
1.0,28,10781.254183
80.0,94,10789.876249
73.0,102,10797.276843
132.0,207,10813.45346
103.0,130,10823.628102
54.0,58,10827.850915
105.0,141,10838.603412
1.0,14,10838.615666
263.0,804,10906.200986
127.0,214,10921.758369
2.0,21,10921.810809
120.0,185,10936.253945
1.0,15,10936.26815
134.0,216,10953.756206
140.0,310,10978.429242
131.0,225,10995.611874
131.0,234,11015.080323
68.0,90,11020.831493
38.0,68,11025.991382
135.0,241,11044.574509
89.0,121,11054.515477
128.0,206,11071.347294
63.0,73,11076.64317
43.0,57,11080.312679
134.0,221,11096.959305
113.0,198,11111.80532
18.0,29,11114.163189
138.0,331,11139.691236
109.0,149,11150.611801
124.0,195,11166.020267
106.0,123,11176.143104
66.0,68,11181.575526
38.0,41,11184.681752
10.0,14,11185.465145
1.0,24,11185.485625
52.0,57,11189.688302
130.0,221,11207.003885
118.0,175,11220.087466
267.0,436,11254.958825
125.0,246,11273.728939
137.0,249,11295.063292
123.0,179,11309.494425
136.0,438,11345.999411
137.0,206,11363.652247
97.0,117,11372.995688
138.0,209,11391.344777
6.0,23,11391.825348
59.0,78,11396.742886
195.0,332,11424.949375
67.0,85,11430.805494
136.0,377,11463.791488
138.0,309,11491.804183
55.0,55,11496.555697
60.0,73,11502.053266
10.0,27,11502.652062
148.0,287,11525.714811
135.0,308,11551.35313
116.0,176,11565.792698
1.0,13,11565.805801
3.0,18,11565.891595
57.0,70,11571.046974
15.0,16,11572.038917
1.0,17,11572.05734
100.0,123,11582.016207
11.0,38,11582.919471
74.0,81,11589.572059
138.0,273,11611.325296
301.0,902,11685.093277
1.0,23,11685.114587
50.0,54,11688.905294
125.0,167,11701.947351
123.0,153,11714.046464
49.0,71,11718.188173
108.0,141,11729.76163
151.0,469,11766.885437
132.0,179,11779.976139
1.0,22,11779.99438
88.0,99,11788.007555
141.0,236,11806.648244
89.0,132,11815.95103
1.0,14,11815.965659
136.0,243,11836.802851
3.0,30,11837.143855
185.0,334,11864.98191
34.0,42,11867.810201
130.0,180,11882.363759
78.0,92,11888.944652
215.0,346,11917.267129
141.0,260,11937.952781
130.0,179,11953.474914
50.0,55,11957.66882
76.0,104,11965.338688
280.0,431,12003.590081
136.0,191,12018.835563
21.0,22,12020.493962
6.0,16,12020.9695
119.0,164,12034.500724
123.0,188,12050.79377
16.0,20,12052.626632
137.0,219,12071.106653
8.0,35,12072.32361
141.0,355,12101.828195
69.0,108,12109.943284
153.0,246,12129.707797
214.0,318,12156.247822
129.0,207,12173.223254
273.0,391,12205.297779
141.0,359,12235.005292
85.0,127,12244.50018
113.0,155,12256.363272
11.0,21,12257.226975
57.0,63,12261.802692
171.0,307,12286.682806
16.0,35,12287.919097
110.0,132,12298.577741
1.0,22,12298.59793
140.0,294,12322.644907
255.0,576,12369.411075
1.0,29,12369.434515
141.0,376,12400.934569
137.0,207,12416.37395
94.0,160,12428.294304
219.0,400,12461.241175
126.0,178,12475.306583
140.0,279,12498.374601
87.0,105,12506.249968
1.0,21,12506.270667
273.0,419,12540.933538
1.0,11,12540.947217
195.0,444,12577.596842
3.0,16,12577.898615
1.0,22,12577.915227
89.0,110,12587.343597
5.0,30,12587.761709
130.0,189,12602.150873
1.0,27,12602.171217
135.0,224,12621.199946
440.0,1047,12707.993014
35.0,91,12713.481219
26.0,56,12717.26975
260.0,423,12751.351977
48.0,64,12755.43999
135.0,258,12776.942813
261.0,459,12817.480863
114.0,128,12828.247718
10.0,12,12829.119075
137.0,1633,12976.548859
219.0,318,13004.433115
253.0,489,13046.882927
16.0,22,13048.276279
114.0,133,13059.859078
139.0,213,13077.57909
244.0,389,13108.95126
133.0,204,13125.849327
259.0,387,13158.754864
116.0,196,13174.488628
123.0,153,13187.325647
140.0,384,13222.085946
84.0,99,13230.113261
6.0,20,13231.000158
4.0,43,13233.046052
37.0,101,13239.158581
141.0,249,13259.489225
216.0,598,13310.884119
122.0,169,13323.675488
6.0,15,13324.087209
214.0,445,13360.647873
227.0,530,13406.017348
18.0,34,13407.369932
280.0,422,13444.354695
389.0,578,13493.498813
160.0,358,13523.074349
55.0,66,13527.563322
385.0,577,13576.544044
1.0,19,13576.562267
299.0,603,13628.180556
189.0,254,13648.785901
158.0,260,13671.383141
132.0,238,13690.355518
114.0,129,13700.701934
193.0,317,13726.656777
134.0,204,13744.056341
1.0,23,13744.088405
202.0,413,13779.19613
1.0,14,13779.209401
99.0,118,13788.791449
304.0,624,13840.426636
321.0,587,13890.17461
144.0,287,13913.305791
38.0,73,13918.702889
1.0,23,13918.727405
270.0,506,13963.399615
78.0,88,13970.620269
44.0,52,13974.322492
407.0,741,14038.118192
133.0,243,14056.356336
141.0,315,14084.130644
335.0,574,14137.978644
1.0,18,14137.997361
56.0,71,14144.292731
320.0,604,14207.518453
88.0,125,14218.130592
141.0,246,14243.822284
379.0,603,14318.090144
280.0,717,14379.435731
126.0,181,14393.419024
28.0,37,14395.561787
257.0,406,14428.723953
123.0,167,14442.957087
98.0,139,14453.252785
73.0,95,14459.019062
121.0,158,14470.41337
275.0,439,14507.01609
227.0,334,14534.220742
337.0,586,14582.53859
299.0,729,14642.135221
115.0,173,14655.226245
414.0,628,14706.768717
86.0,86,14713.812228
173.0,320,14739.828394
1.0,12,14739.841252
125.0,179,14754.393677
84.0,98,14761.354838
172.0,345,14789.724975
41.0,64,14793.08781
156.0,277,14815.154207
414.0,797,14880.861393
391.0,610,14931.190855
13.0,25,14932.089723
100.0,142,14943.7024
82.0,93,14950.686691
198.0,266,14972.495698
134.0,209,14988.588455
1.0,22,14988.606653
282.0,462,15026.71394
2.0,21,15027.173506
401.0,846,15097.611811
119.0,178,15111.165427
130.0,202,15127.066598
48.0,76,15131.103102
258.0,416,15165.585216
268.0,401,15198.50852
364.0,572,15244.76908
391.0,661,15298.125284
1.0,27,15298.280671
346.0,620,15349.293965
53.0,74,15354.103036
383.0,585,15401.408639
