#{"env_id": "RegularMiniPacmanNoFrameskip-v0", "t_start": 1526847323.2147}
r,l,t
35.0,79,918.592138
23.0,74,924.021579
6.0,10,924.471745
9.0,13,925.420686
7.0,47,927.215792
10.0,40,930.453751
5.0,22,931.763647
29.0,66,936.497929
50.0,138,947.688876
8.0,28,948.464092
9.0,19,949.671952
13.0,39,951.821922
12.0,53,955.313967
7.0,41,957.526924
14.0,45,959.624028
12.0,35,962.1182
25.0,84,968.747391
7.0,35,971.244334
2.0,29,971.30473
12.0,63,975.656734
1.0,10,975.664571
18.0,57,980.198199
23.0,87,985.869279
4.0,20,986.294152
11.0,38,989.178836
26.0,63,994.197031
10.0,44,997.0291
10.0,51,1000.073339
8.0,29,1001.756922
27.0,59,1006.338774
9.0,38,1007.178463
7.0,24,1008.183682
1.0,22,1008.203323
6.0,31,1010.287868
131.0,3000,1271.655441
5.0,22,1272.572119
21.0,130,1282.398344
15.0,75,1287.064949
1.0,13,1287.076749
11.0,67,1291.885651
7.0,49,1294.337309
3.0,38,1294.912611
1.0,22,1294.931857
37.0,103,1303.447845
9.0,17,1304.442763
16.0,45,1307.44455
6.0,24,1308.307328
1.0,14,1308.318991
11.0,30,1310.028087
5.0,50,1313.764594
1.0,31,1314.636358
7.0,71,1318.911055
6.0,37,1319.795521
5.0,28,1319.983118
3.0,22,1320.290648
15.0,81,1325.857581
3.0,33,1326.38243
19.0,61,1331.077219
34.0,105,1338.067352
1.0,18,1338.081622
21.0,87,1345.138355
59.0,223,1364.331909
8.0,60,1369.342744
7.0,45,1370.753704
26.0,77,1376.780414
5.0,49,1378.923914
22.0,118,1388.142981
12.0,38,1390.508965
14.0,84,1397.259328
8.0,31,1398.70677
22.0,82,1405.536067
26.0,56,1408.942843
16.0,52,1413.245774
4.0,30,1414.541234
15.0,59,1418.921673
5.0,19,1419.759092
63.0,155,1431.154871
2.0,19,1431.578642
28.0,93,1439.445921
17.0,55,1442.874582
1.0,21,1442.927864
31.0,89,1450.721899
19.0,129,1461.518071
7.0,32,1462.920346
36.0,103,1470.142512
26.0,52,1473.65462
7.0,31,1475.554794
110.0,3000,1733.313635
10.0,25,1734.689554
20.0,60,1738.075249
8.0,17,1739.00391
2.0,15,1739.062582
1.0,16,1739.074239
4.0,15,1739.512813
46.0,138,1750.799173
19.0,36,1753.705754
7.0,45,1755.905548
18.0,58,1759.760029
29.0,53,1764.142939
3.0,22,1764.245628
10.0,27,1766.377778
9.0,19,1767.150117
28.0,66,1770.802151
4.0,36,1771.950981
46.0,183,1785.305832
10.0,57,1788.153377
21.0,97,1794.185421
2.0,19,1794.242009
34.0,200,1809.593579
2.0,35,1810.633607
18.0,91,1817.952744
132.0,3000,2076.865741
44.0,127,2087.240083
24.0,96,2093.34725
58.0,137,2102.725612
16.0,58,2105.342405
14.0,28,2107.082361
15.0,107,2115.220864
10.0,93,2122.82313
7.0,28,2123.355505
48.0,167,2136.731151
1.0,14,2136.742813
13.0,44,2139.744559
10.0,40,2140.959957
12.0,44,2143.566684
33.0,49,2146.74522
6.0,45,2148.927045
20.0,54,2152.801706
6.0,22,2153.597582
20.0,59,2156.713671
15.0,46,2158.49301
3.0,26,2159.31747
1.0,30,2160.209922
24.0,41,2163.499222
7.0,18,2163.965728
53.0,89,2171.10598
17.0,36,2174.02349
2.0,33,2174.573191
4.0,28,2174.965292
2.0,32,2175.827562
36.0,92,2183.623663
145.0,3000,2442.412189
11.0,28,2444.11448
52.0,161,2455.805836
32.0,87,2461.939792
6.0,46,2464.542638
44.0,116,2474.577953
39.0,81,2480.339551
15.0,75,2486.421591
5.0,23,2487.405269
15.0,82,2492.056074
12.0,38,2494.13327
1.0,23,2494.152083
14.0,40,2497.567433
121.0,3000,2754.777817
4.0,42,2757.662784
124.0,3000,3015.409295
38.0,71,3020.446752
14.0,35,3022.174473
29.0,87,3028.929241
33.0,73,3035.081771
5.0,23,3035.925921
7.0,34,3037.160988
48.0,76,3042.6119
17.0,55,3045.275985
81.0,193,3059.594372
31.0,44,3063.076144
14.0,24,3065.089889
3.0,17,3065.954292
66.0,122,3075.664695
40.0,65,3080.987077
11.0,26,3082.552517
28.0,65,3087.284233
39.0,96,3093.144181
13.0,44,3095.626514
10.0,22,3096.213065
57.0,141,3107.392226
9.0,16,3107.953992
11.0,50,3110.812233
39.0,101,3119.055574
5.0,22,3119.858806
90.0,231,3137.341866
44.0,68,3142.715008
77.0,160,3153.827299
56.0,140,3164.652258
18.0,30,3166.603893
57.0,140,3177.372082
37.0,64,3182.086276
69.0,139,3192.527453
7.0,32,3193.009298
4.0,36,3194.008679
43.0,44,3197.707984
4.0,18,3198.132647
10.0,50,3200.649641
41.0,82,3205.912843
7.0,37,3206.717793
65.0,123,3217.106039
29.0,52,3220.500016
49.0,79,3224.845811
77.0,157,3237.232702
37.0,39,3240.522022
8.0,36,3241.148515
1.0,14,3241.159843
15.0,26,3243.520283
10.0,32,3245.827053
59.0,136,3255.371167
85.0,175,3270.069139
13.0,19,3271.421035
6.0,24,3272.260762
13.0,69,3277.293614
11.0,38,3278.676899
33.0,46,3281.726562
74.0,252,3303.279661
67.0,116,3312.810114
5.0,21,3313.204396
133.0,3000,3569.562394
4.0,9,3569.923332
144.0,3000,3824.442552
77.0,166,3837.691743
39.0,71,3841.862619
14.0,18,3843.183053
65.0,149,3854.959775
8.0,24,3856.253094
1.0,26,3856.274356
73.0,151,3869.028202
1.0,15,3869.040154
65.0,108,3877.431049
49.0,86,3882.329052
10.0,19,3883.142612
4.0,25,3884.736852
81.0,204,3899.977289
36.0,74,3905.05838
31.0,54,3907.610028
1.0,19,3907.627595
78.0,109,3916.192499
1.0,26,3917.435946
58.0,92,3924.81129
44.0,82,3929.988283
3.0,21,3931.511765
138.0,3000,4185.374824
1.0,22,4185.763519
5.0,31,4186.186239
4.0,26,4186.545275
7.0,25,4187.319906
2.0,24,4187.373015
5.0,25,4187.920245
24.0,28,4190.106534
72.0,107,4198.652104
10.0,35,4201.157993
36.0,47,4204.091601
58.0,67,4209.560325
62.0,95,4217.195045
35.0,84,4223.605123
7.0,9,4224.275614
137.0,3000,4483.574711
77.0,126,4493.728747
61.0,109,4502.033884
81.0,157,4514.458107
11.0,29,4515.345035
46.0,53,4519.080003
55.0,70,4524.785119
82.0,255,4543.963777
63.0,105,4551.185097
49.0,56,4555.710097
71.0,102,4563.322208
12.0,38,4564.500437
1.0,8,4564.515938
1.0,14,4564.526839
10.0,12,4565.172579
1.0,18,4565.194769
70.0,94,4573.253701
9.0,35,4574.768634
97.0,199,4592.341146
59.0,74,4597.217518
45.0,66,4600.982041
145.0,3000,4858.308372
70.0,103,4866.363251
86.0,216,4884.60313
2.0,31,4884.895916
80.0,107,4893.830443
20.0,24,4895.475459
53.0,86,4900.229014
71.0,73,4906.219078
21.0,23,4908.269764
1.0,23,4908.289087
35.0,37,4910.959604
10.0,34,4911.873117
43.0,66,4915.445487
1.0,17,4915.470485
146.0,3000,5173.221842
68.0,132,5183.525981
67.0,84,5189.874509
7.0,27,5190.856334
34.0,41,5193.842434
36.0,82,5200.341976
28.0,71,5205.5872
86.0,185,5220.133029
2.0,19,5220.411818
80.0,142,5231.981469
80.0,120,5241.37095
34.0,50,5244.13213
61.0,77,5249.68568
83.0,128,5260.26697
10.0,60,5263.649095
70.0,128,5272.483148
110.0,212,5287.999912
79.0,163,5300.178163
96.0,183,5313.812985
72.0,94,5320.411195
16.0,21,5321.757467
33.0,76,5326.755437
83.0,144,5337.701726
84.0,127,5349.13373
102.0,147,5362.433564
72.0,93,5368.778089
43.0,68,5372.678778
9.0,17,5373.270578
1.0,17,5373.293688
139.0,3000,5635.906615
1.0,22,5635.92755
16.0,24,5637.530838
1.0,16,5637.549246
104.0,198,5656.598006
84.0,112,5666.172866
1.0,11,5666.182528
58.0,63,5672.327738
99.0,159,5686.478626
91.0,172,5702.875432
2.0,31,5702.950977
60.0,101,5710.475967
47.0,55,5715.358617
1.0,19,5715.381757
35.0,51,5719.789428
1.0,25,5719.815425
109.0,154,5734.927234
76.0,97,5744.347858
103.0,188,5761.698323
8.0,11,5762.638086
99.0,186,5780.550031
75.0,110,5788.978665
57.0,78,5794.894235
1.0,35,5796.830198
41.0,68,5800.83247
137.0,3000,6100.560854
89.0,159,6114.908978
10.0,38,6116.746792
1.0,19,6116.764968
4.0,15,6116.964128
82.0,113,6126.780553
79.0,139,6139.987784
94.0,182,6157.67272
76.0,190,6174.516195
105.0,226,6197.197076
57.0,70,6202.744157
69.0,85,6209.938575
78.0,141,6223.331597
98.0,127,6235.344703
4.0,23,6235.524949
1.0,37,6236.967725
96.0,167,6251.990091
14.0,40,6253.056989
137.0,3000,6555.180583
20.0,44,6559.392039
80.0,104,6568.39405
1.0,32,6569.592575
87.0,160,6584.494937
14.0,44,6586.334854
113.0,257,6610.055718
33.0,56,6613.443353
11.0,38,6615.640874
78.0,106,6624.676429
85.0,143,6636.495007
46.0,54,6641.292315
101.0,186,6657.459916
1.0,22,6657.476675
56.0,63,6663.444319
1.0,15,6663.462192
18.0,70,6670.118236
137.0,3000,6973.984335
10.0,12,6974.960066
19.0,24,6976.889914
106.0,181,6994.467565
111.0,167,7009.511461
115.0,256,7033.138024
34.0,67,7037.184235
60.0,62,7043.219192
101.0,143,7056.187197
123.0,203,7076.036067
56.0,65,7081.530966
1.0,9,7081.539525
146.0,3000,7380.91169
69.0,74,7388.121432
1.0,32,7388.520311
7.0,37,7390.393027
68.0,69,7396.994438
71.0,104,7405.960379
43.0,50,7410.475383
5.0,28,7412.945487
98.0,119,7424.771549
42.0,56,7428.771069
44.0,55,7434.553043
72.0,109,7444.270289
10.0,34,7446.851905
93.0,126,7457.746929
9.0,22,7458.728257
241.0,2443,7676.983954
123.0,242,7696.134016
60.0,74,7701.109573
102.0,157,7713.566825
60.0,98,7719.522291
1.0,29,7719.542235
7.0,7,7720.256513
38.0,38,7723.222094
35.0,43,7725.846604
1.0,14,7725.859456
102.0,143,7737.137719
3.0,32,7737.290459
38.0,40,7740.618385
1.0,10,7740.626541
114.0,174,7755.304418
3.0,10,7755.391645
82.0,104,7764.266743
4.0,29,7764.407658
65.0,68,7770.299239
104.0,132,7779.227841
1.0,23,7779.251393
10.0,11,7779.837974
94.0,153,7792.0449
84.0,118,7799.565816
111.0,200,7813.969668
70.0,110,7820.977913
105.0,143,7832.395362
24.0,29,7834.157144
106.0,174,7847.306321
143.0,3000,8102.73431
2.0,28,8102.852311
142.0,3000,8356.207359
1.0,18,8356.222462
4.0,13,8356.546468
143.0,3000,8609.495158
112.0,259,8629.610715
110.0,139,8640.740794
49.0,77,8646.934552
72.0,125,8655.546476
120.0,209,8671.528013
7.0,45,8673.740511
114.0,183,8688.716327
138.0,3000,8942.275236
176.0,2150,9122.754717
142.0,3000,9378.491102
35.0,52,9382.011013
119.0,221,9400.539705
82.0,123,9410.714575
19.0,28,9412.980636
39.0,49,9416.50052
127.0,218,9434.596762
60.0,72,9439.636375
1.0,24,9439.65675
113.0,178,9454.311274
66.0,99,9461.018356
110.0,126,9470.279298
47.0,67,9474.409759
104.0,153,9485.628666
52.0,64,9490.819749
111.0,169,9502.834769
43.0,62,9507.823654
43.0,47,9511.262522
78.0,125,9519.884362
101.0,137,9529.039943
102.0,143,9540.466759
33.0,61,9543.224835
131.0,264,9564.229637
1.0,19,9564.248079
137.0,363,9594.741777
127.0,212,9610.594675
135.0,251,9630.901738
110.0,151,9643.462783
104.0,137,9652.781765
4.0,33,9653.126684
104.0,140,9663.900333
1.0,24,9663.922261
57.0,59,9668.835303
142.0,3000,9924.050391
66.0,117,9932.223367
111.0,184,9947.111948
131.0,257,9969.815631
87.0,103,9977.952703
88.0,97,9985.624097
93.0,174,9999.326844
104.0,144,10010.159716
112.0,168,10022.484335
37.0,64,10027.064778
103.0,138,10038.986817
25.0,41,10041.231514
82.0,112,10048.75985
77.0,101,10055.53636
126.0,210,10071.934592
53.0,77,10076.505304
15.0,41,10077.753899
115.0,175,10092.24762
67.0,85,10099.21875
277.0,3000,10363.607743
21.0,27,10365.794688
125.0,212,10383.414924
1.0,20,10383.429167
27.0,29,10385.713927
128.0,287,10410.837969
83.0,118,10420.279207
94.0,198,10436.436786
1.0,26,10436.694897
50.0,67,10442.531548
84.0,127,10452.713982
84.0,150,10463.146101
1.0,9,10463.153068
100.0,142,10473.857733
97.0,162,10487.095966
292.0,3000,10745.639293
101.0,144,10757.305843
131.0,215,10776.518221
90.0,157,10789.956273
81.0,101,10797.737978
14.0,44,10799.528598
66.0,76,10805.427225
25.0,49,10809.34562
10.0,19,10810.196501
132.0,186,10825.676493
129.0,234,10845.216296
119.0,154,10857.314836
137.0,297,10882.860116
136.0,387,10913.231063
113.0,170,10926.324014
98.0,106,10934.449361
92.0,134,10943.680786
126.0,231,10960.891382
124.0,167,10974.131222
52.0,57,10978.32388
107.0,163,10991.781067
99.0,131,11001.530885
27.0,43,11003.6118
26.0,43,11005.77677
127.0,165,11019.280325
1.0,20,11019.294714
10.0,17,11020.070079
128.0,220,11037.947329
1.0,27,11037.967697
83.0,86,11045.100204
102.0,103,11054.436732
109.0,167,11066.697811
107.0,130,11077.991933
138.0,222,11095.351136
141.0,404,11126.885237
1.0,21,11126.900743
22.0,45,11130.690132
19.0,46,11134.313094
110.0,141,11144.687764
132.0,228,11162.315989
111.0,145,11172.575897
118.0,186,11185.903925
138.0,212,11203.324467
106.0,152,11214.523535
101.0,142,11224.716107
1.0,17,11224.728528
132.0,170,11238.031059
135.0,193,11252.502133
11.0,30,11253.373979
60.0,98,11260.899184
96.0,117,11270.038746
123.0,193,11284.916197
15.0,42,11285.945218
136.0,271,11308.530456
8.0,25,11309.14371
111.0,148,11320.42978
126.0,185,11334.195244
129.0,189,11350.110408
115.0,226,11370.287402
104.0,138,11381.907686
138.0,198,11398.412907
141.0,259,11419.440509
83.0,138,11429.475575
16.0,27,11430.841709
115.0,168,11444.194645
106.0,124,11454.788072
161.0,240,11475.950827
138.0,197,11492.661721
66.0,75,11498.253357
87.0,110,11505.952623
116.0,193,11520.166613
28.0,39,11522.75574
45.0,61,11526.533083
151.0,461,11564.904034
120.0,151,11577.241542
141.0,304,11601.775951
141.0,270,11623.258707
100.0,130,11633.172354
99.0,118,11642.766204
1.0,12,11642.775221
180.0,419,11677.583676
61.0,80,11682.987599
137.0,210,11699.052686
120.0,176,11712.694196
24.0,42,11714.45161
343.0,1693,11855.817942
118.0,164,11867.867423
15.0,19,11869.050604
104.0,111,11877.92354
93.0,119,11885.95018
368.0,573,11933.322448
255.0,366,11965.659527
293.0,554,12014.665395
271.0,472,12053.689719
134.0,177,12069.598158
86.0,105,12078.301165
5.0,35,12079.253645
5.0,23,12079.703334
141.0,345,12107.816474
55.0,79,12112.974623
53.0,65,12117.411639
1.0,24,12117.43356
140.0,195,12134.907128
97.0,130,12143.770506
1.0,18,12143.784731
154.0,301,12170.633886
91.0,128,12179.746545
99.0,137,12189.309627
1.0,27,12189.32871
97.0,113,12198.695751
195.0,396,12230.25499
218.0,335,12258.279647
114.0,158,12269.662554
133.0,165,12282.508811
136.0,254,12303.408338
1.0,13,12303.418658
123.0,338,12330.106326
279.0,566,12377.204265
45.0,70,12382.074893
226.0,333,12409.198478
137.0,212,12426.958562
70.0,89,12432.843094
1.0,17,12432.856058
49.0,56,12437.403918
136.0,224,12456.098505
127.0,206,12472.77665
37.0,67,12476.130869
131.0,227,12492.583264
118.0,209,12508.020422
1.0,12,12508.03229
394.0,929,12586.47081
117.0,160,12597.991364
21.0,33,12600.15465
121.0,168,12612.392403
87.0,161,12625.07832
63.0,97,12630.594035
119.0,147,12642.86835
3.0,47,12644.219897
327.0,662,12699.13905
93.0,104,12706.888137
167.0,351,12735.891587
205.0,412,12769.928439
137.0,221,12787.707957
237.0,382,12819.796096
20.0,44,12821.777752
276.0,547,12870.856604
256.0,420,12907.714127
1.0,39,12908.731786
5.0,37,12910.103936
139.0,396,12944.471385
92.0,123,12953.171484
48.0,69,12957.876883
125.0,222,12977.359496
12.0,13,12978.280558
194.0,305,13003.449867
141.0,254,13025.280166
30.0,46,13027.611602
124.0,168,13041.102182
141.0,359,13071.663903
4.0,18,13072.167988
119.0,173,13085.202554
134.0,314,13109.741915
29.0,47,13111.964297
15.0,48,13113.577937
141.0,236,13133.603277
121.0,152,13146.217113
1.0,9,13146.226869
243.0,383,13178.925737
105.0,137,13189.474498
133.0,218,13209.07307
38.0,60,13212.64111
280.0,599,13261.966964
1.0,21,13261.983435
185.0,448,13300.832723
240.0,311,13326.297603
133.0,245,13345.131097
1.0,23,13345.148479
141.0,205,13363.561476
110.0,123,13373.541972
153.0,305,13401.282048
240.0,347,13431.481146
139.0,233,13450.406941
188.0,415,13485.774739
127.0,168,13498.003063
108.0,134,13508.355654
137.0,209,13524.910144
246.0,374,13556.146968
137.0,259,13578.27709
133.0,169,13591.61889
267.0,552,13638.153137
116.0,199,13653.60162
337.0,547,13700.63408
4.0,21,13701.363438
1.0,18,13701.378447
54.0,78,13707.299952
244.0,369,13739.567161
331.0,507,13782.390644
316.0,602,13832.404664
139.0,316,13859.046071
278.0,510,13902.361203
134.0,408,13938.075158
229.0,358,13967.630317
404.0,1012,14053.967834
48.0,78,14058.154236
397.0,643,14115.852583
160.0,377,14150.416372
1.0,21,14150.431229
95.0,195,14170.776731
141.0,332,14205.718141
1.0,13,14205.730223
139.0,329,14241.286633
135.0,215,14261.84434
315.0,715,14342.540314
141.0,480,14381.517339
76.0,120,14390.391252
119.0,164,14403.888082
132.0,213,14422.302319
276.0,493,14462.884249
381.0,721,14523.345696
238.0,364,14553.151268
8.0,33,14553.685747
29.0,42,14556.070085
176.0,291,14579.32078
135.0,241,14599.273864
118.0,148,14611.353771
2.0,21,14611.407468
1.0,14,14611.418095
425.0,849,14681.270352
174.0,338,14707.968962
202.0,423,14741.510144
141.0,360,14769.948636
52.0,65,14774.935897
168.0,320,14800.230595
265.0,354,14829.813424
425.0,906,14905.289679
137.0,995,14987.031945
1.0,22,14987.051606
101.0,113,14996.071901
244.0,334,15023.755975
283.0,690,15080.609339
132.0,223,15097.545168
138.0,300,15122.385816
135.0,233,15140.324598
123.0,165,15152.595174
424.0,1115,15243.896879
47.0,50,15247.900725
124.0,182,15261.196888
343.0,612,15311.074361
141.0,264,15332.744954
296.0,607,15382.930802
102.0,115,15391.338741
1.0,19,15391.354033
239.0,491,15431.742332
102.0,150,15442.862555
201.0,343,15469.143269
133.0,176,15483.004332
140.0,227,15500.84453
1.0,23,15500.861563
135.0,192,15516.456271
222.0,277,15539.350718
114.0,164,15552.384326
106.0,201,15567.560804
107.0,155,15579.240023
88.0,163,15591.69118
488.0,875,15662.537656
256.0,411,15694.762778
178.0,268,15715.480612
393.0,731,15775.182232
26.0,100,15783.211838
269.0,426,15817.561841
60.0,106,15824.316299
40.0,45,15827.725881
141.0,449,15863.862196
139.0,275,15886.035728
10.0,38,15886.621482
177.0,271,15909.316802
59.0,73,15914.108689
1.0,21,15914.124169
62.0,63,15919.2098
254.0,322,15946.214643
65.0,88,15952.973586
425.0,889,16025.369644
7.0,26,16025.826164
149.0,438,16059.754844
122.0,179,16073.202948
280.0,562,16117.874858
1.0,26,16117.89402
133.0,202,16134.530385
231.0,309,16159.113489
242.0,429,16194.278448
13.0,25,16195.252626
293.0,674,16251.128981
123.0,169,16264.960833
133.0,209,16281.505131
127.0,166,16295.020276
97.0,136,16305.443823
173.0,365,16334.356028
180.0,331,16360.023525
136.0,223,16377.617279
162.0,267,16398.524189
119.0,143,16409.318193
69.0,77,16415.684509
1.0,6,16415.691752
118.0,174,16428.17147
53.0,78,16434.065423
227.0,502,16473.636273
121.0,234,16492.217678
129.0,176,16505.401303
111.0,147,16517.393708
140.0,210,16534.616101
89.0,102,16542.164161
5.0,30,16543.024398
283.0,507,16585.183317
627.0,1202,16683.381273
349.0,679,16740.131483
44.0,61,16744.344422
127.0,179,16757.81826
171.0,282,16780.179816
222.0,295,16803.221001
39.0,39,16806.227087
106.0,159,16818.316751
154.0,244,16838.423463
88.0,115,16846.390182
121.0,169,16860.04561
50.0,103,16866.591726
51.0,87,16871.297689
211.0,1527,16997.251492
1.0,19,16997.266322
6.0,8,16997.666297
131.0,234,17014.563174
291.0,588,17062.263304
170.0,318,17087.814605
1.0,28,17087.838282
315.0,494,17129.028282
298.0,473,17166.319386
1.0,21,17166.334682
31.0,32,17169.140276
3.0,20,17169.229437
78.0,120,17178.617941
104.0,125,17188.49166
1.0,14,17188.50212
127.0,272,17210.323249
1.0,26,17210.34179
137.0,216,17228.258882
1.0,10,17228.266778
44.0,53,17231.953109
46.0,59,17235.755197
413.0,645,17290.378166
132.0,184,17305.532396
1.0,23,17305.549814
382.0,564,17353.246962
275.0,499,17393.270405
281.0,452,17429.948745
1.0,22,17429.965415
425.0,678,17486.219439
459.0,796,17552.392935
425.0,771,17614.990958
140.0,249,17634.949112
139.0,247,17654.570771
61.0,80,17661.256914
130.0,191,17674.985667
1.0,18,17674.99982
115.0,129,17685.34712
137.0,403,17719.169655
117.0,197,17734.587442
277.0,452,17771.561413
274.0,428,17807.213844
18.0,31,17808.588747
120.0,152,17819.956867
138.0,227,17838.681003
276.0,528,17882.245769
402.0,723,17940.034981
182.0,294,17962.664902
1.0,7,17962.670824
94.0,114,17971.102026
310.0,693,18027.346972
85.0,112,18035.078186
77.0,107,18042.09646
113.0,141,18053.794351
141.0,384,18083.616868
117.0,190,18098.940527
141.0,304,18123.070365
11.0,26,18123.920915
118.0,128,18133.901011
108.0,122,18143.054066
1.0,21,18143.069051
40.0,43,18146.370602
221.0,341,18174.354761
116.0,167,18187.799628
139.0,236,18207.234544
103.0,118,18216.129366
275.0,476,18254.817188
117.0,193,18269.154309
1.0,14,18269.168527
127.0,160,18281.346808
70.0,106,18288.31852
103.0,134,18297.415374
137.0,234,18315.921144
137.0,234,18335.323626
101.0,126,18344.363992
40.0,52,18347.88625
241.0,420,18380.882523
98.0,159,18393.526029
194.0,602,18443.245105
354.0,640,18496.545207
138.0,219,18513.576654
398.0,645,18567.279676
1.0,21,18567.296159
263.0,630,18619.292999
3.0,10,18619.620005
141.0,374,18649.891979
140.0,295,18674.435682
238.0,377,18705.919435
103.0,126,18715.843298
85.0,110,18723.038064
322.0,812,18791.55619
6.0,17,18792.002758
261.0,394,18823.746919
96.0,144,18833.587483
66.0,77,18839.518578
135.0,195,18855.558251
1.0,19,18855.573786
295.0,484,18895.275786
141.0,323,18921.734488
135.0,209,18937.417861
124.0,153,18948.722973
141.0,377,18978.307293
91.0,127,18987.77369
1.0,21,18987.788474
137.0,308,19013.53455
104.0,141,19025.100009
136.0,425,19058.803095
188.0,313,19084.313715
138.0,300,19108.530358
260.0,426,19142.772309
11.0,20,19143.619857
347.0,594,19193.492754
138.0,225,19210.550007
118.0,146,19221.869036
1.0,23,19221.886176
15.0,16,19223.166201
136.0,240,19240.670136
109.0,169,19254.849901
239.0,452,19292.296693
137.0,204,19308.744241
124.0,219,19325.416646
272.0,431,19360.894536
1.0,20,19360.909082
137.0,489,19401.878986
118.0,300,19425.318684
55.0,64,19429.620733
418.0,653,19482.791473
280.0,1080,19570.449842
504.0,864,19640.937275
1.0,27,19640.960243
270.0,400,19674.68568
522.0,915,19750.381931
274.0,525,19793.698208
370.0,579,19841.506611
141.0,382,19872.607705
198.0,327,19899.799115
8.0,14,19900.52659
40.0,76,19904.351409
1.0,17,19904.366144
403.0,827,19972.703485
1.0,12,19972.714973
308.0,556,20018.345485
36.0,45,20021.209963
206.0,417,20053.967055
1.0,20,20053.982197
134.0,202,20070.474901
232.0,357,20099.262583
58.0,86,20103.94314
140.0,213,20121.459443
349.0,697,20179.402442
233.0,458,20217.45294
378.0,568,20263.792716
113.0,181,20276.296626
1.0,11,20276.306541
141.0,283,20300.260599
138.0,366,20330.050999
287.0,967,20410.377973
262.0,458,20446.778818
1.0,27,20446.797875
130.0,199,20463.261485
161.0,306,20487.647836
128.0,222,20504.124105
122.0,173,20517.442066
272.0,587,20564.308491
241.0,356,20591.899078
114.0,156,20603.755591
410.0,544,20649.181666
402.0,670,20704.696698
276.0,572,20752.00864
404.0,720,20810.268652
1.0,16,20810.633303
47.0,66,20814.910966
4.0,31,20815.988538
127.0,198,20832.280313
279.0,457,20869.356097
206.0,323,20895.174483
256.0,501,20935.481037
1.0,23,20935.497319
272.0,432,20971.356292
350.0,572,21017.675065
337.0,632,21070.626182
459.0,828,21140.84728
133.0,185,21154.235466
280.0,490,21193.097965
429.0,1043,21280.229214
130.0,168,21292.717051
413.0,705,21349.469805
126.0,165,21362.820912
101.0,182,21376.593387
4.0,33,21376.933883
60.0,61,21381.748003
331.0,693,21437.454535
243.0,529,21479.187924
138.0,223,21496.653912
422.0,771,21559.39334
47.0,56,21563.167726
1.0,10,21563.176152
122.0,151,21575.635099
1.0,17,21575.650949
102.0,134,21586.157105
171.0,343,21614.751953
90.0,105,21622.821907
1.0,10,21622.830156
229.0,371,21653.338631
35.0,76,21657.990794
3.0,65,21663.297593
19.0,108,21672.820006
15.0,33,21675.165272
1.0,23,21675.182388
11.0,88,21682.493927
8.0,44,21684.926544
1.0,24,21685.779601
1.0,35,21687.15775
11.0,49,21689.255464
10.0,71,21695.104017
18.0,78,21700.095121
6.0,52,21703.585991
13.0,48,21706.24174
283.0,479,21744.665102
409.0,680,21801.06066
268.0,379,21831.108901
1.0,9,21831.118795
113.0,148,21843.141539
