#{"env_id": "RegularMiniPacmanNoFrameskip-v0", "t_start": 1526847323.247679}
r,l,t
4.0,33,834.549892
56.0,110,843.310718
33.0,81,850.085449
22.0,88,856.870859
19.0,78,863.244359
1.0,29,864.145048
7.0,68,870.080786
46.0,152,881.280997
29.0,71,886.782419
14.0,40,888.948034
23.0,95,894.971057
11.0,43,897.385469
16.0,33,900.033183
31.0,57,904.187413
15.0,43,906.907028
9.0,49,911.205023
16.0,47,914.309293
8.0,27,915.893224
59.0,146,927.523326
10.0,32,928.851222
7.0,34,930.854402
4.0,43,932.112718
32.0,103,940.266372
8.0,27,941.19152
14.0,40,942.805948
43.0,256,963.529436
2.0,21,964.287897
22.0,98,970.419955
11.0,31,972.101912
10.0,43,973.943145
5.0,38,974.778155
1.0,12,974.78757
20.0,67,979.425852
6.0,22,980.783255
23.0,83,986.266681
5.0,13,986.694444
9.0,22,988.289964
1.0,13,988.300354
29.0,60,993.371323
9.0,79,999.920295
15.0,37,1002.911085
27.0,52,1007.149432
10.0,44,1010.721966
17.0,60,1015.673495
27.0,73,1020.704706
21.0,46,1023.811038
15.0,71,1028.8045
16.0,45,1031.968937
7.0,31,1034.094929
5.0,35,1034.982629
36.0,78,1040.150417
1.0,14,1040.162109
11.0,21,1041.379369
6.0,50,1045.07559
12.0,25,1046.083191
1.0,22,1047.333729
36.0,73,1052.247774
1.0,16,1052.26038
34.0,71,1057.314432
68.0,250,1077.631509
7.0,39,1080.538651
11.0,30,1082.013034
26.0,56,1086.087576
7.0,69,1091.883527
3.0,25,1092.186007
1.0,19,1092.201068
5.0,15,1092.692085
21.0,88,1098.607383
133.0,3000,1360.617374
1.0,18,1360.631876
15.0,15,1361.936297
7.0,34,1364.133598
3.0,36,1366.424641
1.0,18,1366.444366
12.0,49,1369.879383
4.0,40,1372.089342
51.0,108,1378.990992
17.0,62,1384.277737
20.0,59,1389.061481
19.0,67,1392.924032
16.0,78,1398.06453
19.0,76,1403.654339
18.0,45,1405.449966
10.0,101,1414.022995
14.0,50,1416.785609
19.0,72,1421.015881
19.0,59,1424.903626
4.0,46,1426.346062
12.0,64,1431.059322
37.0,69,1436.494955
36.0,135,1447.988988
17.0,29,1450.256362
29.0,78,1455.082594
10.0,98,1461.389699
9.0,45,1464.510845
118.0,3000,1723.680858
17.0,57,1728.478571
22.0,131,1738.531962
12.0,48,1741.536594
10.0,73,1747.59067
10.0,55,1750.356536
13.0,37,1752.91951
22.0,69,1757.110952
4.0,14,1757.243746
4.0,28,1757.668396
5.0,50,1761.889785
5.0,10,1762.371273
51.0,208,1779.327017
10.0,44,1781.110959
20.0,46,1784.053062
4.0,30,1784.417923
24.0,79,1790.13664
4.0,28,1791.908509
2.0,29,1792.844806
22.0,51,1795.355042
14.0,43,1797.145425
10.0,29,1799.267446
22.0,43,1801.800432
31.0,110,1810.220895
33.0,49,1813.925539
45.0,154,1826.91899
46.0,92,1833.082352
14.0,65,1837.78
47.0,171,1852.440823
20.0,46,1855.90259
69.0,195,1872.725789
44.0,81,1879.321973
7.0,54,1881.868698
2.0,15,1882.295024
10.0,48,1884.230848
31.0,89,1891.047473
28.0,60,1895.973392
5.0,16,1896.950955
12.0,43,1898.209439
24.0,81,1903.846362
9.0,32,1906.393458
15.0,46,1907.768749
28.0,84,1915.215671
13.0,49,1917.902095
24.0,117,1927.425429
8.0,38,1928.450894
30.0,74,1934.60343
10.0,32,1936.345034
58.0,136,1947.180501
19.0,35,1949.458634
2.0,33,1950.331835
11.0,44,1952.157473
26.0,74,1957.786635
19.0,54,1961.471128
63.0,138,1972.998548
29.0,103,1981.692278
23.0,63,1986.477208
31.0,112,1993.796
27.0,73,1997.97429
9.0,55,2001.46314
3.0,30,2001.79392
32.0,60,2004.878589
16.0,53,2007.48929
1.0,19,2007.504892
9.0,53,2011.567101
3.0,23,2012.015032
25.0,88,2018.541379
17.0,106,2027.537574
5.0,60,2030.581591
11.0,76,2036.743448
24.0,139,2046.959275
10.0,56,2049.988123
37.0,157,2062.83803
67.0,176,2076.406087
1.0,28,2077.91779
1.0,17,2077.930675
3.0,25,2078.908315
30.0,59,2082.936841
5.0,29,2083.405818
19.0,41,2086.870636
9.0,39,2089.547892
1.0,12,2089.557639
23.0,35,2092.108894
7.0,23,2093.657871
29.0,101,2101.101478
27.0,143,2111.603261
39.0,107,2120.246169
14.0,41,2123.27187
41.0,191,2139.258264
5.0,21,2140.127704
26.0,131,2150.474947
1.0,25,2150.49558
51.0,107,2159.639225
22.0,45,2162.595827
26.0,37,2165.284687
1.0,14,2165.295394
32.0,86,2172.732739
7.0,22,2173.931009
18.0,64,2176.742231
23.0,104,2184.456805
6.0,68,2187.843203
12.0,40,2189.640071
14.0,74,2195.77124
10.0,37,2197.396834
9.0,50,2201.25298
1.0,61,2204.263774
3.0,29,2204.591364
17.0,102,2211.955044
1.0,35,2213.036642
15.0,35,2215.888397
14.0,39,2219.008123
16.0,43,2222.044649
7.0,41,2225.265733
14.0,66,2230.054673
16.0,63,2233.19842
17.0,33,2234.872306
14.0,77,2239.973656
6.0,46,2241.707625
1.0,20,2241.72446
34.0,105,2250.766956
54.0,151,2263.126723
52.0,164,2274.735281
17.0,103,2281.677349
3.0,12,2281.996062
142.0,3000,2541.956513
15.0,62,2545.782091
19.0,88,2551.279798
4.0,82,2555.706259
66.0,136,2565.963742
25.0,43,2569.102805
17.0,29,2571.13572
12.0,49,2573.849955
36.0,59,2578.914179
3.0,30,2579.299464
1.0,23,2579.316631
6.0,14,2580.299898
47.0,123,2590.167869
68.0,144,2601.165951
34.0,61,2604.917973
58.0,178,2619.344688
52.0,103,2626.300982
86.0,188,2641.128877
12.0,48,2645.098017
23.0,69,2650.103219
8.0,33,2651.034631
50.0,106,2659.622897
7.0,36,2660.102275
6.0,30,2662.579797
11.0,31,2663.789339
16.0,29,2665.640552
9.0,26,2666.974832
1.0,36,2667.811025
4.0,22,2668.306585
48.0,84,2673.2712
1.0,20,2673.411187
121.0,3000,2932.640944
8.0,30,2934.820406
34.0,99,2942.2328
17.0,74,2947.890758
1.0,25,2947.913868
51.0,122,2958.388109
20.0,58,2963.384851
42.0,52,2967.293299
3.0,33,2968.323057
53.0,117,2976.727083
16.0,88,2982.855572
72.0,101,2990.95337
138.0,3000,3245.788911
8.0,23,3246.525308
12.0,19,3247.600034
1.0,18,3247.614633
32.0,70,3253.486753
53.0,96,3260.444869
55.0,76,3266.084773
4.0,25,3266.231001
1.0,26,3266.287193
56.0,95,3273.915771
14.0,46,3276.043604
66.0,148,3287.997522
11.0,33,3290.343508
33.0,60,3293.419622
50.0,100,3299.844846
46.0,56,3304.181986
15.0,34,3306.168957
71.0,115,3313.558439
44.0,58,3317.579944
46.0,63,3321.79721
57.0,97,3329.28702
53.0,79,3336.059321
4.0,29,3336.40547
52.0,125,3345.101365
59.0,109,3353.73766
30.0,37,3356.4293
8.0,44,3358.127937
56.0,101,3364.543781
61.0,169,3377.342283
16.0,33,3379.106601
20.0,68,3383.096369
40.0,52,3387.122849
3.0,51,3389.525089
56.0,105,3397.039159
15.0,23,3398.390033
10.0,17,3399.55326
3.0,24,3400.428253
62.0,125,3410.92159
1.0,28,3411.30805
6.0,26,3412.503544
52.0,79,3419.010952
3.0,31,3419.121005
28.0,43,3422.327029
11.0,21,3423.500523
11.0,25,3424.337218
58.0,103,3432.189772
48.0,71,3437.452196
77.0,204,3453.148834
54.0,117,3461.164372
66.0,138,3472.40301
64.0,128,3482.36488
1.0,15,3482.377456
6.0,23,3483.848442
28.0,61,3488.209476
67.0,95,3495.310521
22.0,47,3497.109613
67.0,109,3505.525841
33.0,35,3508.407847
57.0,104,3515.980843
49.0,101,3523.202674
6.0,8,3523.671717
25.0,51,3527.064096
57.0,116,3535.162641
29.0,45,3538.128432
3.0,38,3540.678928
73.0,101,3548.29653
63.0,111,3557.706035
55.0,115,3566.55098
6.0,11,3566.970222
49.0,83,3572.51413
26.0,46,3574.728623
52.0,152,3586.718804
55.0,70,3591.689876
12.0,24,3592.853316
8.0,24,3593.370329
71.0,198,3607.865397
4.0,28,3608.703101
48.0,72,3613.759115
1.0,18,3613.773098
48.0,65,3619.096759
56.0,96,3625.541789
59.0,113,3633.168052
2.0,17,3634.209426
2.0,36,3635.136576
62.0,131,3644.00539
10.0,74,3648.197919
1.0,11,3648.206891
62.0,96,3655.980374
26.0,51,3658.896746
27.0,39,3661.88269
77.0,141,3671.83509
60.0,89,3679.125559
129.0,3000,3935.013355
14.0,24,3936.690037
1.0,21,3936.707701
32.0,40,3939.789073
58.0,106,3946.538161
58.0,133,3955.364979
2.0,14,3955.415078
77.0,106,3964.212766
10.0,42,3965.446012
68.0,153,3976.758883
23.0,31,3978.837678
15.0,20,3980.098752
56.0,121,3988.370539
63.0,93,3996.305774
67.0,203,4013.347437
7.0,17,4013.827542
1.0,16,4014.23178
37.0,106,4021.588804
56.0,86,4026.706768
32.0,78,4031.188716
61.0,141,4040.858472
12.0,24,4041.774272
16.0,39,4043.40076
66.0,130,4052.410773
8.0,25,4053.153817
12.0,27,4054.11266
50.0,90,4059.564169
14.0,27,4060.957291
87.0,319,4086.609464
65.0,181,4099.972751
81.0,190,4115.785056
7.0,22,4116.334379
3.0,29,4116.681151
72.0,95,4123.782877
5.0,10,4124.324048
64.0,84,4130.542965
75.0,152,4142.908346
56.0,96,4150.240042
77.0,212,4165.739664
72.0,128,4174.609416
11.0,44,4176.744462
1.0,25,4178.095395
50.0,95,4184.384376
54.0,66,4189.382076
10.0,17,4190.204769
6.0,15,4190.888842
1.0,53,4194.756746
52.0,151,4204.924774
66.0,166,4217.208523
59.0,134,4226.555686
37.0,63,4229.476444
1.0,20,4229.492167
5.0,9,4229.948981
52.0,67,4235.451087
57.0,77,4240.974886
144.0,3000,4500.569792
51.0,75,4504.975911
49.0,49,4508.784227
143.0,3000,4766.713798
77.0,177,4780.00167
58.0,70,4785.227788
79.0,141,4797.290522
57.0,80,4803.208603
1.0,18,4803.223109
18.0,38,4805.888798
81.0,144,4816.486128
75.0,127,4827.056702
50.0,63,4831.437182
50.0,98,4838.456348
21.0,28,4840.242436
30.0,79,4845.987349
64.0,85,4853.908178
45.0,76,4860.404327
50.0,72,4866.434587
1.0,17,4866.449541
61.0,82,4873.277363
17.0,27,4874.939062
1.0,26,4874.959568
24.0,27,4876.923103
69.0,104,4885.47282
16.0,47,4889.019591
26.0,50,4891.29629
56.0,79,4895.970716
59.0,77,4901.724919
93.0,103,4909.969072
87.0,129,4920.609494
2.0,43,4922.640712
145.0,3000,5180.231206
84.0,143,5191.748582
56.0,138,5203.33884
89.0,253,5224.010583
41.0,56,5228.906277
136.0,3000,5492.883174
54.0,101,5499.655538
12.0,39,5500.962214
87.0,155,5513.285327
11.0,37,5514.172584
16.0,30,5516.492949
23.0,55,5519.952078
44.0,62,5524.710981
44.0,67,5528.548908
93.0,141,5538.698134
36.0,52,5542.518857
121.0,278,5564.07701
63.0,82,5569.497057
98.0,152,5582.138592
36.0,45,5585.704195
79.0,149,5596.53535
109.0,246,5616.050926
58.0,90,5624.37091
89.0,110,5634.922278
6.0,9,5635.435526
110.0,214,5656.502461
65.0,99,5663.65003
85.0,116,5674.994672
4.0,23,5675.400122
87.0,114,5685.02513
1.0,27,5685.052513
105.0,156,5700.775538
104.0,175,5715.468802
58.0,104,5723.414079
63.0,88,5730.332784
1.0,24,5730.352784
59.0,111,5740.823138
142.0,3000,6040.496131
106.0,215,6062.099271
21.0,24,6064.165169
82.0,89,6072.997767
83.0,196,6090.009971
65.0,84,6097.880891
24.0,25,6100.051725
60.0,89,6106.629469
91.0,168,6121.091161
140.0,3000,6424.120841
99.0,140,6437.367076
76.0,89,6445.517647
94.0,205,6463.258501
13.0,21,6464.390781
92.0,117,6475.934143
1.0,14,6475.947047
80.0,114,6487.622836
99.0,185,6504.669218
9.0,18,6505.324033
104.0,204,6524.297875
110.0,213,6545.81478
100.0,121,6557.256815
20.0,74,6563.933271
79.0,90,6572.124274
1.0,11,6572.134673
61.0,77,6578.649758
28.0,39,6581.77018
78.0,107,6589.876545
6.0,34,6591.006661
1.0,13,6591.017167
74.0,101,6599.612455
85.0,123,6611.497221
4.0,68,6617.555413
43.0,55,6622.469754
53.0,70,6628.204068
1.0,26,6628.771088
29.0,38,6631.70315
98.0,117,6642.719848
3.0,5,6642.828966
111.0,218,6662.399083
104.0,232,6683.460542
85.0,107,6694.031911
51.0,68,6700.436101
99.0,208,6719.033605
61.0,65,6724.70051
63.0,98,6734.628042
7.0,25,6735.186276
94.0,173,6751.41327
88.0,156,6764.077968
144.0,3000,7065.425005
115.0,223,7085.12909
30.0,47,7088.115967
3.0,25,7088.242423
17.0,35,7089.863776
4.0,27,7090.314413
110.0,199,7109.368135
6.0,26,7109.878242
24.0,30,7112.868412
57.0,79,7118.597242
78.0,89,7126.677456
95.0,134,7137.517586
106.0,137,7150.629452
60.0,69,7156.4954
88.0,127,7168.429884
172.0,2148,7379.7726
43.0,62,7384.005483
19.0,31,7385.943257
106.0,148,7399.774585
85.0,146,7412.304735
16.0,27,7413.840722
29.0,49,7417.540322
103.0,148,7430.821325
2.0,31,7430.886745
60.0,98,7438.256706
85.0,150,7450.844456
52.0,63,7456.224699
104.0,173,7471.185396
79.0,89,7478.661004
18.0,54,7481.155081
1.0,20,7481.171276
74.0,92,7489.881296
1.0,21,7489.897899
29.0,38,7492.967472
71.0,87,7500.526727
46.0,55,7504.954126
83.0,148,7518.613988
117.0,210,7537.37276
83.0,122,7547.251783
120.0,234,7565.223151
82.0,115,7573.653329
28.0,53,7576.652982
109.0,193,7592.2856
221.0,1690,7734.638752
20.0,22,7736.310394
2.0,27,7736.653954
85.0,113,7745.862638
10.0,29,7746.705364
27.0,45,7749.282863
1.0,9,7749.290665
65.0,84,7756.183747
122.0,189,7770.809205
13.0,36,7771.737906
93.0,110,7780.579264
20.0,22,7782.259724
53.0,73,7786.765525
106.0,178,7800.705012
60.0,80,7805.296625
131.0,297,7829.324499
52.0,66,7833.678076
65.0,86,7839.313162
1.0,13,7839.323797
13.0,20,7840.579872
13.0,22,7841.715445
1.0,23,7841.732175
61.0,69,7847.280713
36.0,42,7850.234071
108.0,140,7860.415793
55.0,85,7866.60336
101.0,126,7876.940764
65.0,108,7884.119614
1.0,23,7884.136552
124.0,239,7903.747607
69.0,93,7911.57347
118.0,199,7926.033665
5.0,32,7926.430705
10.0,18,7927.248236
1.0,22,7927.264884
250.0,2170,8112.026718
124.0,207,8129.153012
77.0,122,8137.93462
119.0,212,8155.681074
117.0,224,8173.338827
54.0,82,8178.395787
48.0,63,8182.179148
52.0,79,8187.099652
6.0,30,8187.581313
111.0,174,8200.145791
58.0,80,8205.654718
1.0,27,8205.673993
9.0,9,8206.203868
1.0,25,8206.222585
56.0,58,8210.746685
144.0,3000,8464.002309
70.0,94,8471.407142
121.0,215,8488.799733
109.0,144,8499.569817
1.0,23,8499.586257
100.0,117,8509.332103
109.0,140,8520.557328
14.0,16,8521.714972
95.0,123,8531.655984
44.0,67,8535.342614
73.0,79,8541.636049
51.0,61,8545.721607
94.0,124,8555.825558
20.0,42,8557.599459
1.0,26,8557.618749
238.0,2235,8748.975012
120.0,188,8763.78405
59.0,81,8769.187882
38.0,47,8772.648542
86.0,113,8780.552442
47.0,73,8784.289612
84.0,114,8793.466324
125.0,243,8813.229758
123.0,182,8828.833138
1.0,20,8828.848603
96.0,122,8838.521435
28.0,32,8840.728329
119.0,246,8860.097378
111.0,166,8872.495769
121.0,238,8889.93449
93.0,137,8900.218982
24.0,24,8902.264596
260.0,3000,9153.422274
127.0,245,9173.860684
83.0,111,9182.322821
1.0,27,9182.341927
107.0,149,9195.053998
59.0,68,9200.223152
76.0,97,9206.794317
126.0,224,9225.701016
126.0,191,9240.738849
131.0,308,9264.990615
10.0,24,9265.886981
1.0,17,9265.90341
141.0,3000,9520.701487
84.0,115,9529.426013
78.0,91,9536.998619
7.0,28,9537.488608
9.0,32,9538.333839
53.0,59,9542.802109
133.0,284,9564.149858
43.0,52,9567.760871
132.0,250,9587.336498
65.0,80,9593.927683
124.0,356,9622.102781
107.0,143,9633.732841
29.0,49,9635.968611
168.0,623,9687.627938
137.0,253,9707.575385
127.0,227,9726.149141
45.0,62,9729.929332
43.0,48,9733.224805
137.0,245,9753.528136
92.0,107,9762.326417
9.0,12,9762.857769
113.0,221,9780.18697
66.0,71,9785.994756
127.0,219,9803.32683
1.0,21,9803.341813
92.0,114,9812.532526
64.0,80,9818.313921
72.0,124,9828.96937
1.0,20,9828.984496
142.0,3000,10089.030023
60.0,75,10094.440951
1.0,9,10094.448914
103.0,115,10105.020725
106.0,179,10118.396209
133.0,284,10144.730753
135.0,350,10174.482579
1.0,29,10174.505448
9.0,19,10176.260894
105.0,136,10188.576583
18.0,35,10190.004645
6.0,18,10190.457434
48.0,55,10194.928262
114.0,163,10206.756548
33.0,49,10209.669065
106.0,137,10219.814762
46.0,56,10223.557572
47.0,64,10228.998544
126.0,199,10244.183267
55.0,68,10248.794428
4.0,15,10248.923908
60.0,66,10254.268984
72.0,80,10260.548095
114.0,168,10274.727293
136.0,259,10295.923925
2.0,15,10296.322578
80.0,108,10304.931652
136.0,279,10328.717918
128.0,224,10345.656646
60.0,76,10350.936085
1.0,11,10350.945222
21.0,39,10352.677179
125.0,193,10368.344097
55.0,78,10372.71169
121.0,171,10386.967364
38.0,45,10390.928844
119.0,149,10403.867037
106.0,128,10413.424526
75.0,93,10420.725134
105.0,128,10431.106922
83.0,148,10443.675993
31.0,44,10446.527492
67.0,98,10453.778929
81.0,131,10462.694492
1.0,22,10464.047075
89.0,179,10478.512252
106.0,160,10491.404512
1.0,21,10491.419883
133.0,271,10513.523764
82.0,89,10520.328986
127.0,197,10536.696704
125.0,191,10551.815558
1.0,15,10551.831201
116.0,192,10568.155454
119.0,147,10579.645673
79.0,79,10585.953907
1.0,14,10586.041367
75.0,84,10592.546192
106.0,124,10601.583586
13.0,41,10602.841071
238.0,1138,10701.204787
1.0,11,10701.213293
141.0,351,10731.19248
43.0,54,10734.982431
4.0,42,10738.397669
84.0,102,10747.217288
109.0,142,10759.199185
118.0,159,10771.261176
97.0,133,10782.950994
21.0,43,10784.85867
123.0,172,10800.008068
121.0,208,10816.539892
67.0,152,10827.702176
1.0,21,10827.717376
95.0,125,10837.964231
130.0,295,10861.736477
1.0,81,10866.467395
34.0,60,10869.397437
78.0,80,10875.879211
1.0,21,10875.894559
24.0,25,10878.254408
98.0,122,10887.789347
134.0,221,10904.040683
194.0,1955,11068.450762
104.0,179,11083.601374
136.0,234,11103.298171
207.0,2738,11333.745492
115.0,162,11346.413493
138.0,255,11369.192054
135.0,260,11390.151477
113.0,164,11402.507217
132.0,232,11420.247827
77.0,92,11426.789411
1.0,10,11426.797134
269.0,461,11469.165448
137.0,348,11500.785235
4.0,34,11501.222495
269.0,392,11534.058434
53.0,72,11538.471763
132.0,220,11555.990656
24.0,24,11557.786262
137.0,220,11574.946423
11.0,34,11575.846402
189.0,312,11602.000014
266.0,394,11633.669646
42.0,54,11636.988914
106.0,146,11647.035072
141.0,262,11667.225189
1.0,28,11667.245291
113.0,138,11678.501451
84.0,120,11687.208075
138.0,268,11709.315415
1.0,13,11709.325453
18.0,27,11710.537761
132.0,201,11725.260185
181.0,543,11768.523237
101.0,122,11777.295923
25.0,27,11779.638172
95.0,103,11787.402995
116.0,142,11798.34525
54.0,73,11803.647839
141.0,367,11832.857424
376.0,568,11879.417816
94.0,124,11887.514744
267.0,390,11919.917037
351.0,641,11975.816754
84.0,117,11985.118169
279.0,574,12033.88829
1.0,24,12034.451007
32.0,52,12039.024724
1.0,11,12039.033713
5.0,17,12039.416115
414.0,891,12119.078603
128.0,177,12134.143152
133.0,204,12149.939862
215.0,403,12183.938303
132.0,239,12202.621638
1.0,10,12202.629668
282.0,616,12252.248519
76.0,80,12259.078889
80.0,96,12265.970065
98.0,110,12274.607114
107.0,134,12284.895814
1.0,8,12284.903486
166.0,284,12307.684263
163.0,255,12327.563909
75.0,136,12337.465422
118.0,177,12351.89677
262.0,457,12388.968851
141.0,261,12409.962445
1.0,24,12409.980043
42.0,43,12413.304578
138.0,218,12431.459456
141.0,283,12454.862199
50.0,79,12459.116185
17.0,28,12460.704869
94.0,131,12469.945227
1.0,18,12469.958313
129.0,175,12484.467045
108.0,133,12494.637088
134.0,191,12510.633541
104.0,151,12522.108216
1.0,14,12522.118558
129.0,178,12536.273374
254.0,548,12580.541429
133.0,271,12602.052857
116.0,150,12614.39711
135.0,230,12632.165519
109.0,193,12648.297302
84.0,138,12658.433944
131.0,227,12674.716829
6.0,17,12675.158671
290.0,513,12718.519609
1.0,8,12718.525838
4.0,24,12718.85867
8.0,33,12719.374731
130.0,224,12736.727377
120.0,185,12752.05742
129.0,188,12766.039799
141.0,489,12808.36947
55.0,89,12813.694596
148.0,292,12839.869833
214.0,322,12868.490348
136.0,260,12889.634067
251.0,667,12949.259092
72.0,81,12955.417835
127.0,218,12973.383896
254.0,423,13011.136082
275.0,447,13049.110449
2.0,26,13049.168204
365.0,630,13102.598579
80.0,97,13109.019617
141.0,623,13162.246667
127.0,217,13179.403254
1.0,24,13179.419978
89.0,98,13187.619085
2.0,18,13187.671175
247.0,567,13236.533644
15.0,36,13237.803705
4.0,38,13240.418437
279.0,542,13286.859035
4.0,26,13287.322534
77.0,89,13294.31127
1.0,15,13294.322868
131.0,162,13307.118839
112.0,153,13317.978124
120.0,163,13329.684853
1.0,20,13329.699323
279.0,429,13367.439622
38.0,41,13370.867955
159.0,260,13391.911879
48.0,64,13396.357072
1.0,25,13396.377868
408.0,790,13465.997155
342.0,622,13519.246747
66.0,68,13524.78253
139.0,268,13546.407665
215.0,347,13574.464185
140.0,272,13598.535076
130.0,216,13615.406796
26.0,42,13617.478075
257.0,326,13645.332849
134.0,170,13659.965884
3.0,14,13660.291026
29.0,31,13662.735958
123.0,216,13678.898543
43.0,69,13682.023647
365.0,581,13731.728951
181.0,308,13756.207
138.0,230,13775.492222
306.0,591,13826.039238
17.0,17,13827.551362
104.0,128,13837.375171
123.0,164,13850.319672
74.0,82,13857.293578
406.0,707,13917.612642
29.0,56,13920.482189
301.0,450,13959.477324
76.0,86,13966.691365
154.0,352,13995.987802
47.0,59,13999.731855
283.0,535,14044.130578
118.0,162,14055.552568
225.0,323,14084.397993
271.0,535,14133.837323
306.0,490,14182.539718
18.0,32,14184.598144
141.0,337,14220.326719
249.0,377,14254.602805
218.0,495,14318.495322
113.0,161,14331.709918
148.0,261,14353.753507
196.0,547,14400.028467
223.0,424,14436.123895
130.0,207,14452.777718
186.0,403,14485.42749
73.0,85,14491.347102
277.0,590,14539.803648
139.0,224,14556.611247
4.0,31,14557.205112
10.0,24,14558.036292
277.0,489,14597.026705
117.0,156,14608.880815
356.0,630,14660.553529
453.0,875,14732.187162
302.0,520,14774.403631
420.0,652,14826.836045
321.0,617,14876.652265
227.0,370,14906.508207
418.0,895,14980.660903
131.0,196,14996.084547
141.0,356,15025.242
11.0,36,15028.213148
134.0,241,15046.413955
118.0,205,15061.741029
130.0,230,15078.467366
357.0,541,15122.361581
138.0,273,15143.752524
1.0,25,15143.770527
133.0,229,15162.477872
126.0,214,15179.531398
65.0,95,15186.835145
1.0,22,15186.850553
99.0,131,15197.841477
309.0,569,15243.238903
125.0,195,15259.099888
29.0,45,15262.708172
396.0,947,15340.441003
259.0,586,15388.823075
1.0,12,15388.832178
74.0,77,15394.977566
125.0,169,15407.164485
75.0,89,15413.500958
277.0,466,15450.742241
199.0,323,15475.561539
1.0,26,15475.579262
139.0,217,15493.369191
387.0,656,15547.193716
99.0,190,15562.030692
122.0,206,15577.87466
103.0,131,15587.48138
273.0,467,15625.87032
128.0,166,15639.043124
111.0,156,15651.373115
140.0,220,15668.737926
115.0,165,15681.144476
196.0,328,15707.051319
21.0,21,15708.720516
391.0,676,15764.461657
55.0,66,15769.4716
141.0,846,15840.742745
139.0,219,15858.648543
138.0,287,15881.895648
120.0,172,15895.62709
5.0,29,15896.008154
26.0,32,15898.412325
5.0,33,15899.690603
299.0,772,15962.063824
1.0,14,15962.073828
326.0,504,16003.122336
123.0,184,16018.306147
5.0,21,16018.730923
277.0,456,16054.275173
277.0,512,16095.22995
5.0,9,16095.597692
321.0,658,16150.129982
402.0,672,16205.529148
1.0,27,16205.54872
130.0,520,16248.970809
79.0,99,16255.340961
75.0,132,16264.925753
1.0,30,16264.947846
43.0,41,16268.357731
2.0,29,16269.623772
131.0,184,16284.111619
267.0,381,16315.095881
1.0,20,16315.10945
283.0,522,16358.825917
343.0,690,16414.892925
294.0,652,16469.069395
101.0,126,16479.020685
137.0,314,16503.413749
412.0,621,16553.686433
36.0,46,16556.722125
128.0,227,16575.556595
1.0,18,16575.569383
267.0,1022,16660.213476
266.0,559,16704.449326
1.0,12,16704.458483
13.0,23,16705.422135
24.0,31,16707.526538
269.0,487,16746.753234
136.0,191,16761.493927
257.0,419,16796.555631
220.0,368,16826.165073
39.0,58,16829.653324
136.0,225,16847.399715
266.0,597,16897.435623
141.0,272,16919.172324
79.0,107,16926.315741
336.0,846,16996.005999
113.0,126,17005.879313
252.0,404,17038.585301
232.0,544,17083.503098
248.0,510,17123.683175
424.0,875,17196.297128
136.0,184,17210.63827
278.0,670,17265.795835
127.0,190,17280.316139
1.0,15,17280.327069
109.0,122,17290.049845
378.0,603,17338.98562
27.0,57,17341.466633
8.0,17,17342.332644
281.0,459,17379.599208
96.0,131,17388.842721
1.0,16,17388.854305
349.0,527,17432.071716
172.0,253,17452.154926
131.0,220,17468.44392
1.0,16,17468.455901
