#{"env_id": "RegularMiniPacmanNoFrameskip-v0", "t_start": 1526847323.1978495}
r,l,t
2.0,25,675.376688
30.0,71,680.868457
5.0,46,682.628075
3.0,30,683.042101
10.0,27,684.730458
16.0,25,686.512477
12.0,59,689.280543
6.0,53,691.64085
14.0,34,694.487606
22.0,107,702.776099
29.0,75,707.837355
1.0,18,707.851763
29.0,116,716.809227
34.0,93,723.153016
6.0,43,724.446543
25.0,90,729.563518
11.0,37,732.559358
25.0,62,736.785824
8.0,45,738.544668
9.0,51,741.050714
12.0,102,748.069335
5.0,29,750.188178
8.0,61,752.781734
7.0,20,753.329014
25.0,54,756.231566
8.0,26,758.299002
1.0,18,758.314615
11.0,39,760.88972
20.0,84,765.906057
3.0,51,768.50736
24.0,69,773.089786
25.0,97,781.136625
54.0,171,793.890889
3.0,48,796.833299
3.0,15,796.921369
3.0,20,797.644848
10.0,26,799.766432
8.0,45,802.102316
28.0,76,808.498762
22.0,79,814.774602
19.0,61,818.661494
32.0,85,823.791186
1.0,19,823.816635
35.0,87,831.049378
9.0,33,832.692795
9.0,33,835.300978
14.0,92,840.500885
1.0,27,840.523405
10.0,45,844.204563
56.0,105,851.337374
17.0,57,855.742639
1.0,26,855.762033
18.0,34,858.25685
35.0,93,864.567478
3.0,30,864.905198
5.0,24,865.341601
5.0,44,867.334136
1.0,16,867.34678
6.0,86,873.610741
16.0,46,876.938458
14.0,81,882.197199
120.0,3000,1139.393472
4.0,27,1141.599798
9.0,39,1143.457225
24.0,94,1149.721532
5.0,29,1150.553244
36.0,91,1156.853106
21.0,60,1161.624092
6.0,25,1163.406364
6.0,43,1167.165688
8.0,29,1168.904455
10.0,35,1169.996423
12.0,43,1172.84628
1.0,24,1172.879179
7.0,38,1176.113503
9.0,34,1178.177558
6.0,27,1179.871012
1.0,23,1179.89445
19.0,86,1187.05061
12.0,53,1190.49554
35.0,90,1197.920183
5.0,40,1200.355025
1.0,19,1200.373429
31.0,81,1207.478604
8.0,13,1208.455912
6.0,26,1209.878495
18.0,400,1243.592724
1.0,45,1245.916384
1.0,26,1246.214559
9.0,121,1255.630652
7.0,69,1260.188906
15.0,59,1263.740759
45.0,144,1274.914985
9.0,40,1277.486659
36.0,128,1287.555935
7.0,26,1288.096536
27.0,89,1293.530581
3.0,33,1294.410057
121.0,3000,1553.845154
1.0,22,1553.865807
14.0,38,1556.543239
14.0,32,1559.153281
20.0,74,1565.252852
19.0,89,1571.251008
9.0,66,1575.692276
22.0,102,1582.397024
15.0,28,1583.881443
27.0,71,1588.891877
10.0,97,1596.269201
24.0,81,1600.681643
46.0,113,1609.718848
9.0,47,1611.16167
4.0,17,1611.593583
33.0,80,1617.852667
17.0,66,1622.663063
20.0,91,1628.619697
4.0,56,1631.614062
9.0,28,1634.089043
21.0,75,1638.948464
34.0,106,1645.708379
18.0,71,1651.128639
4.0,33,1651.583746
15.0,85,1657.026552
2.0,31,1659.16587
9.0,107,1667.420273
20.0,85,1673.577557
3.0,27,1674.297707
23.0,44,1677.400724
6.0,54,1680.968362
26.0,130,1689.593494
51.0,104,1698.372469
17.0,112,1705.968874
8.0,44,1707.783185
8.0,69,1713.432849
24.0,69,1717.306416
7.0,40,1718.966406
8.0,24,1719.92381
18.0,54,1722.938179
34.0,138,1733.185467
3.0,46,1734.637856
4.0,32,1735.570561
20.0,72,1739.573768
16.0,48,1743.752404
13.0,41,1745.872235
9.0,15,1746.81076
16.0,47,1749.100327
25.0,95,1755.438268
28.0,60,1758.975445
15.0,77,1763.260772
18.0,49,1767.267062
2.0,10,1767.579833
1.0,19,1767.632681
3.0,20,1767.729662
12.0,64,1771.479189
64.0,121,1779.330775
40.0,167,1793.321815
35.0,127,1801.936658
14.0,49,1805.322034
1.0,10,1805.330253
26.0,74,1811.49264
8.0,58,1815.008593
20.0,93,1820.623365
8.0,33,1822.62021
7.0,45,1825.026038
17.0,64,1829.13098
36.0,95,1835.823498
3.0,40,1837.475317
134.0,3000,2096.772405
49.0,149,2109.268124
6.0,24,2110.458166
48.0,184,2126.338388
22.0,119,2134.222664
25.0,120,2143.783273
10.0,31,2145.023868
13.0,41,2146.555697
47.0,122,2156.164131
3.0,16,2156.785041
4.0,34,2157.232308
43.0,154,2168.696051
6.0,41,2169.846743
54.0,113,2179.305203
1.0,17,2179.323053
12.0,34,2181.455576
9.0,44,2183.644018
24.0,124,2193.531774
12.0,35,2194.900391
6.0,80,2200.013353
32.0,88,2206.516726
15.0,71,2210.765365
1.0,15,2210.780907
8.0,17,2212.055687
6.0,37,2213.366969
9.0,35,2215.50351
7.0,98,2222.471503
7.0,16,2223.392308
33.0,126,2234.097905
38.0,117,2242.560385
1.0,13,2243.475002
7.0,40,2244.808569
51.0,134,2255.235348
8.0,28,2257.44105
21.0,61,2262.386983
29.0,47,2264.965173
1.0,16,2264.984562
38.0,59,2269.769937
1.0,46,2272.61393
22.0,103,2281.147774
34.0,72,2286.063061
23.0,66,2291.271507
5.0,5,2291.644203
6.0,50,2295.63288
52.0,134,2305.296073
7.0,32,2307.480507
10.0,29,2309.095245
19.0,37,2311.22487
16.0,36,2314.298581
13.0,67,2317.483183
74.0,209,2334.244415
36.0,64,2337.686381
28.0,40,2341.101373
20.0,88,2346.522069
26.0,91,2354.355496
5.0,38,2357.030077
44.0,91,2363.496333
16.0,79,2367.838658
17.0,90,2374.234945
8.0,29,2375.255181
26.0,63,2378.63852
2.0,26,2378.699557
28.0,79,2383.546608
4.0,28,2384.423238
6.0,29,2385.760573
8.0,42,2387.795546
27.0,81,2394.441258
1.0,19,2394.462281
13.0,41,2397.895493
23.0,138,2408.157664
14.0,49,2410.298768
33.0,90,2417.025019
5.0,38,2418.753765
39.0,87,2426.094907
8.0,25,2427.721609
17.0,53,2430.957264
1.0,15,2430.981772
8.0,23,2431.923383
19.0,45,2435.476755
8.0,23,2436.391103
6.0,28,2437.250291
29.0,65,2442.034714
1.0,14,2442.049065
36.0,121,2451.582701
1.0,27,2451.60294
12.0,63,2456.868583
10.0,47,2458.602545
56.0,197,2473.349823
17.0,34,2475.580987
16.0,53,2477.708539
2.0,22,2477.769942
37.0,89,2485.01636
49.0,138,2494.206066
35.0,122,2503.992985
55.0,106,2512.46177
21.0,70,2517.738663
50.0,115,2527.449219
39.0,116,2535.616656
38.0,72,2540.695201
2.0,25,2541.897214
2.0,31,2542.532068
8.0,59,2546.678694
23.0,73,2552.755197
10.0,50,2554.786124
52.0,85,2560.524759
1.0,27,2560.594313
2.0,17,2560.95929
20.0,85,2565.623587
59.0,181,2580.344171
17.0,38,2582.947025
3.0,22,2583.246614
42.0,84,2589.401023
6.0,35,2590.643507
3.0,10,2590.990026
45.0,86,2597.083116
70.0,180,2611.245041
45.0,106,2620.233569
113.0,3000,2877.960405
23.0,30,2880.106177
3.0,35,2880.971249
19.0,33,2882.584491
4.0,28,2884.464158
6.0,15,2884.882609
1.0,18,2884.899802
47.0,67,2890.85206
3.0,24,2890.943996
51.0,130,2902.15683
1.0,16,2902.172631
44.0,80,2908.792634
4.0,34,2911.754514
28.0,80,2917.463369
36.0,75,2923.580608
1.0,19,2923.595196
21.0,54,2927.940514
11.0,44,2930.018181
83.0,242,2948.623388
1.0,16,2948.638028
37.0,68,2954.048257
29.0,75,2959.133782
53.0,96,2965.565959
2.0,25,2965.679284
10.0,43,2968.225169
19.0,167,2980.749745
58.0,94,2987.19667
18.0,52,2990.534125
3.0,9,2990.862533
9.0,54,2994.030281
14.0,22,2995.238601
64.0,112,3003.042784
62.0,130,3013.683252
1.0,26,3013.704401
44.0,70,3019.267153
5.0,66,3023.435815
55.0,130,3033.526572
50.0,109,3042.179946
3.0,33,3042.372164
56.0,94,3049.158993
45.0,111,3056.668191
43.0,81,3063.093669
24.0,54,3067.126058
2.0,25,3067.181966
4.0,5,3067.306584
58.0,133,3077.914016
1.0,14,3077.926281
41.0,68,3083.399089
24.0,78,3088.838974
1.0,29,3088.863754
58.0,115,3098.312803
38.0,83,3104.44734
56.0,108,3113.28515
17.0,45,3116.230407
60.0,87,3123.341756
54.0,116,3130.955322
1.0,36,3133.053595
71.0,154,3144.080231
2.0,29,3144.378243
42.0,68,3148.69756
9.0,34,3150.019419
4.0,31,3150.450401
55.0,102,3158.903941
63.0,140,3168.755777
55.0,83,3174.821419
5.0,31,3175.3114
51.0,142,3187.032171
2.0,11,3187.446958
60.0,102,3194.800988
24.0,24,3196.854404
1.0,18,3196.872385
3.0,41,3199.810213
9.0,9,3200.400845
6.0,35,3201.272469
66.0,118,3209.751858
56.0,116,3218.980766
62.0,107,3226.71053
13.0,22,3227.900663
13.0,44,3230.956894
1.0,12,3230.971946
1.0,15,3230.983063
42.0,48,3234.819889
84.0,145,3245.742653
51.0,105,3253.721935
69.0,96,3261.837721
9.0,48,3263.521106
12.0,20,3264.562883
50.0,91,3270.12789
12.0,19,3271.280598
1.0,13,3271.293221
26.0,102,3279.521237
62.0,177,3294.590967
67.0,138,3305.367705
55.0,82,3310.929817
20.0,24,3312.428458
47.0,98,3320.093585
37.0,54,3323.220399
11.0,35,3324.616231
55.0,145,3336.962327
46.0,123,3346.863558
56.0,84,3353.827074
11.0,28,3356.076465
61.0,113,3364.201237
56.0,92,3370.233251
10.0,12,3370.841777
51.0,100,3377.334457
10.0,30,3377.990563
53.0,107,3384.931064
63.0,141,3396.579523
51.0,121,3406.654415
12.0,38,3407.855543
144.0,3000,3663.515199
1.0,28,3663.538739
127.0,3000,3919.549559
29.0,42,3921.828583
1.0,18,3921.84375
48.0,56,3926.071522
19.0,72,3929.916963
1.0,22,3930.410518
33.0,64,3933.940928
47.0,87,3940.585711
138.0,3000,4195.192
92.0,128,4205.460648
1.0,26,4207.046586
65.0,106,4215.89746
32.0,33,4218.547135
11.0,50,4220.204756
5.0,38,4221.330962
4.0,29,4221.801509
31.0,54,4224.707366
2.0,30,4224.812264
1.0,20,4224.826873
40.0,53,4228.630044
8.0,14,4229.57802
73.0,141,4241.619573
76.0,123,4252.07991
78.0,204,4267.520457
59.0,146,4279.594176
15.0,46,4280.899768
145.0,3000,4540.577995
66.0,112,4548.148495
140.0,3000,4805.113006
16.0,30,4806.401869
48.0,76,4811.969307
139.0,3000,5070.977399
113.0,315,5098.593799
8.0,32,5099.138541
57.0,66,5104.626594
57.0,109,5113.749741
66.0,85,5120.760103
15.0,23,5121.745162
25.0,27,5123.845163
5.0,29,5124.259143
1.0,21,5124.274338
65.0,127,5134.363048
89.0,168,5146.760508
38.0,58,5149.996652
57.0,123,5160.042449
6.0,20,5160.47257
106.0,236,5178.228521
16.0,44,5181.302756
15.0,26,5182.791632
85.0,206,5199.543497
1.0,15,5199.562027
88.0,170,5213.606714
25.0,80,5218.192649
71.0,99,5226.751754
25.0,28,5228.854446
67.0,79,5235.520842
34.0,48,5238.417449
105.0,210,5254.165591
105.0,211,5271.271968
6.0,9,5271.743658
106.0,187,5287.454778
43.0,58,5291.310581
55.0,95,5298.987085
3.0,41,5300.194093
86.0,127,5311.222876
36.0,51,5314.258906
5.0,32,5315.582994
14.0,27,5317.445718
58.0,108,5324.917926
56.0,121,5335.309762
1.0,20,5335.328181
99.0,191,5352.388392
3.0,15,5352.702839
57.0,65,5357.933594
1.0,17,5357.949009
25.0,26,5360.116551
84.0,129,5371.035342
141.0,3000,5632.366152
135.0,3000,5931.844417
38.0,46,5935.664718
54.0,85,5943.931977
3.0,37,5945.82991
33.0,62,5951.648605
12.0,15,5952.663983
4.0,27,5952.835804
63.0,82,5960.214583
141.0,3000,6264.532444
48.0,66,6269.214652
1.0,21,6269.251003
98.0,183,6287.776182
1.0,17,6288.457088
1.0,16,6288.483047
93.0,175,6305.785261
4.0,17,6306.163647
80.0,125,6316.241804
143.0,3000,6618.978743
78.0,108,6628.363884
95.0,236,6650.749143
6.0,21,6651.247173
121.0,289,6678.855349
1.0,17,6678.870562
113.0,182,6696.506282
26.0,37,6699.081205
142.0,3000,7001.997872
76.0,95,7010.907691
98.0,141,7023.472144
7.0,10,7024.411975
85.0,140,7037.197654
84.0,116,7048.742785
112.0,221,7068.570479
93.0,155,7081.952976
3.0,22,7082.066558
1.0,20,7082.086094
53.0,85,7090.414575
1.0,23,7090.440629
98.0,164,7106.344763
108.0,176,7123.259081
111.0,180,7139.845155
125.0,281,7165.994043
15.0,19,7167.451395
37.0,45,7171.387674
1.0,30,7171.500625
79.0,115,7181.050243
85.0,160,7195.277109
142.0,3000,7493.425341
18.0,30,7495.048681
90.0,130,7506.719072
79.0,106,7515.679434
5.0,12,7516.095354
34.0,49,7519.333407
83.0,115,7529.655059
55.0,73,7535.31501
111.0,176,7549.212965
1.0,25,7549.235085
29.0,33,7551.513995
1.0,17,7551.528059
116.0,182,7566.366146
124.0,225,7583.480392
41.0,52,7586.859007
211.0,1772,7735.555581
1.0,18,7735.569888
106.0,121,7745.258871
114.0,165,7757.542336
1.0,23,7757.559507
49.0,50,7761.662917
1.0,22,7761.682914
24.0,24,7763.601095
82.0,120,7773.020325
112.0,217,7790.795025
108.0,124,7799.962558
59.0,69,7804.923905
1.0,15,7804.93866
25.0,25,7806.990866
28.0,39,7809.068225
142.0,3000,8063.549357
3.0,32,8063.849612
17.0,32,8065.196455
101.0,119,8075.143518
121.0,177,8088.518981
57.0,61,8093.177013
88.0,115,8102.805989
111.0,154,8113.469183
109.0,273,8134.251526
125.0,394,8165.194596
103.0,199,8180.971309
76.0,156,8192.626293
119.0,204,8209.549924
1.0,14,8209.564452
77.0,124,8218.861654
83.0,130,8227.952627
28.0,47,8229.997152
9.0,26,8230.79061
30.0,58,8233.791564
79.0,98,8240.785681
10.0,17,8241.350498
272.0,2732,8472.432837
67.0,93,8478.645697
91.0,135,8487.592505
96.0,137,8497.228335
53.0,82,8502.108157
61.0,75,8507.005428
119.0,237,8524.686726
1.0,26,8524.779096
97.0,150,8535.43831
75.0,111,8542.550615
118.0,237,8561.147644
83.0,107,8569.374697
97.0,124,8578.613102
102.0,178,8592.337963
115.0,173,8606.466645
120.0,159,8619.809747
146.0,3000,8873.888658
92.0,118,8883.473849
64.0,97,8889.209861
68.0,98,8896.577915
56.0,81,8901.894943
126.0,266,8921.786092
239.0,2414,9124.361536
109.0,128,9134.865629
87.0,124,9143.217483
92.0,127,9152.637045
116.0,271,9175.089005
1.0,11,9175.099178
71.0,80,9181.044645
28.0,47,9183.459706
5.0,22,9183.636564
131.0,263,9206.29644
122.0,203,9222.735421
17.0,25,9224.302902
126.0,264,9244.77939
1.0,21,9244.797921
125.0,162,9258.392182
142.0,3000,9511.37449
78.0,81,9518.248624
115.0,205,9534.791912
98.0,124,9544.59782
107.0,126,9554.581523
117.0,218,9571.265264
52.0,81,9576.090673
1.0,28,9576.111757
83.0,84,9583.117889
1.0,14,9583.132561
9.0,13,9583.672815
13.0,40,9584.783939
111.0,181,9599.340628
125.0,221,9615.564176
10.0,18,9616.352468
85.0,119,9624.287358
30.0,33,9626.795199
120.0,229,9644.010249
67.0,81,9650.173603
123.0,163,9663.464447
107.0,190,9677.436677
116.0,161,9689.236767
129.0,188,9704.262473
134.0,280,9726.527587
138.0,288,9750.811583
1.0,20,9750.830284
69.0,73,9756.569191
26.0,33,9759.028723
118.0,281,9781.074634
1.0,23,9781.092617
9.0,12,9781.860979
120.0,152,9794.558993
129.0,195,9808.504697
103.0,142,9819.158131
1.0,19,9819.175197
35.0,63,9823.908846
46.0,61,9827.617857
113.0,202,9842.463384
132.0,393,9875.226207
125.0,170,9889.671232
142.0,3000,10154.230685
9.0,23,10155.040186
1.0,24,10155.057997
92.0,106,10164.421797
74.0,101,10171.62954
256.0,3000,10432.954789
30.0,76,10437.685193
44.0,89,10444.0525
42.0,63,10447.477695
22.0,56,10450.107516
69.0,105,10457.738428
67.0,94,10463.218604
61.0,73,10469.040683
126.0,242,10487.526803
55.0,76,10491.796035
41.0,71,10495.195515
128.0,226,10513.522853
131.0,191,10529.272961
125.0,231,10548.318505
125.0,169,10560.325656
115.0,154,10573.331969
1.0,6,10573.339718
45.0,61,10577.013462
131.0,233,10596.612819
106.0,156,10608.92673
131.0,226,10628.746384
162.0,1481,10756.462101
12.0,30,10757.41124
129.0,227,10777.63655
1.0,20,10777.658958
60.0,90,10785.429508
128.0,206,10803.842114
49.0,61,10808.053571
108.0,133,10819.074485
127.0,224,10836.94244
134.0,305,10860.945427
117.0,171,10874.283095
73.0,94,10880.744337
51.0,67,10884.967379
139.0,296,10907.384942
115.0,171,10920.419395
61.0,65,10925.073167
115.0,204,10941.306177
125.0,182,10956.118217
135.0,296,10980.009338
85.0,148,10991.792998
35.0,49,10994.745345
75.0,102,11002.135009
122.0,198,11017.5161
1.0,13,11017.528953
40.0,47,11020.51595
139.0,366,11049.689902
1.0,24,11049.707908
116.0,219,11068.42742
100.0,117,11078.423282
91.0,107,11086.209599
87.0,117,11094.149897
125.0,191,11108.495274
137.0,269,11129.323605
121.0,179,11142.247685
1.0,19,11142.265435
139.0,385,11174.116197
19.0,22,11175.723
78.0,98,11182.001714
141.0,294,11206.511328
199.0,1385,11322.742401
122.0,175,11336.515774
117.0,178,11352.446347
102.0,126,11363.360366
68.0,77,11370.15241
1.0,20,11370.170913
95.0,197,11387.818501
1.0,13,11387.828645
200.0,320,11414.121872
2.0,14,11414.40053
83.0,101,11421.717838
126.0,186,11438.575749
1.0,13,11438.58561
134.0,203,11456.304243
141.0,255,11479.30275
2.0,24,11479.364295
85.0,105,11487.917536
14.0,34,11489.294944
1.0,12,11489.30565
128.0,159,11502.593853
54.0,73,11507.168955
114.0,133,11518.230881
26.0,42,11520.306619
1.0,22,11520.324248
138.0,218,11539.00896
50.0,75,11543.202923
59.0,77,11548.70992
111.0,162,11560.685431
124.0,170,11573.711359
2.0,16,11573.812171
26.0,41,11576.270545
134.0,207,11593.429016
127.0,208,11610.057279
2.0,26,11610.109635
78.0,104,11616.661159
165.0,266,11637.817881
50.0,70,11642.948793
138.0,239,11661.33055
57.0,75,11666.851665
12.0,38,11667.73186
140.0,318,11692.939688
136.0,254,11711.972468
84.0,122,11720.737465
131.0,259,11740.751923
259.0,420,11773.571268
258.0,559,11818.852178
287.0,512,11861.554729
93.0,115,11869.935376
38.0,61,11873.155385
8.0,28,11873.64576
1.0,17,11873.660536
112.0,163,11887.108648
133.0,170,11900.820426
219.0,310,11925.537635
134.0,164,11939.177173
187.0,418,11976.521502
187.0,323,12004.171293
73.0,91,12011.581451
126.0,223,12028.419326
105.0,147,12039.126837
88.0,138,12049.128583
1.0,14,12049.145745
210.0,398,12084.237772
35.0,53,12088.229361
84.0,82,12095.169651
74.0,93,12102.282246
268.0,533,12147.40448
21.0,27,12149.155934
220.0,519,12193.558198
57.0,95,12199.457593
91.0,117,12207.70866
1.0,21,12207.72459
42.0,47,12211.522812
108.0,141,12221.929381
300.0,473,12261.324071
141.0,369,12291.550603
138.0,518,12333.83057
132.0,268,12354.007392
54.0,86,12358.939887
101.0,138,12368.99674
281.0,503,12409.584749
1.0,22,12409.600679
211.0,456,12448.339965
283.0,685,12504.529811
100.0,130,12513.33739
223.0,355,12542.254823
127.0,189,12557.049834
127.0,272,12577.984767
141.0,372,12609.206338
270.0,416,12642.939547
8.0,25,12643.807449
170.0,276,12664.58646
173.0,268,12685.509335
136.0,211,12702.126884
125.0,178,12715.637361
110.0,144,12726.635267
141.0,435,12761.304546
167.0,331,12787.150487
141.0,618,12840.868318
112.0,181,12856.248597
135.0,225,12876.223403
138.0,433,12913.753834
118.0,190,12928.631762
58.0,96,12934.812585
5.0,22,12935.508099
5.0,19,12935.674194
282.0,583,12987.755263
110.0,164,13000.422254
68.0,93,13006.634489
116.0,138,13018.161595
74.0,119,13025.811953
1.0,13,13025.822235
283.0,473,13066.298136
1.0,17,13066.316232
136.0,414,13101.555387
113.0,142,13113.236316
14.0,24,13114.425961
390.0,713,13176.921273
124.0,178,13191.277534
73.0,99,13199.059538
293.0,516,13242.332573
138.0,246,13261.895906
141.0,310,13288.853797
94.0,119,13299.025475
135.0,261,13319.027864
40.0,48,13322.525509
16.0,29,13323.835737
359.0,536,13369.705182
396.0,650,13426.215189
304.0,532,13471.959739
298.0,595,13522.296241
1.0,14,13522.309839
269.0,439,13559.392404
269.0,399,13593.409806
283.0,547,13638.743591
141.0,312,13664.99451
12.0,14,13666.25387
290.0,615,13718.936893
263.0,404,13753.661057
47.0,61,13758.465841
412.0,830,13828.558904
141.0,349,13857.878998
138.0,252,13879.503467
2.0,21,13879.606091
73.0,126,13887.886925
89.0,108,13895.923055
32.0,67,13899.323896
34.0,72,13902.866273
85.0,124,13911.919629
1.0,25,13911.942014
139.0,595,13964.973238
297.0,647,14017.825717
408.0,779,14085.304698
281.0,438,14125.829802
20.0,30,14128.334367
258.0,414,14166.94276
283.0,680,14238.658503
76.0,82,14245.070115
176.0,312,14278.812411
141.0,328,14321.147938
258.0,433,14357.5869
118.0,243,14377.198659
13.0,51,14379.34307
23.0,35,14381.479071
251.0,465,14421.158393
106.0,116,14430.701586
180.0,402,14464.465447
128.0,199,14479.889149
86.0,97,14487.127314
207.0,422,14519.950378
233.0,447,14555.667788
273.0,449,14590.875863
20.0,24,14592.81228
137.0,269,14613.614703
153.0,284,14634.992635
270.0,507,14675.458057
137.0,271,14697.312234
141.0,283,14720.537103
52.0,71,14725.241999
156.0,287,14748.17698
136.0,218,14764.766764
67.0,93,14770.852221
1.0,22,14771.518428
141.0,269,14792.743002
131.0,185,14807.731672
326.0,596,14857.313111
1.0,18,14857.332998
136.0,215,14874.839674
61.0,80,14879.616972
141.0,625,14930.034744
422.0,651,14984.006941
111.0,142,14994.952676
141.0,384,15026.550879
138.0,408,15060.43387
129.0,197,15075.17111
134.0,207,15091.377825
139.0,417,15124.157832
121.0,186,15138.496013
70.0,92,15144.72261
14.0,34,15145.99356
141.0,248,15165.432907
250.0,353,15192.506273
169.0,357,15220.868267
40.0,69,15224.513891
408.0,960,15303.692423
330.0,600,15353.664862
125.0,172,15366.744417
116.0,193,15382.503662
130.0,209,15397.94509
290.0,662,15453.181645
141.0,913,15527.010777
90.0,131,15536.16358
130.0,257,15555.793531
38.0,66,15559.922218
36.0,47,15563.409544
126.0,213,15578.670092
138.0,1390,15693.998618
100.0,118,15703.796068
198.0,324,15729.887987
278.0,590,15778.777735
86.0,119,15787.965322
133.0,189,15803.816787
280.0,414,15838.277731
1.0,14,15838.295061
98.0,120,15847.608718
131.0,273,15869.821192
229.0,423,15903.169272
137.0,215,15921.138131
291.0,505,15961.329299
1.0,21,15961.345647
412.0,640,16014.589453
309.0,736,16075.450693
38.0,61,16079.164756
1.0,14,16079.177191
137.0,217,16095.773382
107.0,155,16107.63056
10.0,38,16108.470017
488.0,952,16186.930775
2.0,18,16186.979375
62.0,72,16192.625019
262.0,341,16220.474841
121.0,172,16232.759934
116.0,155,16245.606285
275.0,528,16288.730641
275.0,486,16328.893508
1.0,22,16328.913718
55.0,66,16333.841926
262.0,386,16364.250203
97.0,133,16373.11414
70.0,97,16378.879843
329.0,504,16418.791945
30.0,41,16421.185685
219.0,300,16445.322706
1.0,24,16445.341692
280.0,486,16485.611159
321.0,741,16546.714635
78.0,103,16553.318387
1.0,13,16553.328568
91.0,99,16560.900852
59.0,63,16565.852085
395.0,614,16616.204462
145.0,295,16638.905302
115.0,148,16650.049906
194.0,371,16679.266561
1.0,23,16679.289171
31.0,31,16681.767989
1.0,10,16681.777851
113.0,190,16697.02599
355.0,601,16745.604999
137.0,176,16760.188264
200.0,277,16783.151267
6.0,27,16784.420959
301.0,471,16823.656723
1.0,22,16823.67525
99.0,110,16832.915524
389.0,816,16900.238555
137.0,351,16929.580953
